t,q1,q2,q3,q4,dq1,dq2,dq3,dq4,q1_des,q2_des,q3_des,q4_des,dq1_des,dq2_des,dq3_des,dq4_des,s1,s2,s3,s4,tau1,tau2,tau3,tau4,sat1,sat2,sat3,sat4,a1_hat,a2_hat,a3_hat,a4_hat,b1_hat,b2_hat,b3_hat,b4_hat
24.750000,0.328889,-0.024982,0.572492,0.645449,-0.772244,-2.383343,4.143992,-4.800000,0.345289,-0.411215,0.459873,0.552497,0.016470,-0.672401,0.429256,-0.306721,-0.870714,0.220224,4.840927,-2.169487,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.003578,1.701914,2.000000,2.000000,0.186173,0.200000,0.187207,0.040034
24.760000,0.329428,-0.043032,0.579206,0.687904,0.735216,-1.885535,0.216650,4.800000,0.345458,-0.417937,0.464143,0.549477,0.017255,-0.671848,0.424720,-0.297346,0.637812,0.660836,0.942564,8.558011,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,1.003578,1.701908,2.000000,2.000000,0.187887,0.200000,0.200000,0.000000
24.770000,0.329428,-0.043032,0.579206,0.687904,0.735216,-1.885535,0.216650,4.800000,0.345634,-0.424652,0.468367,0.546551,0.017992,-0.671161,0.420113,-0.287900,0.636193,0.693725,0.904929,8.621722,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,1.003578,1.701893,2.000000,2.000000,0.186645,0.200000,0.200000,0.200000
24.780000,0.345228,-0.063473,0.578065,0.735904,2.273736,-2.172694,-0.393061,4.800000,0.345818,-0.431360,0.472545,0.543719,0.018680,-0.670340,0.415436,-0.278384,2.252105,0.337081,0.246709,9.882993,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,1.003578,1.701877,2.000000,2.000000,0.185385,0.200000,0.200000,0.200000
24.790000,0.345228,-0.063473,0.578065,0.735904,2.273736,-2.172694,-0.393061,4.800000,0.346008,-0.438058,0.476675,0.540983,0.019318,-0.669385,0.410690,-0.268803,2.250517,0.369619,0.210148,9.941811,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,1.003580,1.701867,2.000000,2.000000,0.184411,0.200000,0.200000,0.200000
24.800000,0.358845,-0.094947,0.599990,0.700667,0.615543,-3.422758,2.376766,-4.800000,0.346204,-0.444747,0.480758,0.538343,0.019907,-0.668295,0.405875,-0.259158,0.658844,-1.005465,3.163213,-0.482739,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.003582,1.701856,2.000000,2.000000,0.183366,0.200000,0.200000,0.200000
24.810000,0.355972,-0.131109,0.620659,0.652667,-1.020014,-3.773393,1.813871,-4.800000,0.346406,-0.451424,0.484793,0.535800,0.020444,-0.667072,0.400992,-0.249454,-0.992626,-1.504745,2.771539,-1.628866,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.003583,1.701969,2.000000,2.000000,0.183936,0.151390,0.200000,0.158318
24.820000,0.355972,-0.131109,0.620659,0.652667,-1.020014,-3.773393,1.813871,-4.800000,0.346613,-0.458088,0.488778,0.533355,0.020931,-0.665716,0.396043,-0.239694,-0.994148,-1.472782,2.736636,-1.577482,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.003583,1.702189,2.000000,1.999319,0.183392,0.083115,0.200000,0.055011
24.830000,0.337158,-0.143816,0.592812,0.696101,-2.562457,0.223626,-4.128469,4.800000,0.346824,-0.464738,0.492713,0.531007,0.021366,-0.664225,0.391028,-0.229879,-2.632152,2.492459,-3.518509,9.157235,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.003583,1.702405,2.000000,1.998653,0.182878,0.015349,0.200000,0.000000
24.840000,0.337158,-0.143816,0.592812,0.696101,-2.562457,0.223626,-4.128469,4.800000,0.347040,-0.471372,0.496598,0.528757,0.021750,-0.662601,0.385948,-0.220014,-2.633614,2.524007,-3.552279,9.203608,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.003586,1.702381,2.000000,2.000000,0.186547,0.128449,0.157077,0.200000
24.850000,0.321494,-0.128773,0.545359,0.744101,-0.782883,2.276556,-4.800000,4.800000,0.347259,-0.477989,0.500432,0.526606,0.022081,-0.660844,0.380805,-0.210102,-0.933788,4.683479,-4.731532,10.447461,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.003589,1.702356,2.000000,2.000000,0.190295,0.200000,0.116141,0.200000
24.860000,0.322377,-0.128098,0.547070,0.700608,0.777657,-1.046910,1.752833,-4.800000,0.347481,-0.484588,0.504214,0.524555,0.022361,-0.658953,0.375598,-0.200145,0.629776,1.394497,1.805796,-0.198540,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.003589,1.702698,2.000000,2.000000,0.193113,0.200000,0.109662,0.200000
24.870000,0.322377,-0.128098,0.547070,0.700608,0.777657,-1.046910,1.752833,-4.800000,0.347706,-0.491168,0.507944,0.522604,0.022587,-0.656930,0.370330,-0.190147,0.628426,1.425372,1.773767,-0.159750,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.003589,1.702632,2.000000,2.000000,0.191251,0.200000,0.111575,0.181729
24.880000,0.338426,-0.151696,0.581713,0.652608,2.291953,-3.412856,4.800000,-4.800000,0.347933,-0.497726,0.511620,0.520752,0.022760,-0.654775,0.365001,-0.180111,2.221658,-1.027927,5.135928,-1.323503,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.003590,1.702564,2.000000,2.000000,0.189375,0.200000,0.112317,0.166903
24.890000,0.352498,-0.180627,0.595390,0.694932,0.668172,-3.031558,0.940350,4.800000,0.348161,-0.504263,0.515244,0.519002,0.022880,-0.652488,0.359611,-0.170040,0.666979,-0.760888,1.382207,9.368303,-1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,1.003592,1.702716,2.000000,2.000000,0.186252,0.150969,0.146823,0.074880
24.900000,0.352498,-0.180627,0.595390,0.694932,0.668172,-3.031558,0.940350,4.800000,0.348390,-0.510776,0.518812,0.517352,0.022945,-0.650069,0.354163,-0.159937,0.665767,-0.730743,1.351966,9.399448,-1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,1.003592,1.702831,2.000000,2.000000,0.186236,0.116415,0.159038,0.200000
24.910000,0.349874,-0.193991,0.590954,0.742932,-1.025787,0.055388,-1.565620,4.800000,0.348620,-0.517264,0.522327,0.515803,0.022957,-0.647519,0.348657,-0.149805,-1.042471,2.319269,-1.228000,10.628034,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.003592,1.702941,2.000000,2.000000,0.186204,0.082789,0.170168,0.200000
24.920000,0.349874,-0.193991,0.590954,0.742932,-1.025787,0.055388,-1.565620,4.800000,0.348849,-0.523726,0.525785,0.514356,0.022914,-0.644839,0.343094,-0.139648,-1.043575,2.348898,-1.257025,10.654060,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.003593,1.702830,2.000000,2.000000,0.186552,0.187800,0.161876,0.200000
24.930000,0.330755,-0.183937,0.588787,0.713191,-2.596017,2.226838,-0.712954,-4.800000,0.349078,-0.530160,0.529188,0.513010,0.022817,-0.642028,0.337475,-0.129469,-2.710449,4.599981,-0.454437,0.333994,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.003593,1.702717,2.000000,2.000000,0.186923,0.200000,0.154118,0.200000
24.940000,0.314986,-0.174993,0.598551,0.665191,-0.785634,-0.196741,2.366827,-4.800000,0.349305,-0.536566,0.532535,0.511766,0.022665,-0.639088,0.331801,-0.119271,-0.979896,2.250214,2.695192,-0.845112,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.003596,1.702883,2.000000,2.000000,0.193126,0.200000,0.151768,0.200000
24.950000,0.316325,-0.189805,0.638159,0.617191,0.886308,-2.274718,4.800000,-4.800000,0.349531,-0.542942,0.535824,0.510625,0.022457,-0.636019,0.326073,-0.109056,0.697819,0.126984,5.497274,-2.026785,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.003596,1.702779,2.000000,2.000000,0.196933,0.200000,0.169468,0.133154
24.960000,0.316325,-0.189805,0.638159,0.617191,0.886308,-2.274718,4.800000,-4.800000,0.349754,-0.549286,0.539056,0.509585,0.022194,-0.632822,0.320293,-0.098829,0.696965,0.155509,5.470736,-2.011026,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.003596,1.702762,2.000000,2.000000,0.194303,0.200000,0.200000,0.020739
24.970000,0.334684,-0.208439,0.652666,0.659741,2.624354,-2.027426,1.054843,4.800000,0.349975,-0.555598,0.542230,0.508648,0.021876,-0.629498,0.314460,-0.088592,2.526025,0.337862,1.844742,8.665908,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,1.003597,1.702741,2.000000,2.000000,0.191663,0.200000,0.200000,0.000000
24.980000,0.334684,-0.208439,0.652666,0.659741,2.624354,-2.027426,1.054843,4.800000,0.350192,-0.561875,0.545345,0.507813,0.021502,-0.626047,0.308578,-0.078349,2.525315,0.365800,1.819472,8.676532,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,1.003599,1.702691,2.000000,2.000000,0.186696,0.200000,0.200000,0.200000
24.990000,0.350782,-0.231461,0.660657,0.707741,0.766314,-2.542016,0.596315,4.800000,0.350405,-0.568118,0.548401,0.507081,0.021072,-0.622469,0.302645,-0.068102,0.747127,-0.236263,1.416223,9.884592,-1.200000,-0.008260,-1.200000,-1.200000,1,0,1,1,1.003602,1.702638,2.000000,2.000000,0.181694,0.200000,0.200000,0.200000
25.000000,0.347861,-0.267459,0.692786,0.672518,-1.161167,-3.992712,3.457389,-4.800000,0.350613,-0.574324,0.551398,0.506451,0.020585,-0.618767,0.296664,-0.057855,-1.195514,-1.839620,4.574607,-0.590492,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.003602,1.702676,2.000000,2.000000,0.181407,0.189105,0.200000,0.200000
25.010000,0.325726,-0.300426,0.719573,0.624518,-3.061061,-2.716464,2.042864,-4.800000,0.350816,-0.580493,0.554334,0.505924,0.020042,-0.614940,0.290636,-0.047612,-3.206554,-0.701187,3.404610,-1.787552,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.003603,1.703116,2.000000,2.000000,0.182228,0.109887,0.200000,0.150286
25.020000,0.325726,-0.300426,0.719573,0.624518,-3.061061,-2.716464,2.042864,-4.800000,0.351014,-0.586623,0.557210,0.505499,0.019443,-0.610990,0.284562,-0.037375,-3.206943,-0.674488,3.381924,-1.787167,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.003607,1.703260,2.000000,2.000000,0.191559,0.081626,0.200000,0.042588
25.030000,0.307073,-0.303370,0.696017,0.667871,-0.899605,1.190745,-3.586000,4.800000,0.351205,-0.592712,0.560025,0.505177,0.018787,-0.606917,0.278442,-0.027147,-1.139051,3.244373,-2.504528,8.894515,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.003611,1.703399,2.000000,2.000000,0.200000,0.054080,0.200000,0.000000
25.040000,0.307073,-0.303370,0.696017,0.667871,-0.899605,1.190745,-3.586000,4.800000,0.351389,-0.598761,0.562779,0.504956,0.018075,-0.602723,0.272278,-0.016931,-1.139260,3.270420,-2.525900,8.889809,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.003611,1.703156,2.000000,2.000000,0.200000,0.187335,0.145828,0.200000
25.050000,0.309172,-0.276150,0.650522,0.715871,1.072513,3.640415,-4.800000,4.800000,0.351566,-0.604766,0.565471,0.504838,0.017306,-0.598408,0.266072,-0.006732,0.843235,5.881907,-4.215564,10.082567,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.003612,1.702911,2.000000,2.000000,0.200000,0.200000,0.092274,0.200000
25.060000,0.329335,-0.261985,0.650828,0.672480,2.767462,0.238437,1.564821,-4.800000,0.351735,-0.610728,0.568100,0.504821,0.016480,-0.593974,0.259823,0.003449,2.638983,2.576127,2.132272,-0.611978,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.003612,1.703080,2.000000,2.000000,0.196133,0.200000,0.043000,0.200000
25.070000,0.329335,-0.261985,0.650828,0.672480,2.767462,0.238437,1.564821,-4.800000,0.351896,-0.616646,0.570667,0.504907,0.015596,-0.589421,0.253534,0.013607,2.639064,2.601159,2.112893,-0.624269,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.003615,1.702850,2.000000,2.000000,0.189352,0.200000,0.067199,0.148740
25.080000,0.346030,-0.273507,0.683245,0.624480,0.795983,-2.302889,4.613964,-4.800000,0.352047,-0.622516,0.573171,0.505094,0.014656,-0.584750,0.247206,0.023741,0.751243,0.026906,5.467496,-1.839072,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.003618,1.702617,2.000000,2.000000,0.182575,0.200000,0.090359,0.096605
25.090000,0.343404,-0.293411,0.696751,0.666759,-1.141999,-2.229292,0.992506,4.800000,0.352188,-0.628340,0.575611,0.505381,0.013659,-0.579963,0.240839,0.033846,-1.199581,0.025316,1.963061,8.800585,1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,1.003618,1.702612,2.000000,2.000000,0.181903,0.200000,0.183693,0.000000
25.100000,0.320939,-0.319285,0.704524,0.714759,-3.161404,-2.883146,0.590669,4.800000,0.352320,-0.634115,0.577988,0.505770,0.012605,-0.575062,0.234435,0.043919,-3.330915,-0.733933,1.621601,9.980790,1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,1.003619,1.702606,2.000000,2.000000,0.183284,0.200000,0.200000,0.200000
25.110000,0.320939,-0.319285,0.704524,0.714759,-3.161404,-2.883146,0.590669,4.800000,0.352440,-0.639841,0.580300,0.506260,0.011494,-0.570046,0.227995,0.053958,-3.330407,-0.710320,1.604920,9.958516,1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,1.003623,1.702769,2.000000,2.000000,0.194577,0.168452,0.200000,0.200000
25.120000,0.301416,-0.359145,0.736305,0.679730,-0.951504,-4.435686,3.440452,-4.800000,0.352550,-0.645516,0.582547,0.506849,0.010325,-0.564917,0.221520,0.063960,-1.217499,-2.438912,4.756505,-0.541945,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.003627,1.702927,2.000000,2.000000,0.200000,0.137584,0.200000,0.200000
25.130000,0.304148,-0.385884,0.757985,0.631730,1.259737,-1.221931,1.140704,-4.800000,0.352647,-0.651139,0.584730,0.507539,0.009100,-0.559677,0.215012,0.073921,1.008146,0.664021,2.658241,-1.769142,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.003628,1.703690,2.000000,2.000000,0.200000,0.040185,0.200000,0.153847
25.140000,0.304148,-0.385884,0.757985,0.631730,1.259737,-1.221931,1.140704,-4.800000,0.352731,-0.656709,0.586847,0.508328,0.007817,-0.554327,0.208471,0.083838,1.009005,0.686522,2.643607,-1.798780,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.003628,1.703548,2.000000,2.000000,0.194927,0.065232,0.200000,0.046607
25.150000,0.328073,-0.374062,0.726301,0.674990,3.273027,2.668941,-4.373807,4.800000,0.352803,-0.662225,0.588899,0.509215,0.006478,-0.548869,0.201898,0.093708,3.142899,4.658623,-3.201693,8.850668,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.003629,1.703401,2.000000,2.000000,0.189867,0.091435,0.200000,0.000000
25.160000,0.328073,-0.374062,0.726301,0.674990,3.273027,2.668941,-4.373807,4.800000,0.352861,-0.667686,0.590885,0.510202,0.005081,-0.543302,0.195296,0.103529,3.144006,4.680362,-3.214951,8.816192,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.003633,1.703086,2.000000,2.000000,0.181688,0.200000,0.124945,0.200000
25.170000,0.347407,-0.351275,0.680521,0.722990,0.891108,1.966985,-4.741706,4.800000,0.352904,-0.673091,0.592805,0.511286,0.003628,-0.537630,0.188665,0.113296,0.859993,4.113693,-4.053217,9.979320,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.003637,1.702768,2.000000,2.000000,0.173575,0.200000,0.050432,0.200000
25.180000,0.347407,-0.351275,0.680521,0.722990,0.891108,1.966985,-4.741706,4.800000,0.352933,-0.678438,0.594659,0.512467,0.002118,-0.531853,0.182006,0.123008,0.861359,4.134653,-4.065092,9.940069,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.003638,1.702443,2.000000,2.000000,0.173040,0.200000,0.000000,0.200000
25.190000,0.344708,-0.354223,0.681470,0.679663,-1.180242,-1.524850,1.662311,-4.800000,0.352946,-0.683728,0.596445,0.513746,0.000552,-0.525973,0.175321,0.132661,-1.221985,0.648646,2.337240,-0.784724,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.003638,1.702115,2.000000,2.000000,0.172527,0.200000,0.000000,0.200000
25.200000,0.322078,-0.384154,0.715072,0.631663,-3.158941,-4.206417,4.731616,-4.800000,0.352944,-0.688957,0.598165,0.515120,-0.001071,-0.519991,0.168610,0.142253,-3.312199,-2.162410,5.732076,-2.028681,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.003639,1.701980,2.000000,2.000000,0.173547,0.200000,0.031549,0.136982
25.210000,0.322078,-0.384154,0.715072,0.631663,-3.158941,-4.206417,4.731616,-4.800000,0.352925,-0.694127,0.599817,0.516591,-0.002751,-0.513909,0.161876,0.151779,-3.310424,-2.142644,5.722286,-2.074963,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.003643,1.702671,2.000000,2.000000,0.183700,0.111600,0.146244,0.024540
25.220000,0.302415,-0.424010,0.729950,0.673757,-0.976478,-4.298859,1.122239,4.800000,0.352889,-0.699235,0.601402,0.518156,-0.004487,-0.507728,0.155118,0.161238,-1.224362,-2.415002,2.252595,8.528785,1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,1.003647,1.703357,2.000000,2.000000,0.193729,0.023162,0.200000,0.000000
25.230000,0.305244,-0.449800,0.728492,0.721757,1.318865,-1.162995,-1.166787,4.800000,0.352835,-0.704281,0.602920,0.519815,-0.006278,-0.501451,0.148339,0.170627,1.087189,0.610860,-0.059402,9.677912,-1.200000,-1.200000,-0.766159,-1.200000,1,1,0,1,1.003647,1.704199,2.000000,2.000000,0.199799,0.000000,0.200000,0.200000
25.240000,0.305244,-0.449800,0.728492,0.721757,1.318865,-1.162995,-1.166787,4.800000,0.352763,-0.709264,0.604369,0.521568,-0.008126,-0.495078,0.141540,0.179942,1.089396,0.629401,-0.067097,9.624774,-1.200000,-1.200000,-0.685899,-1.200000,1,1,0,1,1.003648,1.704047,2.000000,2.000000,0.194762,0.021672,0.198684,0.200000
25.250000,0.330446,-0.450756,0.730917,0.691613,3.449328,1.180787,-0.166648,-4.800000,0.352672,-0.714182,0.605750,0.523414,-0.010029,-0.488611,0.134721,0.189181,3.348228,2.986531,0.950300,-0.784212,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.003649,1.703890,2.000000,2.000000,0.189762,0.044234,0.197209,0.200000
25.260000,0.330446,-0.450756,0.730917,0.691613,3.449328,1.180787,-0.166648,-4.800000,0.352562,-0.719036,0.607063,0.525351,-0.011988,-0.482051,0.127885,0.198341,3.350737,3.004239,0.944006,-0.841814,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.003653,1.703402,2.000000,2.000000,0.182992,0.152092,0.200000,0.137015
25.270000,0.350711,-0.445566,0.731700,0.643613,0.920827,-0.024667,0.289956,-4.800000,0.352432,-0.723823,0.608308,0.527380,-0.014002,-0.475402,0.121031,0.207420,0.926223,1.842021,1.402847,-2.101615,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.003658,1.702909,2.000000,2.000000,0.176385,0.200000,0.200000,0.070374
25.280000,0.350711,-0.445566,0.731700,0.643613,0.920827,-0.024667,0.289956,-4.800000,0.352282,-0.728544,0.609484,0.529500,-0.016071,-0.468663,0.114163,0.216413,0.929044,1.858885,1.397956,-2.163589,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.003659,1.702527,2.000000,2.000000,0.176485,0.200000,0.200000,0.000000
25.290000,0.347538,-0.443616,0.703019,0.685429,-1.300091,-0.097207,-3.199671,4.800000,0.352111,-0.733196,0.610591,0.531708,-0.018195,-0.461838,0.107280,0.225320,-1.304759,1.812535,-2.382675,8.417693,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.003659,1.702140,2.000000,2.000000,0.176638,0.200000,0.200000,0.000000
25.300000,0.323170,-0.448354,0.669234,0.733429,-3.343006,-0.763935,-3.540072,4.800000,0.351918,-0.737780,0.611630,0.534006,-0.020373,-0.454927,0.100384,0.234136,-3.466370,1.138124,-3.064412,9.551443,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.003660,1.701761,1.999810,2.000000,0.176760,0.200000,0.161067,0.200000
25.310000,0.323170,-0.448354,0.669234,0.733429,-3.343006,-0.763935,-3.540072,4.800000,0.351703,-0.742294,0.612599,0.536391,-0.022605,-0.447933,0.093477,0.242860,-3.463064,1.153701,-3.067198,9.483093,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.003664,1.701501,1.999415,2.000000,0.185312,0.200000,0.131915,0.200000
25.320000,0.302929,-0.478773,0.682269,0.690093,-0.977557,-4.297721,2.872888,-4.800000,0.351466,-0.746738,0.613499,0.538863,-0.024892,-0.440857,0.086559,0.251488,-1.195347,-2.517035,3.474027,-1.270720,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.003669,1.701236,1.999024,2.000000,0.193627,0.200000,0.102907,0.200000
25.330000,0.305625,-0.526547,0.722514,0.642093,1.293384,-4.800000,4.764121,-4.800000,0.351205,-0.751111,0.614330,0.541420,-0.027231,-0.433701,0.079632,0.260019,1.092713,-3.243478,5.766328,-2.543190,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.003669,1.702201,2.000000,2.000000,0.198834,0.110359,0.144674,0.110305
25.340000,0.331322,-0.551410,0.727075,0.685419,3.607775,-1.074754,-0.704336,4.800000,0.350921,-0.755412,0.615092,0.544063,-0.029625,-0.426467,0.072697,0.268448,3.539404,0.371724,0.342802,8.065454,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,1.003670,1.703592,2.000000,2.000000,0.194449,0.009388,0.200000,0.000000
25.350000,0.331322,-0.551410,0.727075,0.685419,3.607775,-1.074754,-0.704336,4.800000,0.350612,-0.759640,0.615784,0.546789,-0.032071,-0.419157,0.065756,0.276775,3.543392,0.385554,0.342821,7.988972,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,1.003675,1.703528,2.000000,2.000000,0.189609,0.020142,0.200000,0.200000
25.360000,0.352983,-0.545288,0.707976,0.733419,0.996422,1.979622,-2.887598,4.800000,0.350279,-0.763795,0.616407,0.549598,-0.034569,-0.411773,0.058808,0.284996,1.044509,3.483930,-2.030718,9.110528,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.003681,1.703460,2.000000,2.000000,0.185046,0.031403,0.200000,0.200000
25.370000,0.352983,-0.545288,0.707976,0.733419,0.996422,1.979622,-2.887598,4.800000,0.349921,-0.767876,0.616960,0.552488,-0.037120,-0.404316,0.051857,0.293109,1.048852,3.496876,-2.029300,9.030149,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.003681,1.702789,2.000000,2.000000,0.186051,0.136221,0.165198,0.200000
25.380000,0.349386,-0.537762,0.706194,0.698633,-1.419489,0.243489,0.187486,-4.800000,0.349537,-0.771881,0.617444,0.555460,-0.039723,-0.396789,0.044903,0.301112,-1.380522,1.810876,1.030082,-1.521766,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.003682,1.702115,2.000000,2.000000,0.187150,0.200000,0.130364,0.200000
25.390000,0.349386,-0.537762,0.706194,0.698633,-1.419489,0.243489,0.187486,-4.800000,0.349126,-0.775811,0.617858,0.558510,-0.042377,-0.389193,0.037947,0.309001,-1.375815,1.822930,1.032896,-1.605922,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.003682,1.701663,2.000000,2.000000,0.186075,0.200000,0.147722,0.100226
25.400000,0.323093,-0.550854,0.725629,0.650633,-3.607513,-2.580197,3.368494,-4.800000,0.348689,-0.779665,0.618203,0.561639,-0.045082,-0.381531,0.030990,0.316775,-3.690414,-1.054613,4.411765,-2.891920,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.003683,1.701207,2.000000,2.000000,0.184873,0.200000,0.165187,0.000000
25.410000,0.301019,-0.574849,0.727813,0.692371,-1.071151,-2.755061,-0.094618,4.800000,0.348224,-0.783442,0.618478,0.564845,-0.047837,-0.373804,0.024035,0.324431,-1.259342,-1.338296,0.974701,7.663721,1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,1.003688,1.701633,2.000000,2.000000,0.190992,0.167822,0.200000,0.000000
25.420000,0.301019,-0.574849,0.727813,0.692371,-1.071151,-2.755061,-0.094618,4.800000,0.347732,-0.787141,0.618683,0.568127,-0.050643,-0.366015,0.017081,0.331967,-1.254075,-1.327589,0.979599,7.574133,1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,1.003689,1.702150,2.000000,2.000000,0.195731,0.129901,0.200000,0.200000
