t,q1,q2,q3,q4,dq1,dq2,dq3,dq4,dq1_filt,dq2_filt,dq3_filt,dq4_filt,q1_des,q2_des,q3_des,q4_des,dq1_des,dq2_des,dq3_des,dq4_des,tau1,tau2,tau3,tau4,curr_cmd1,curr_cmd2,curr_cmd3,curr_cmd4,curr_meas1,curr_meas2,curr_meas3,curr_meas4
16.940226,-0.727107,-1.018563,0.786932,0.748583,-0.263789,-0.287770,0.047962,0.000000,-0.278328,-0.261272,0.069117,-0.000538,-0.740821,-0.971621,0.771621,0.785398,-0.260834,-0.166052,0.166052,0.000000,-0.011882,0.127043,-0.184609,-0.005596,-9,-6,-39,-11,-8,-2,-34,-11
16.950197,-0.730175,-1.018563,0.788466,0.748583,-0.263789,-0.263789,0.071942,0.000000,-0.279856,-0.217804,0.093944,-0.000354,-0.743385,-0.973254,0.773254,0.785398,-0.253435,-0.161342,0.161342,0.000000,-0.010615,0.111838,-0.199475,-0.009182,-8,-10,-42,-12,-8,-5,-38,-10
16.960217,-0.734777,-1.020097,0.793068,0.748583,-0.263789,-0.215827,0.119904,0.000000,-0.295200,-0.186571,0.138140,-0.000216,-0.745887,-0.974846,0.774846,0.785398,-0.245973,-0.156591,0.156591,0.000000,-0.006465,0.093268,-0.232003,-0.018233,-7,-14,-50,-14,-8,-8,-43,-11
16.970202,-0.736311,-1.021631,0.794602,0.748583,-0.263789,-0.143885,0.143885,0.000000,-0.293063,-0.165177,0.165878,-0.000116,-0.748306,-0.976386,0.776386,0.785398,-0.238513,-0.151842,0.151842,0.000000,-0.007031,0.086356,-0.243183,-0.021334,-8,-15,-52,-14,-6,-12,-52,-13
16.980196,-0.740913,-1.023165,0.799204,0.748583,-0.287770,-0.119904,0.191847,0.000000,-0.305151,-0.151399,0.206067,-0.000046,-0.750652,-0.977880,0.777880,0.785398,-0.231023,-0.147074,0.147074,0.000000,-0.002968,0.071699,-0.272978,-0.029781,-7,-19,-59,-16,-8,-13,-51,-13
16.990220,-0.742447,-1.023165,0.802272,0.748583,-0.287770,-0.095923,0.215827,0.000000,-0.300263,-0.131020,0.238238,-0.000001,-0.752930,-0.979330,0.779330,0.785398,-0.223487,-0.142276,0.142276,0.000000,-0.003585,0.056314,-0.295797,-0.035882,-7,-22,-64,-18,-6,-19,-59,-15
17.000215,-0.743981,-1.024699,0.803806,0.748583,-0.287770,-0.095923,0.239808,0.000000,-0.285581,-0.120583,0.250754,0.000026,-0.755126,-0.980728,0.780728,0.785398,-0.215950,-0.137478,0.137478,0.000000,-0.004879,0.053470,-0.301938,-0.037637,-7,-23,-65,-18,-7,-23,-60,-18
17.010238,-0.745515,-1.023165,0.806874,0.748583,-0.287770,-0.095923,0.263789,0.000000,-0.266198,-0.092402,0.262747,0.000041,-0.757253,-0.982082,0.782082,0.785398,-0.208371,-0.132653,0.132653,0.000000,-0.006460,0.035028,-0.322446,-0.042652,-7,-27,-70,-19,-6,-20,-66,-17
17.020201,-0.748583,-1.024699,0.808408,0.748583,-0.263789,-0.095923,0.263789,0.000000,-0.257815,-0.080373,0.261194,0.000046,-0.759291,-0.983380,0.783380,0.785398,-0.200816,-0.127844,0.127844,0.000000,-0.005370,0.033774,-0.325085,-0.043370,-7,-27,-71,-19,-5,-28,-71,-18
17.030204,-0.751651,-1.026233,0.808408,0.748583,-0.239808,-0.071942,0.263789,0.000000,-0.256704,-0.078998,0.239367,0.000045,-0.761262,-0.984634,0.784634,0.785398,-0.193211,-0.123002,0.123002,0.000000,-0.003633,0.040638,-0.313155,-0.040026,-6,-26,-68,-19,-6,-26,-68,-17
17.040279,-0.753185,-1.026233,0.809942,0.748583,-0.239808,-0.071942,0.239808,0.000000,-0.247773,-0.071853,0.219394,0.000042,-0.763170,-0.985849,0.785849,0.785398,-0.185532,-0.118113,0.118113,0.000000,-0.004142,0.038211,-0.312657,-0.039553,-7,-26,-68,-18,-6,-24,-69,-19
17.050240,-0.754719,-1.027767,0.809942,0.748583,-0.215827,-0.047962,0.191847,0.000000,-0.234865,-0.074090,0.189858,0.000036,-0.764980,-0.987001,0.787001,0.785398,-0.177921,-0.113268,0.113268,0.000000,-0.004860,0.046714,-0.298519,-0.035616,-7,-24,-65,-18,-6,-26,-67,-18
17.060233,-0.756253,-1.029301,0.808408,0.748583,-0.215827,-0.047962,0.143885,0.000000,-0.220602,-0.081776,0.144676,0.000030,-0.766720,-0.988109,0.788109,0.785398,-0.170268,-0.108396,0.108396,0.000000,-0.005600,0.061832,-0.271675,-0.028105,-7,-21,-59,-16,-7,-26,-64,-18
17.070201,-0.757787,-1.030835,0.809942,0.748583,-0.191847,-0.071942,0.119904,0.000000,-0.206668,-0.092118,0.118265,0.000023,-0.768379,-0.989165,0.789165,0.785398,-0.162616,-0.103525,0.103525,0.000000,-0.006224,0.067700,-0.265766,-0.026581,-7,-19,-58,-16,-6,-21,-59,-16
17.080203,-0.759320,-1.032369,0.808408,0.748583,-0.191847,-0.095923,0.071942,0.000000,-0.194046,-0.103225,0.080685,0.000018,-0.769967,-0.990176,0.790176,0.785398,-0.154924,-0.098627,0.098627,0.000000,-0.006663,0.082488,-0.241056,-0.019745,-7,-16,-53,-14,-7,-18,-57,-16
17.090233,-0.762388,-1.035437,0.808408,0.748583,-0.191847,-0.095923,0.047962,0.000000,-0.195493,-0.126176,0.051682,0.000013,-0.771482,-0.991141,0.791141,0.785398,-0.147193,-0.093706,0.093706,0.000000,-0.004220,0.098994,-0.223240,-0.015295,-6,-12,-49,-13,-7,-17,-53,-12
17.100203,-0.763922,-1.036971,0.809942,0.748583,-0.191847,-0.119904,0.023981,0.000000,-0.192994,-0.142123,0.042418,0.000009,-0.772911,-0.992051,0.792051,0.785398,-0.139494,-0.088805,0.088805,0.000000,-0.003696,0.103614,-0.222158,-0.015270,-6,-11,-49,-13,-6,-13,-48,-12
17.110202,-0.765456,-1.038505,0.809942,0.748583,-0.167866,-0.143885,0.000000,0.000000,-0.188326,-0.152594,0.033466,0.000006,-0.774267,-0.992914,0.792914,0.785398,-0.131759,-0.083880,0.083880,0.000000,-0.003258,0.110990,-0.214033,-0.013233,-6,-9,-47,-13,-6,-10,-48,-12
17.120235,-0.768524,-1.040039,0.808408,0.748583,-0.167866,-0.167866,0.000000,0.000000,-0.195004,-0.158941,0.013145,0.000004,-0.775550,-0.993731,0.793731,0.785398,-0.123984,-0.078931,0.078931,0.000000,-0.000160,0.122858,-0.195387,-0.008164,-5,-6,-43,-11,-5,-9,-47,-12
17.130199,-0.770058,-1.041573,0.809942,0.748583,-0.167866,-0.167866,0.000000,0.000000,-0.195681,-0.162305,0.012173,0.000002,-0.776747,-0.994493,0.794493,0.785398,-0.116251,-0.074008,0.074008,0.000000,0.000864,0.124221,-0.198526,-0.009274,-5,-5,-44,-12,-5,-8,-40,-11
17.140217,-0.771592,-1.043107,0.808408,0.748583,-0.167866,-0.167866,0.000000,0.000000,-0.192705,-0.163612,-0.001655,0.000001,-0.777873,-0.995209,0.795209,0.785398,-0.108463,-0.069050,0.069050,0.000000,0.001684,0.134454,-0.182599,-0.004977,-5,-3,-41,-11,-4,-5,-48,-11
17.150229,-0.773126,-1.043107,0.808408,0.748583,-0.167866,-0.167866,0.000000,0.000000,-0.187775,-0.151306,-0.009820,0.000000,-0.778920,-0.995876,0.795876,0.785398,-0.100670,-0.064088,0.064088,0.000000,0.002445,0.133379,-0.180118,-0.004060,-4,-2,-41,-11,-6,-4,-38,-10
17.160212,-0.774660,-1.043107,0.808408,0.748583,-0.167866,-0.143885,0.000000,0.000000,-0.182067,-0.131819,-0.013934,-0.000000,-0.779886,-0.996491,0.796491,0.785398,-0.092889,-0.059135,0.059135,0.000000,0.003234,0.130556,-0.179725,-0.003693,-4,-2,-42,-10,-4,-2,-38,-11
17.170206,-0.776194,-1.044641,0.809942,0.748583,-0.167866,-0.119904,0.000000,0.000000,-0.176349,-0.121853,-0.003015,-0.000001,-0.780775,-0.997057,0.797057,0.785398,-0.085090,-0.054170,0.054170,0.000000,0.004101,0.128147,-0.188346,-0.006318,-4,-2,-45,-11,-4,-1,-45,-9
17.180251,-0.777728,-1.043107,0.808408,0.748583,-0.167866,-0.095923,0.000000,0.000000,-0.171081,-0.093853,-0.008495,-0.000001,-0.781591,-0.997576,0.797576,0.785398,-0.077243,-0.049175,0.049175,0.000000,0.005103,0.123418,-0.183230,-0.004267,-4,-3,-45,-11,-5,-1,-39,-11
17.190216,-0.779262,-1.043107,0.809942,0.748583,-0.167866,-0.071942,0.000000,0.000000,-0.166506,-0.069545,0.001169,-0.000001,-0.782321,-0.998041,0.798041,0.785398,-0.069451,-0.044214,0.044214,0.000000,0.006241,0.114281,-0.195658,-0.007544,-3,-4,-49,-11,-4,-2,-50,-11
17.200261,-0.780796,-1.043107,0.809942,0.748583,-0.167866,-0.047962,0.000000,0.000000,-0.162713,-0.049396,0.006874,-0.000001,-0.782980,-0.998460,0.798460,0.785398,-0.061589,-0.039209,0.039209,0.000000,0.007525,0.110170,-0.198809,-0.008251,-3,-4,-51,-11,-2,-5,-48,-9
17.210264,-0.782330,-1.043107,0.809942,0.748583,-0.167866,-0.023981,0.000000,0.000000,-0.159691,-0.033355,0.009747,-0.000001,-0.783556,-0.998828,0.798828,0.785398,-0.053755,-0.034221,0.034221,0.000000,0.008955,0.107144,-0.200902,-0.008696,-2,-4,-52,-12,-2,-4,-50,-13
17.220231,-0.783864,-1.043107,0.809942,0.748583,-0.143885,0.000000,0.000000,0.000000,-0.157375,-0.021063,0.010691,-0.000000,-0.784053,-0.999144,0.799144,0.785398,-0.045942,-0.029248,0.029248,0.000000,0.010527,0.105028,-0.202232,-0.008962,-2,-3,-54,-12,-2,-3,-53,-12
17.230240,-0.783864,-1.043107,0.809942,0.748583,-0.143885,0.000000,0.000000,0.000000,-0.143395,-0.012002,0.010402,-0.000000,-0.784474,-0.999412,0.799412,0.785398,-0.038092,-0.024250,0.024250,0.000000,0.009589,0.103657,-0.203049,-0.009121,-1,-2,-56,-12,-1,-3,-53,-11
17.240207,-0.785398,-1.043107,0.809942,0.748583,-0.119904,0.000000,0.000000,0.000000,-0.135808,-0.005605,0.009396,-0.000000,-0.784815,-0.999628,0.799628,0.785398,-0.030271,-0.019271,0.019271,0.000000,0.010926,0.102846,-0.203562,-0.009225,-1,-1,-59,-12,-1,-1,-57,-12
17.250247,-0.786932,-1.043107,0.808408,0.748583,-0.119904,0.000000,0.000000,0.000000,-0.132662,-0.001319,-0.004230,-0.000000,-0.785079,-0.999797,0.799797,0.785398,-0.022391,-0.014255,0.014255,0.000000,0.012694,0.107767,-0.192576,-0.006077,0,2,-58,-11,-1,0,-59,-11
17.260246,-0.786932,-1.043107,0.809942,0.748583,-0.119904,0.000000,0.000000,0.000000,-0.120162,0.001358,0.000204,-0.000000,-0.785264,-0.999914,0.799914,0.785398,-0.014540,-0.009256,0.009256,0.000000,0.012131,0.103198,-0.202470,-0.008892,0,3,-63,-12,0,0,-57,-10
17.270212,-0.788466,-1.041573,0.809942,0.748583,-0.095923,0.000000,0.000000,0.000000,-0.115321,0.015128,0.002848,-0.000000,-0.785369,-0.999982,0.799982,0.785398,-0.006713,-0.004274,0.004274,0.000000,0.013956,0.096262,-0.207633,-0.009979,1,3,-66,-12,0,1,-64,-12
17.280228,-0.786932,-1.041573,0.808408,0.748583,-0.071942,0.000000,0.000000,0.000000,-0.090919,0.022180,-0.008065,-0.000000,-0.785397,-0.999999,0.799999,0.785398,0.001153,0.000734,-0.000734,0.000000,0.010950,0.100401,-0.198243,-0.007300,1,6,-67,-11,0,3,-64,-10
17.290222,-0.788466,-1.040039,0.809942,0.748583,-0.071942,0.000000,0.000000,0.000000,-0.081276,0.036908,-0.001696,-0.000000,-0.785347,-0.999967,0.799967,0.785398,0.009003,0.005731,-0.005731,0.000000,0.012579,0.089114,-0.212775,-0.011045,2,5,-72,-12,0,7,-68,-11
17.300221,-0.786932,-1.038505,0.809942,0.748583,-0.047962,0.023981,0.000000,0.000000,-0.056716,0.055064,0.002261,-0.000000,-0.785217,-0.999885,0.799885,0.785398,0.016854,0.010730,-0.010730,0.000000,0.009746,0.081301,-0.219289,-0.012510,2,5,-76,-12,1,3,-69,-11
17.310212,-0.786932,-1.035437,0.808408,0.748583,-0.047962,0.047962,0.000000,0.000000,-0.037443,0.086096,-0.007817,-0.000000,-0.785010,-0.999753,0.799753,0.785398,0.024699,0.015724,-0.015724,0.000000,0.009120,0.072288,-0.217798,-0.011254,3,5,-78,-12,1,4,-78,-11
17.320231,-0.785398,-1.032369,0.809942,0.748583,0.000000,0.095923,0.000000,0.000000,-0.010612,0.122372,-0.000967,0.000000,-0.784723,-0.999570,0.799570,0.785398,0.032562,0.020730,-0.020730,0.000000,0.006293,0.052872,-0.237485,-0.015983,3,2,-85,-13,3,4,-77,-11
17.330245,-0.785398,-1.027767,0.808408,0.748583,0.000000,0.143885,0.000000,0.000000,0.006336,0.171163,-0.009051,0.000000,-0.784357,-0.999337,0.799337,0.785398,0.040419,0.025731,-0.025731,0.000000,0.006034,0.036042,-0.241058,-0.015707,3,-1,-87,-13,1,3,-83,-11
17.340209,-0.785398,-1.023165,0.809942,0.748583,0.000000,0.191847,0.000000,0.000000,0.015998,0.223560,-0.000906,0.000000,-0.783916,-0.999056,0.799056,0.785398,0.048232,0.030706,-0.030706,0.000000,0.006426,0.009319,-0.265326,-0.021298,3,-5,-95,-14,2,2,-89,-12
17.350235,-0.782330,-1.018563,0.808408,0.748583,0.023981,0.239808,0.000000,0.000000,0.045059,0.273929,-0.008218,0.000000,-0.783393,-0.998723,0.798723,0.785398,0.056089,0.035707,-0.035707,0.000000,0.001968,-0.007934,-0.269615,-0.021223,3,-8,-97,-14,2,-13,-93,-13
17.360199,-0.782330,-1.017029,0.808408,0.748583,0.047962,0.263789,0.000000,0.000000,0.058890,0.294508,-0.011948,0.000000,-0.782795,-0.998343,0.798343,0.785398,0.063892,0.040675,-0.040675,0.000000,0.002181,-0.015135,-0.275188,-0.022426,3,-9,-100,-15,3,-5,-99,-13
17.370237,-0.780796,-1.013961,0.808408,0.748583,0.071942,0.311751,0.000000,0.000000,0.074750,0.307838,-0.013230,0.000000,-0.782114,-0.997909,0.797909,0.785398,0.071746,0.045675,-0.045675,0.000000,0.000615,-0.025783,-0.283216,-0.024105,3,-10,-103,-15,2,-7,-98,-15
17.380242,-0.777728,-1.010893,0.809942,0.748583,0.095923,0.311751,0.000000,0.000000,0.102830,0.315753,-0.000669,0.000000,-0.781357,-0.997428,0.797428,0.785398,0.079567,0.050654,-0.050654,0.000000,-0.003554,-0.040694,-0.302505,-0.029077,3,-13,-108,-16,3,-16,-104,-15
17.390210,-0.774660,-1.009359,0.808408,0.748583,0.095923,0.311751,0.000000,0.000000,0.135995,0.307514,-0.005351,0.000000,-0.780525,-0.996898,0.796898,0.785398,0.087352,0.055610,-0.055610,0.000000,-0.008059,-0.039233,-0.297691,-0.027639,2,-12,-108,-16,3,-9,-104,-16
17.400237,-0.771592,-1.006291,0.809942,0.748583,0.143885,0.311751,0.000000,0.000000,0.169558,0.302513,0.004540,0.000000,-0.779610,-0.996315,0.796315,0.785398,0.095173,0.060589,-0.060589,0.000000,-0.012511,-0.051490,-0.315251,-0.032256,1,-14,-113,-17,1,-14,-111,-16
17.410238,-0.768524,-1.004757,0.808408,0.748583,0.167866,0.287770,0.000000,0.000000,0.200675,0.287583,-0.002160,0.000000,-0.778620,-0.995685,0.795685,0.785398,0.102966,0.065550,-0.065550,0.000000,-0.016702,-0.048595,-0.309547,-0.030641,1,-13,-112,-16,1,-13,-110,-16
17.420241,-0.765456,-1.004757,0.808408,0.748583,0.191847,0.263789,0.000000,0.000000,0.227835,0.255618,-0.006008,0.000000,-0.777551,-0.995004,0.795004,0.785398,0.110749,0.070505,-0.070505,0.000000,-0.020500,-0.042073,-0.308498,-0.030835,0,-11,-113,-17,1,-11,-114,-15
17.430246,-0.762388,-1.004757,0.805340,0.748583,0.215827,0.215827,0.000000,0.000000,0.250447,0.215990,-0.032379,0.000000,-0.776404,-0.994274,0.794274,0.785398,0.118522,0.075454,-0.075454,0.000000,-0.023865,-0.024354,-0.284978,-0.024677,-1,-7,-108,-15,3,-10,-111,-15
17.440211,-0.760854,-1.004757,0.803806,0.748583,0.239808,0.167866,-0.023981,0.000000,0.256251,0.174934,-0.057884,0.000000,-0.775184,-0.993498,0.793498,0.785398,0.126253,0.080375,-0.080375,0.000000,-0.024100,-0.009899,-0.269393,-0.020793,-1,-3,-105,-14,0,-6,-107,-15
17.450260,-0.759320,-1.004757,0.803806,0.748583,0.263789,0.143885,-0.047962,0.000000,0.251505,0.136306,-0.068556,0.000000,-0.773876,-0.992665,0.792665,0.785398,0.134037,0.085330,-0.085330,0.000000,-0.023398,-0.001272,-0.266192,-0.020451,-1,-1,-104,-14,-3,-2,-106,-13
17.460226,-0.757787,-1.004757,0.803806,0.748583,0.239808,0.095923,-0.047962,0.000000,0.240809,0.102224,-0.069475,0.000000,-0.772502,-0.991790,0.791790,0.785398,0.141742,0.090236,-0.090236,0.000000,-0.022157,0.005317,-0.266363,-0.021062,0,1,-105,-14,1,0,-102,-13
17.470228,-0.756253,-1.004757,0.802272,0.748583,0.239808,0.071942,-0.071942,0.000000,0.227398,0.073597,-0.076740,0.000000,-0.771046,-0.990863,0.790863,0.785398,0.149462,0.095150,-0.095150,0.000000,-0.020605,0.015357,-0.257704,-0.019116,0,3,-103,-14,0,0,-107,-13
17.480258,-0.756253,-1.003223,0.802272,0.748583,0.191847,0.023981,-0.071942,0.000000,0.201160,0.062805,-0.074960,-0.000000,-0.769508,-0.989884,0.789884,0.785398,0.157188,0.100069,-0.100069,0.000000,-0.016214,0.013079,-0.263732,-0.020889,1,3,-104,-14,0,2,-98,-13
17.490206,-0.757787,-1.004757,0.802272,0.748583,0.167866,0.023981,-0.071942,0.000000,0.157053,0.039034,-0.067895,-0.000000,-0.767906,-0.988864,0.788864,0.785398,0.164835,0.104937,-0.104937,0.000000,-0.008604,0.021339,-0.265405,-0.022199,2,5,-105,-15,0,4,-105,-13
17.500248,-0.757787,-1.003223,0.802272,0.748583,0.119904,0.023981,-0.047962,0.000000,0.118024,0.033920,-0.058224,-0.000000,-0.766212,-0.987786,0.787786,0.785398,0.172538,0.109841,-0.109841,0.000000,-0.003013,0.017082,-0.274614,-0.024868,3,4,-107,-15,2,5,-103,-15
17.510230,-0.757787,-1.000155,0.802272,0.748583,0.071942,0.023981,-0.047962,0.000000,0.085165,0.052682,-0.047764,-0.000000,-0.764452,-0.986665,0.786665,0.785398,0.180178,0.114705,-0.114705,0.000000,0.002187,0.004065,-0.289000,-0.028475,4,1,-110,-16,2,2,-108,-15
17.520234,-0.757787,-0.998621,0.803806,0.748583,0.047962,0.047962,-0.023981,0.000000,0.058636,0.071996,-0.025395,-0.000000,-0.762611,-0.985493,0.785493,0.785398,0.187816,0.119567,-0.119567,0.000000,0.006979,-0.009653,-0.312453,-0.034996,5,-2,-116,-17,3,1,-111,-15
17.530195,-0.756253,-0.995554,0.802272,0.748583,0.023981,0.071942,0.000000,0.000000,0.050300,0.102369,-0.022214,-0.000000,-0.760702,-0.984278,0.784278,0.785398,0.195403,0.124397,-0.124397,0.000000,0.008690,-0.020220,-0.318520,-0.036132,5,-4,-117,-18,5,0,-113,-16
17.540221,-0.754719,-0.992486,0.802272,0.748583,0.023981,0.095923,0.000000,0.000000,0.053546,0.136947,-0.018528,-0.000000,-0.758705,-0.983007,0.783007,0.785398,0.203020,0.129246,-0.129246,0.000000,0.009590,-0.035127,-0.333121,-0.039647,5,-8,-121,-19,4,0,-119,-16
17.550234,-0.753185,-0.992486,0.802272,0.748583,0.023981,0.143885,0.000000,0.000000,0.063482,0.146738,-0.014834,-0.000000,-0.756634,-0.981688,0.781688,0.785398,0.210607,0.134076,-0.134076,0.000000,0.010008,-0.036731,-0.340689,-0.042037,5,-8,-122,-19,5,-10,-120,-19
17.560233,-0.751651,-0.990952,0.802272,0.748583,0.047962,0.143885,0.000000,0.000000,0.076637,0.153145,-0.011431,-0.000000,-0.754491,-0.980324,0.780324,0.785398,0.218161,0.138886,-0.138886,0.000000,0.010263,-0.042146,-0.350292,-0.044734,6,-9,-125,-20,4,-4,-120,-20
17.570226,-0.748583,-0.989418,0.803806,0.748583,0.071942,0.167866,0.000000,0.000000,0.102942,0.157010,0.003797,-0.000000,-0.752273,-0.978912,0.778912,0.785398,0.225690,0.143679,-0.143679,0.000000,0.007807,-0.052081,-0.370897,-0.050615,5,-11,-129,-21,5,-7,-127,-21
17.580227,-0.747049,-0.989418,0.803806,0.748583,0.095923,0.167866,0.000000,0.000000,0.122762,0.146768,0.012630,-0.000000,-0.749978,-0.977451,0.777451,0.785398,0.233202,0.148461,-0.148461,0.000000,0.007680,-0.050776,-0.378353,-0.053208,5,-11,-131,-22,4,-13,-126,-20
17.590204,-0.743981,-0.987884,0.803806,0.748583,0.143885,0.143885,0.000000,0.000000,0.149377,0.141153,0.016920,-0.000000,-0.747614,-0.975946,0.775946,0.785398,0.240672,0.153217,-0.153217,0.000000,0.005353,-0.054136,-0.387445,-0.055905,5,-12,-133,-22,4,-12,-131,-22
17.600219,-0.739379,-0.987884,0.802272,0.748583,0.167866,0.143885,0.000000,0.000000,0.190211,0.126492,0.005868,-0.000000,-0.745166,-0.974388,0.774388,0.785398,0.248148,0.157976,-0.157976,0.000000,0.000228,-0.045989,-0.381368,-0.054666,4,-10,-132,-22,4,-11,-135,-22
17.610221,-0.736311,-0.987884,0.802272,0.748583,0.215827,0.095923,0.000000,0.000000,0.224038,0.107576,-0.001233,-0.000000,-0.742647,-0.972784,0.772784,0.785398,0.255588,0.162713,-0.162713,0.000000,-0.002520,-0.041060,-0.383874,-0.055913,4,-9,-132,-22,4,-11,-127,-22
17.620232,-0.733243,-0.987884,0.800738,0.748583,0.239808,0.071942,0.000000,0.000000,0.250955,0.087620,-0.017666,-0.000000,-0.740051,-0.971131,0.771131,0.785398,0.263010,0.167437,-0.167437,0.000000,-0.004634,-0.031228,-0.376009,-0.054221,4,-7,-130,-22,3,-7,-133,-23
17.630235,-0.728641,-0.987884,0.797670,0.748583,0.263789,0.047962,0.000000,0.000000,0.283845,0.068637,-0.050657,-0.000000,-0.737383,-0.969433,0.769433,0.785398,0.270400,0.172142,-0.172142,0.000000,-0.008895,-0.015836,-0.355882,-0.049007,3,-3,-126,-21,4,-7,-131,-20
17.640231,-0.724039,-0.987884,0.794602,0.748583,0.311751,0.047962,-0.047962,0.000000,0.317686,0.051756,-0.090942,0.000000,-0.734644,-0.967689,0.767689,0.785398,0.277757,0.176825,-0.176825,0.000000,-0.013156,0.000237,-0.334012,-0.043261,2,1,-121,-19,2,-2,-120,-22
17.650236,-0.719437,-0.987884,0.793068,0.748583,0.335732,0.023981,-0.071942,0.000000,0.349392,0.037487,-0.120110,0.000000,-0.731828,-0.965896,0.765896,0.785398,0.285093,0.181496,-0.181496,0.000000,-0.017161,0.010883,-0.323513,-0.040746,2,3,-119,-19,1,0,-123,-18
17.660234,-0.714835,-0.987884,0.793068,0.748583,0.359712,0.000000,-0.095923,0.000000,0.377279,0.025927,-0.128002,0.000000,-0.728941,-0.964058,0.764058,0.785398,0.292395,0.186145,-0.186145,0.000000,-0.020783,0.014700,-0.327306,-0.042327,1,4,-120,-19,1,2,-118,-20
17.670234,-0.711767,-0.986350,0.788466,0.748583,0.383693,0.000000,-0.119904,0.000000,0.388373,0.029188,-0.159312,0.000000,-0.725981,-0.962174,0.762174,0.785398,0.299670,0.190776,-0.190776,0.000000,-0.021243,0.025408,-0.305046,-0.036050,1,6,-115,-18,1,4,-119,-18
17.680234,-0.707165,-0.983282,0.783864,0.748583,0.383693,0.023981,-0.167866,0.000000,0.400775,0.053354,-0.202169,0.000000,-0.722948,-0.960243,0.760243,0.785398,0.306915,0.195388,-0.195388,0.000000,-0.023478,0.029412,-0.284248,-0.029630,1,7,-110,-16,1,4,-115,-17
17.690225,-0.702563,-0.980214,0.779262,0.748583,0.407674,0.047962,-0.215827,0.000000,0.412970,0.088129,-0.248525,0.000000,-0.719845,-0.958268,0.758268,0.785398,0.314122,0.199977,-0.199977,0.000000,-0.025618,0.032009,-0.263776,-0.023188,0,8,-105,-15,1,6,-113,-16
17.700223,-0.697961,-0.975612,0.776194,0.748583,0.407674,0.095923,-0.263789,0.000000,0.424065,0.138759,-0.281001,0.000000,-0.716669,-0.956246,0.756246,0.785398,0.321303,0.204548,-0.204548,0.000000,-0.027597,0.021579,-0.259340,-0.020859,0,5,-104,-14,-17,9,-101,-16
17.710289,-0.693359,-0.971010,0.773126,0.748583,0.407674,0.143885,-0.287770,0.000000,0.433612,0.194852,-0.302549,0.000000,-0.713398,-0.954163,0.754163,0.785398,0.328501,0.209130,-0.209130,0.000000,-0.029347,0.008675,-0.258847,-0.019642,0,3,-104,-14,2,4,-105,-14
17.720236,-0.690291,-0.964874,0.765456,0.748583,0.407674,0.215827,-0.311751,0.000000,0.429195,0.262007,-0.352634,0.000000,-0.710096,-0.952061,0.752061,0.785398,0.335581,0.213637,-0.213637,0.000000,-0.028196,0.003973,-0.230677,-0.010060,0,1,-98,-12,-5,4,-102,-14
17.730243,-0.687223,-0.958738,0.759320,0.748583,0.407674,0.287770,-0.359712,0.000000,0.416753,0.330426,-0.403561,0.000000,-0.706702,-0.949901,0.749901,0.785398,0.342670,0.218150,-0.218150,0.000000,-0.026276,-0.004695,-0.210527,-0.002716,0,0,-93,-10,2,1,-97,-11
17.740257,-0.684155,-0.951068,0.753185,0.748583,0.407674,0.359712,-0.431655,0.000000,0.400491,0.406403,-0.450920,0.000000,-0.703235,-0.947693,0.747693,0.785398,0.349730,0.222645,-0.222645,0.000000,-0.023959,-0.020127,-0.194969,0.003734,1,-4,-90,-9,1,-21,-93,-10
17.750248,-0.682621,-0.946466,0.748583,0.748583,0.383693,0.431655,-0.455636,0.000000,0.370967,0.456293,-0.480078,0.000000,-0.699706,-0.945447,0.745447,0.785398,0.356738,0.227107,-0.227107,0.000000,-0.018666,-0.027539,-0.184829,0.007664,2,-6,-88,-8,1,-19,-91,-9
17.760236,-0.681087,-0.941864,0.743981,0.748583,0.359712,0.455636,-0.479616,0.000000,0.335846,0.486539,-0.495981,0.000000,-0.696108,-0.943156,0.743156,0.785398,0.363708,0.231544,-0.231544,0.000000,-0.012829,-0.033148,-0.176559,0.010820,3,-7,-86,-7,1,-26,-85,-9
17.770209,-0.679553,-0.937262,0.739379,0.748583,0.311751,0.503597,-0.479616,0.000000,0.300178,0.502579,-0.502661,0.000000,-0.692446,-0.940825,0.740825,0.785398,0.370633,0.235952,-0.235952,0.000000,-0.006851,-0.037401,-0.169574,0.013437,4,-8,-84,-7,3,-7,-85,-8
17.780240,-0.679553,-0.931126,0.736311,0.748583,0.263789,0.527578,-0.503597,0.000000,0.254763,0.521084,-0.490999,0.000000,-0.688694,-0.938436,0.738436,0.785398,0.377560,0.240362,-0.240362,0.000000,0.001906,-0.053371,-0.178474,0.011837,5,-11,-86,-7,4,-5,-85,-6
17.790229,-0.676486,-0.926524,0.733243,0.750117,0.215827,0.551559,-0.479616,0.000000,0.231677,0.527316,-0.469266,0.012272,-0.684888,-0.936013,0.736013,0.785398,0.384420,0.244730,-0.244730,0.000000,0.005259,-0.067997,-0.200345,0.004044,6,-15,-91,-9,5,1,-84,-4
17.800231,-0.673418,-0.921922,0.733243,0.748583,0.191847,0.527578,-0.431655,0.000000,0.223835,0.525685,-0.418685,0.006381,-0.681009,-0.933544,0.733544,0.785398,0.391251,0.249078,-0.249078,0.000000,0.007474,-0.084346,-0.218612,0.000923,6,-18,-95,-9,5,-17,-92,-9
