t,q1,q2,q3,q4,dq1,dq2,dq3,dq4,dq1_filt,dq2_filt,dq3_filt,dq4_filt,q1_des,q2_des,q3_des,q4_des,dq1_des,dq2_des,dq3_des,dq4_des,tau1,tau2,tau3,tau4,curr_cmd1,curr_cmd2,curr_cmd3,curr_cmd4,curr_meas1,curr_meas2,curr_meas3,curr_meas4
8.969922,0.377359,-0.208621,-0.004602,0.280718,-0.647482,0.000000,0.000000,0.000000,-0.662383,0.000000,0.006444,0.008266,0.345051,-0.280334,0.080334,0.785398,-0.705542,-0.449162,0.449162,0.000000,-0.035812,-0.437762,-0.363607,-0.080264,-16,-116,-103,-27,-18,-116,-103,-28
8.979940,0.369689,-0.208621,-0.004602,0.279185,-0.647482,0.000000,0.000000,0.000000,-0.667600,0.000000,0.006742,-0.001970,0.337966,-0.284844,0.084844,0.785398,-0.708964,-0.451340,0.451340,0.000000,-0.035022,-0.440762,-0.363273,-0.079988,-16,-117,-103,-28,-17,-116,-102,-25
8.989920,0.363553,-0.208621,-0.004602,0.279185,-0.647482,0.000000,0.000000,0.000000,-0.666409,0.000000,0.006382,-0.007954,0.330874,-0.289359,0.089359,0.785398,-0.712301,-0.453465,0.453465,0.000000,-0.036328,-0.444336,-0.363435,-0.079884,-17,-117,-103,-28,-18,-116,-103,-26
8.999968,0.355884,-0.208621,-0.004602,0.279185,-0.647482,0.000000,0.000000,0.000000,-0.673741,0.000000,0.005655,-0.010908,0.323700,-0.293926,0.093926,0.785398,-0.715590,-0.455559,0.455559,0.000000,-0.035340,-0.448109,-0.363690,-0.079813,-16,-118,-103,-28,-14,-117,-102,-28
9.009925,0.349748,-0.208621,-0.004602,0.279185,-0.647482,0.000000,0.000000,0.000000,-0.673328,0.000000,0.004767,-0.011808,0.316559,-0.298472,0.098472,0.785398,-0.718777,-0.457588,0.457588,0.000000,-0.036574,-0.451833,-0.363990,-0.079766,-17,-119,-103,-28,-16,-115,-103,-27
9.019917,0.340544,-0.208621,-0.004602,0.280718,-0.671463,0.000000,0.000000,0.000000,-0.692846,0.000000,0.003853,0.000869,0.309361,-0.303054,0.103054,0.785398,-0.721904,-0.459579,0.459579,0.000000,-0.032785,-0.456897,-0.365280,-0.080053,-16,-120,-103,-28,-15,-118,-101,-28
9.029943,0.332874,-0.208621,-0.006136,0.279185,-0.671463,0.000000,0.000000,0.000000,-0.710488,0.000000,-0.009276,-0.003867,0.302108,-0.307672,0.107672,0.785398,-0.724970,-0.461530,0.461530,0.000000,-0.030544,-0.456789,-0.362151,-0.078948,-16,-120,-104,-27,-13,-122,-103,-27
9.039940,0.326738,-0.208621,-0.006136,0.279185,-0.671463,0.000000,0.000000,0.000000,-0.713321,0.000000,-0.016411,-0.006399,0.294845,-0.312296,0.112296,0.785398,-0.727954,-0.463430,0.463430,0.000000,-0.031449,-0.459656,-0.361604,-0.078630,-16,-121,-104,-27,-13,-118,-103,-24
9.049924,0.319068,-0.208621,-0.006136,0.279185,-0.695444,0.000000,0.000000,0.000000,-0.719315,0.000000,-0.019379,-0.007406,0.287563,-0.316932,0.116932,0.785398,-0.730861,-0.465280,0.465280,0.000000,-0.030665,-0.463213,-0.361657,-0.078500,-16,-122,-104,-27,-13,-122,-104,-28
9.059921,0.312932,-0.208621,-0.004602,0.279185,-0.695444,0.000000,0.000000,0.000000,-0.714453,0.000000,-0.007338,-0.007418,0.280243,-0.321592,0.121592,0.785398,-0.733699,-0.467087,0.467087,0.000000,-0.032590,-0.470442,-0.364968,-0.079366,-16,-123,-104,-28,-14,-122,-103,-25
9.069941,0.305262,-0.208621,-0.006136,0.280718,-0.695444,0.000000,0.000000,0.000000,-0.715739,0.000000,-0.011798,0.005440,0.272877,-0.326281,0.126281,0.785398,-0.736470,-0.468852,0.468852,0.000000,-0.032417,-0.473253,-0.364465,-0.079126,-16,-124,-104,-27,-15,-120,-103,-27
9.079918,0.297592,-0.208621,-0.006136,0.279185,-0.695444,0.000000,0.000000,0.000000,-0.720611,0.000000,-0.013530,0.000448,0.265516,-0.330967,0.130967,0.785398,-0.739156,-0.470561,0.470561,0.000000,-0.031812,-0.476280,-0.364109,-0.078865,-16,-125,-104,-27,-15,-126,-104,-25
9.089919,0.289922,-0.208621,-0.004602,0.279185,-0.695444,0.000000,0.000000,0.000000,-0.727244,0.000000,-0.001215,-0.002583,0.258110,-0.335682,0.135682,0.785398,-0.741775,-0.472228,0.472228,0.000000,-0.031064,-0.483570,-0.367345,-0.079692,-16,-126,-104,-28,-14,-125,-104,-28
9.099917,0.283786,-0.208621,-0.004602,0.279185,-0.695444,0.000000,0.000000,0.000000,-0.722132,0.000000,0.006271,-0.004195,0.250681,-0.340412,0.140412,0.785398,-0.744318,-0.473848,0.473848,0.000000,-0.033053,-0.488494,-0.368689,-0.079967,-16,-127,-104,-28,-18,-128,-103,-25
9.109931,0.276117,-0.208621,-0.004602,0.279185,-0.695444,0.000000,0.000000,0.000000,-0.722654,0.000000,0.010261,-0.004827,0.243215,-0.345164,0.145164,0.785398,-0.746791,-0.475422,0.475422,0.000000,-0.033051,-0.493043,-0.369637,-0.080118,-16,-128,-104,-28,-14,-128,-102,-27
9.119916,0.269981,-0.208621,-0.004602,0.279185,-0.695444,0.000000,0.000000,0.000000,-0.714241,0.000000,0.011834,-0.004820,0.235746,-0.349919,0.149919,0.785398,-0.749182,-0.476944,0.476944,0.000000,-0.035446,-0.497171,-0.370285,-0.080183,-17,-129,-104,-28,-16,-126,-103,-28
9.129922,0.262311,-0.208621,-0.004602,0.279185,-0.695444,0.000000,0.000000,0.000000,-0.713414,-0.000000,0.011831,-0.004430,0.228238,-0.354699,0.154699,0.785398,-0.751504,-0.478422,0.478422,0.000000,-0.035618,-0.501193,-0.370762,-0.080191,-17,-130,-104,-28,-19,-126,-103,-25
9.139927,0.254641,-0.208621,-0.006136,0.279185,-0.695444,0.000000,0.000000,0.000000,-0.717204,-0.000000,-0.001389,-0.003841,0.220708,-0.359493,0.159493,0.785398,-0.753749,-0.479852,0.479852,0.000000,-0.035198,-0.501832,-0.368289,-0.079305,-17,-130,-105,-28,-18,-129,-104,-27
9.149933,0.246971,-0.208621,-0.004602,0.279185,-0.695444,0.000000,0.000000,0.000000,-0.723461,-0.000000,0.003062,-0.003181,0.213155,-0.364301,0.164301,0.785398,-0.755920,-0.481234,0.481234,0.000000,-0.034554,-0.508168,-0.370641,-0.079867,-17,-132,-105,-28,-16,-128,-105,-28
9.159913,0.240835,-0.208621,-0.004602,0.279185,-0.695444,0.000000,0.000000,0.000000,-0.718425,-0.000000,0.005488,-0.002530,0.205600,-0.369111,0.169111,0.785398,-0.758010,-0.482564,0.482564,0.000000,-0.036575,-0.512500,-0.371432,-0.079976,-17,-133,-105,-28,-19,-131,-106,-26
9.169915,0.233165,-0.208621,-0.006136,0.279185,-0.695444,0.000000,0.000000,0.000000,-0.719289,-0.000000,-0.005768,-0.001938,0.198009,-0.373944,0.173944,0.785398,-0.760028,-0.483849,0.483849,0.000000,-0.036538,-0.513414,-0.369221,-0.079172,-17,-133,-105,-27,-14,-134,-104,-28
9.179916,0.225495,-0.208621,-0.004602,0.279185,-0.695444,0.000000,0.000000,0.000000,-0.723624,-0.000000,0.000212,-0.001427,0.190398,-0.378789,0.178789,0.785398,-0.761970,-0.485085,0.485085,0.000000,-0.036153,-0.519936,-0.371745,-0.079789,-17,-135,-105,-28,-18,-135,-104,-26
9.189939,0.219359,-0.208621,-0.004602,0.280718,-0.695444,0.000000,0.000000,0.000000,-0.717422,-0.000000,0.003783,0.011266,0.182751,-0.383657,0.183657,0.785398,-0.763840,-0.486276,0.486276,0.000000,-0.038371,-0.525466,-0.373554,-0.080231,-18,-136,-105,-27,-18,-135,-104,-26
9.199909,0.211689,-0.208621,-0.004602,0.279185,-0.695444,0.000000,0.000000,0.000000,-0.717666,-0.000000,0.005623,0.005708,0.175127,-0.388511,0.188511,0.785398,-0.765624,-0.487412,0.487412,0.000000,-0.038450,-0.529005,-0.373643,-0.080119,-18,-137,-105,-27,-17,-136,-105,-28
9.209908,0.204019,-0.208621,-0.006136,0.279185,-0.719425,0.000000,0.000000,0.000000,-0.721759,-0.000000,-0.005995,0.001917,0.167463,-0.393390,0.193390,0.785398,-0.767337,-0.488502,0.488502,0.000000,-0.038043,-0.529765,-0.371240,-0.079238,-18,-137,-105,-27,-19,-136,-104,-26
9.219928,0.196350,-0.208621,-0.004602,0.279185,-0.719425,0.000000,0.000000,0.000000,-0.727833,-0.000000,-0.000214,-0.000511,0.159766,-0.398290,0.198290,0.785398,-0.768977,-0.489546,0.489546,0.000000,-0.037483,-0.536163,-0.373607,-0.079796,-17,-138,-106,-28,-19,-136,-104,-27
9.229910,0.188680,-0.208621,-0.004602,0.279185,-0.719425,0.000000,0.000000,0.000000,-0.734610,-0.000000,0.003272,-0.001927,0.152082,-0.403181,0.203181,0.785398,-0.770533,-0.490537,0.490537,0.000000,-0.036794,-0.540725,-0.374477,-0.079916,-17,-139,-106,-28,-15,-136,-105,-27
9.239944,0.181010,-0.208621,-0.004602,0.279185,-0.719425,0.000000,0.000000,0.000000,-0.741267,-0.000000,0.005101,-0.002623,0.144343,-0.408109,0.208109,0.785398,-0.772020,-0.491483,0.491483,0.000000,-0.036155,-0.545106,-0.375166,-0.079980,-17,-140,-106,-28,-17,-138,-107,-27
9.249941,0.173340,-0.208621,-0.004602,0.280718,-0.743406,0.000000,0.000000,0.000000,-0.747318,-0.000000,0.005791,0.009442,0.136618,-0.413026,0.213026,0.785398,-0.773425,-0.492377,0.492377,0.000000,-0.035566,-0.550343,-0.376598,-0.080290,-17,-141,-106,-27,-15,-140,-105,-28
9.259929,0.165670,-0.208621,-0.004602,0.279185,-0.743406,0.000000,0.000000,0.000000,-0.752523,-0.000000,0.005742,0.003653,0.128886,-0.417949,0.217949,0.785398,-0.774751,-0.493222,0.493222,0.000000,-0.035074,-0.553695,-0.376458,-0.080108,-17,-142,-106,-28,-18,-142,-105,-27
9.269954,0.158000,-0.210155,-0.004602,0.279185,-0.743406,0.000000,0.000000,0.000000,-0.756804,-0.012272,0.005253,-0.000112,0.121113,-0.422897,0.222897,0.785398,-0.776004,-0.494019,0.494019,0.000000,-0.034485,-0.550704,-0.373343,-0.079109,-17,-142,-105,-27,-17,-140,-106,-28
9.279924,0.150330,-0.210155,-0.004602,0.279185,-0.743406,0.000000,0.000000,0.000000,-0.760187,-0.018653,0.004539,-0.002362,0.113371,-0.427826,0.227826,0.785398,-0.777173,-0.494763,0.494763,0.000000,-0.034131,-0.552972,-0.372736,-0.078794,-17,-143,-105,-27,-17,-139,-105,-25
9.289951,0.142660,-0.213223,-0.004602,0.279185,-0.743406,-0.023981,0.000000,0.000000,-0.762761,-0.045533,0.003748,-0.003524,0.105572,-0.432791,0.232791,0.785398,-0.778270,-0.495462,0.495462,0.000000,-0.033491,-0.542530,-0.365958,-0.076802,-17,-142,-104,-27,-17,-145,-106,-28
9.299927,0.134990,-0.217825,-0.004602,0.280718,-0.743406,-0.071942,0.000000,0.000000,-0.764644,-0.094834,0.002973,0.008333,0.097803,-0.437737,0.237737,0.785398,-0.779285,-0.496108,0.496108,0.000000,-0.032551,-0.523611,-0.355224,-0.073765,-17,-140,-101,-26,-15,-142,-103,-26
9.309994,0.127320,-0.220893,-0.004602,0.279185,-0.743406,-0.095923,0.000000,0.000000,-0.765961,-0.141372,0.002270,0.002509,0.089954,-0.442734,0.242734,0.785398,-0.780230,-0.496710,0.496710,0.000000,-0.031858,-0.507414,-0.345038,-0.070802,-16,-138,-99,-25,-18,-140,-101,-25
9.319934,0.119651,-0.223961,-0.004602,0.279185,-0.767386,-0.143885,0.000000,0.000000,-0.766834,-0.182528,0.001667,-0.001186,0.082193,-0.447674,0.247674,0.785398,-0.781085,-0.497254,0.497254,0.000000,-0.031197,-0.493172,-0.336069,-0.068180,-16,-137,-97,-25,-15,-139,-98,-25
9.329926,0.111981,-0.227029,-0.004602,0.279185,-0.767386,-0.191847,0.000000,0.000000,-0.767370,-0.217164,0.001172,-0.003308,0.074385,-0.452645,0.252645,0.785398,-0.781868,-0.497752,0.497752,0.000000,-0.030683,-0.480688,-0.328088,-0.065844,-16,-135,-95,-24,-15,-137,-95,-23
9.339929,0.105845,-0.231631,-0.004602,0.280718,-0.767386,-0.239808,0.000000,0.000000,-0.755390,-0.257387,0.000781,0.007955,0.066561,-0.457626,0.257626,0.785398,-0.782573,-0.498201,0.498201,0.000000,-0.032797,-0.463948,-0.318526,-0.063147,-17,-132,-93,-24,-13,-132,-95,-22
9.349948,0.098175,-0.236233,-0.004602,0.279185,-0.743406,-0.287770,0.000000,0.000000,-0.749129,-0.297746,0.000484,0.001804,0.058717,-0.462620,0.262620,0.785398,-0.783200,-0.498601,0.498601,0.000000,-0.032934,-0.445453,-0.307450,-0.059959,-17,-129,-91,-23,-14,-130,-93,-22
9.359928,0.092039,-0.243903,-0.004602,0.279185,-0.743406,-0.335732,0.000000,0.000000,-0.734530,-0.359501,0.000267,-0.002030,0.050897,-0.467598,0.267598,0.785398,-0.783747,-0.498949,0.498949,0.000000,-0.034828,-0.414466,-0.290350,-0.055135,-17,-123,-87,-22,-16,-130,-91,-22
9.369930,0.085903,-0.251573,-0.006136,0.279185,-0.719425,-0.383693,0.000000,0.000000,-0.716096,-0.429153,-0.012156,-0.004169,0.043056,-0.472590,0.272590,0.785398,-0.784217,-0.499248,0.499248,0.000000,-0.036986,-0.378100,-0.269207,-0.049114,-17,-116,-83,-21,-18,-118,-88,-20
9.379922,0.078233,-0.259243,-0.004602,0.280718,-0.695444,-0.431655,0.000000,0.000000,-0.709107,-0.497971,-0.006366,0.007154,0.035218,-0.477579,0.277579,0.785398,-0.784608,-0.499497,0.499497,0.000000,-0.036646,-0.349052,-0.253999,-0.044920,-17,-110,-79,-20,-15,-114,-82,-20
9.389924,0.070563,-0.268447,-0.004602,0.279185,-0.695444,-0.503597,0.000000,0.000000,-0.709544,-0.573055,-0.002383,0.001103,0.027369,-0.482576,0.282576,0.785398,-0.784921,-0.499696,0.499696,0.000000,-0.035190,-0.310832,-0.233025,-0.039016,-17,-102,-74,-18,-17,-109,-80,-18
9.399929,0.062893,-0.274583,-0.004602,0.280718,-0.695444,-0.575540,0.000000,0.000000,-0.714402,-0.621349,0.000198,0.009656,0.019514,-0.487577,0.287577,0.785398,-0.785156,-0.499846,0.499846,0.000000,-0.033752,-0.288660,-0.220609,-0.035548,-16,-97,-71,-17,-16,-100,-72,-17
9.409923,0.053689,-0.283786,-0.004602,0.279185,-0.695444,-0.623501,0.000000,0.000000,-0.733796,-0.674248,0.001731,0.001744,0.011667,-0.492573,0.292573,0.785398,-0.785312,-0.499945,0.499945,0.000000,-0.029185,-0.255831,-0.202421,-0.030401,-16,-90,-67,-16,-15,-97,-69,-18
9.419924,0.046019,-0.289922,-0.004602,0.279185,-0.719425,-0.671463,0.000000,0.000000,-0.748088,-0.701135,0.002512,-0.003143,0.003812,-0.497573,0.297573,0.785398,-0.785389,-0.499994,0.499994,0.000000,-0.026912,-0.237828,-0.191948,-0.027405,-15,-86,-65,-16,-15,-90,-67,-15
9.429921,0.038350,-0.297592,-0.004602,0.279185,-0.719425,-0.719425,0.000000,0.000000,-0.758175,-0.722536,0.002780,-0.005824,-0.004039,-0.502571,0.302571,0.785398,-0.785388,-0.499993,0.499993,0.000000,-0.025098,-0.217358,-0.180565,-0.024194,-15,-81,-62,-15,-14,-83,-66,-16
9.439928,0.032214,-0.305262,-0.004602,0.279185,-0.719425,-0.719425,0.000000,0.000000,-0.752661,-0.738933,0.002718,-0.006966,-0.011898,-0.507575,0.307575,0.785398,-0.785308,-0.499943,0.499943,0.000000,-0.026210,-0.197974,-0.169876,-0.021194,-15,-77,-60,-15,-12,-78,-63,-13
9.449949,0.026078,-0.312932,-0.006136,0.280718,-0.719425,-0.743406,0.000000,0.000000,-0.738227,-0.751015,-0.009809,0.005177,-0.019767,-0.512584,0.312584,0.785398,-0.785149,-0.499842,0.499842,0.000000,-0.028245,-0.177151,-0.157749,-0.017815,-15,-72,-58,-13,-17,-76,-60,-16
9.459936,0.018408,-0.320602,-0.004602,0.280718,-0.719425,-0.743406,0.000000,0.000000,-0.731867,-0.759543,-0.004268,0.012049,-0.027608,-0.517576,0.317576,0.785398,-0.784913,-0.499691,0.499691,0.000000,-0.028398,-0.162677,-0.150629,-0.015897,-15,-69,-56,-13,-17,-70,-57,-14
9.469927,0.010738,-0.328272,-0.004602,0.280718,-0.719425,-0.743406,0.000000,0.000000,-0.730862,-0.765255,-0.000602,0.015208,-0.035448,-0.522567,0.322567,0.785398,-0.784598,-0.499490,0.499490,0.000000,-0.027937,-0.146632,-0.142116,-0.013550,-15,-65,-54,-12,-13,-67,-55,-12
9.479920,0.003068,-0.335942,-0.004602,0.280718,-0.719425,-0.743406,0.000000,0.000000,-0.733148,-0.768822,0.001646,0.015887,-0.043287,-0.527557,0.327557,0.785398,-0.784204,-0.499240,0.499240,0.000000,-0.027136,-0.130865,-0.133629,-0.011194,-15,-62,-52,-12,-14,-63,-52,-11
9.489926,-0.006136,-0.342078,-0.006136,0.279185,-0.719425,-0.743406,0.000000,0.000000,-0.749500,-0.758543,-0.009409,0.002752,-0.051131,-0.532551,0.332551,0.785398,-0.783732,-0.498939,0.498939,0.000000,-0.024020,-0.117682,-0.124842,-0.008562,-15,-59,-51,-11,-16,-60,-49,-11
9.499924,-0.013806,-0.348214,-0.004602,0.279185,-0.719425,-0.743406,0.000000,0.000000,-0.760710,-0.740780,-0.003018,-0.005350,-0.058964,-0.537538,0.337538,0.785398,-0.783182,-0.498589,0.498589,0.000000,-0.022717,-0.113484,-0.122945,-0.008029,-14,-58,-50,-12,-14,-59,-49,-10
9.509925,-0.023010,-0.352816,-0.004602,0.280718,-0.743406,-0.719425,0.000000,0.000000,-0.780210,-0.707675,0.001059,0.002489,-0.066793,-0.542522,0.342522,0.785398,-0.782553,-0.498189,0.498189,0.000000,-0.019842,-0.116105,-0.124477,-0.008518,-14,-58,-50,-11,-15,-58,-49,-11
9.519931,-0.030680,-0.358952,-0.006136,0.280718,-0.767386,-0.695444,0.000000,0.000000,-0.790853,-0.680285,-0.008852,0.006994,-0.074621,-0.547505,0.347505,0.785398,-0.781845,-0.497738,0.497738,0.000000,-0.018661,-0.108633,-0.119490,-0.007084,-14,-56,-49,-11,-15,-54,-50,-10
9.529918,-0.039884,-0.363553,-0.004602,0.280718,-0.791367,-0.647482,0.000000,0.000000,-0.807601,-0.646245,-0.001818,0.009137,-0.082425,-0.552473,0.352473,0.785398,-0.781061,-0.497239,0.497239,0.000000,-0.016208,-0.112931,-0.122239,-0.007881,-13,-57,-49,-11,-14,-56,-49,-10
9.539927,-0.046019,-0.369689,-0.004602,0.279185,-0.791367,-0.623501,0.000000,0.000000,-0.802130,-0.623208,0.002547,-0.002580,-0.090238,-0.557447,0.357447,0.785398,-0.780197,-0.496689,0.496689,0.000000,-0.017623,-0.106719,-0.118656,-0.006812,-14,-56,-48,-11,-12,-58,-50,-10
9.549924,-0.053689,-0.372757,-0.006136,0.280718,-0.791367,-0.599521,0.000000,0.000000,-0.796035,-0.584073,-0.007309,0.002868,-0.098033,-0.562410,0.362410,0.785398,-0.779256,-0.496090,0.496090,0.000000,-0.018374,-0.110438,-0.119349,-0.006967,-14,-57,-49,-11,-15,-57,-47,-10
9.559920,-0.062893,-0.377359,-0.004602,0.280718,-0.791367,-0.551559,0.000000,0.000000,-0.802327,-0.550681,-0.000366,0.005907,-0.105818,-0.567366,0.367366,0.785398,-0.778237,-0.495441,0.495441,0.000000,-0.016971,-0.114423,-0.121906,-0.007717,-13,-57,-49,-11,-15,-54,-49,-11
9.569926,-0.070563,-0.380427,-0.006136,0.279185,-0.767386,-0.527578,0.000000,0.000000,-0.803275,-0.511136,-0.008443,-0.005014,-0.113599,-0.572319,0.372319,0.785398,-0.777139,-0.494742,0.494742,0.000000,-0.017023,-0.116549,-0.121282,-0.007365,-13,-58,-50,-11,-11,-56,-50,-11
9.579917,-0.078233,-0.381961,-0.004602,0.279185,-0.767386,-0.479616,0.000000,0.000000,-0.800941,-0.458790,-0.000342,-0.011165,-0.121358,-0.577259,0.377259,0.785398,-0.775966,-0.493995,0.493995,0.000000,-0.017703,-0.132795,-0.129896,-0.009736,-14,-61,-51,-12,-11,-55,-49,-11
9.589925,-0.085903,-0.386563,-0.006136,0.280718,-0.743406,-0.431655,0.000000,0.000000,-0.796825,-0.427494,-0.007726,-0.001691,-0.129117,-0.582199,0.382199,0.785398,-0.774712,-0.493197,0.493197,0.000000,-0.018052,-0.131090,-0.128037,-0.009222,-14,-60,-51,-12,-15,-60,-50,-13
9.599920,-0.093573,-0.386563,-0.006136,0.279185,-0.743406,-0.383693,0.000000,0.000000,-0.791968,-0.374517,-0.011538,-0.008143,-0.136854,-0.587124,0.387124,0.785398,-0.773383,-0.492351,0.492351,0.000000,-0.018919,-0.147031,-0.135026,-0.011011,-14,-63,-53,-12,-13,-60,-49,-10
9.609931,-0.101243,-0.389631,-0.004602,0.280718,-0.743406,-0.335732,0.000000,0.000000,-0.787056,-0.337314,-0.000630,0.000909,-0.144589,-0.592048,0.392048,0.785398,-0.771974,-0.491454,0.491454,0.000000,-0.019557,-0.157076,-0.140931,-0.012746,-14,-65,-54,-12,-14,-61,-54,-12
9.619925,-0.110447,-0.392699,-0.004602,0.279185,-0.767386,-0.311751,0.000000,0.000000,-0.794775,-0.312550,0.005965,-0.006004,-0.152297,-0.596956,0.396956,0.785398,-0.770491,-0.490510,0.490510,0.000000,-0.017952,-0.159561,-0.141531,-0.012825,-14,-65,-53,-13,-14,-66,-55,-12
9.629917,-0.118117,-0.394233,-0.004602,0.279185,-0.767386,-0.287770,0.000000,0.000000,-0.797184,-0.284960,0.009444,-0.009672,-0.159988,-0.601852,0.401852,0.785398,-0.768930,-0.489516,0.489516,0.000000,-0.017814,-0.166939,-0.144490,-0.013571,-14,-66,-54,-13,-13,-63,-51,-14
9.639923,-0.125786,-0.397301,-0.004602,0.279185,-0.767386,-0.263789,0.000000,0.000000,-0.796214,-0.270152,0.010777,-0.011099,-0.167674,-0.606744,0.406744,0.785398,-0.767291,-0.488473,0.488473,0.000000,-0.017745,-0.166912,-0.143596,-0.013260,-14,-66,-53,-13,-15,-65,-54,-12
9.649947,-0.133456,-0.398835,-0.004602,0.279185,-0.767386,-0.239808,0.000000,0.000000,-0.793294,-0.251928,0.010714,-0.011067,-0.175357,-0.611636,0.411636,0.785398,-0.765572,-0.487378,0.487378,0.000000,-0.017938,-0.171471,-0.144857,-0.013529,-14,-66,-54,-13,-12,-65,-52,-12
9.659921,-0.139592,-0.397301,-0.004602,0.280718,-0.767386,-0.215827,0.000000,0.000000,-0.777166,-0.208567,0.009819,0.002109,-0.182984,-0.616491,0.416491,0.785398,-0.763785,-0.486241,0.486241,0.000000,-0.020532,-0.191097,-0.154136,-0.016082,-14,-69,-56,-13,-12,-64,-53,-12
9.669941,-0.147262,-0.398835,-0.004602,0.279185,-0.767386,-0.191847,0.000000,0.000000,-0.766675,-0.178137,0.008497,-0.002425,-0.190627,-0.621357,0.421357,0.785398,-0.761913,-0.485049,0.485049,0.000000,-0.021427,-0.197659,-0.156310,-0.016567,-14,-70,-56,-13,-15,-70,-53,-13
9.679917,-0.154932,-0.398835,-0.006136,0.279185,-0.767386,-0.143885,0.000000,0.000000,-0.760406,-0.145628,-0.005248,-0.004952,-0.198219,-0.626190,0.426190,0.785398,-0.759973,-0.483814,0.483814,0.000000,-0.021958,-0.205762,-0.158150,-0.016898,-14,-70,-58,-14,-14,-70,-56,-13
9.689923,-0.161068,-0.398835,-0.004602,0.279185,-0.743406,-0.119904,0.000000,0.000000,-0.744899,-0.114472,-0.000804,-0.006072,-0.205813,-0.631024,0.431024,0.785398,-0.757952,-0.482527,0.482527,0.000000,-0.024250,-0.219778,-0.164869,-0.018706,-15,-72,-59,-14,-16,-68,-57,-12
9.699921,-0.168738,-0.398835,-0.004602,0.279185,-0.719425,-0.071942,0.000000,0.000000,-0.737362,-0.086621,0.001928,-0.006258,-0.213381,-0.635842,0.435842,0.785398,-0.755856,-0.481193,0.481193,0.000000,-0.024887,-0.230926,-0.169580,-0.019930,-15,-74,-60,-14,-16,-70,-59,-13
9.709915,-0.176408,-0.398835,-0.004602,0.279185,-0.719425,-0.047962,0.000000,0.000000,-0.735210,-0.062981,0.003412,-0.005869,-0.220923,-0.640644,0.440644,0.785398,-0.753686,-0.479812,0.479812,0.000000,-0.025006,-0.240885,-0.173563,-0.020945,-15,-75,-61,-14,-17,-74,-60,-14
9.719915,-0.182544,-0.398835,-0.004602,0.279185,-0.695444,-0.023981,0.000000,0.000000,-0.724190,-0.043758,0.004030,-0.005167,-0.228450,-0.645436,0.445436,0.785398,-0.751439,-0.478381,0.478381,0.000000,-0.026683,-0.249497,-0.176784,-0.021745,-15,-76,-61,-15,-14,-74,-59,-14
9.729915,-0.190214,-0.400369,-0.004602,0.279185,-0.695444,-0.023981,0.000000,0.000000,-0.721002,-0.040996,0.004078,-0.004331,-0.235952,-0.650212,0.450212,0.785398,-0.749117,-0.476903,0.476903,0.000000,-0.026540,-0.250008,-0.175830,-0.021394,-15,-76,-61,-15,-13,-77,-62,-15
9.739920,-0.197884,-0.398835,-0.004602,0.280718,-0.695444,0.000000,0.000000,0.000000,-0.722768,-0.023787,0.003781,0.008788,-0.243435,-0.654976,0.454976,0.785398,-0.746719,-0.475376,0.475376,0.000000,-0.026321,-0.263081,-0.181405,-0.022883,-15,-78,-62,-15,-16,-76,-60,-13
9.749917,-0.205553,-0.398835,-0.004602,0.280718,-0.695444,0.000000,0.000000,0.000000,-0.727365,-0.011558,0.003300,0.015957,-0.250888,-0.659720,0.459720,0.785398,-0.744248,-0.473803,0.473803,0.000000,-0.025689,-0.270112,-0.183790,-0.023466,-15,-79,-63,-14,-15,-77,-60,-15
9.759916,-0.213223,-0.398835,-0.004602,0.279185,-0.719425,0.000000,0.000000,0.000000,-0.733294,-0.003297,0.002747,0.006709,-0.258317,-0.664450,0.464450,0.785398,-0.741703,-0.472182,0.472182,0.000000,-0.024874,-0.274833,-0.184527,-0.023507,-15,-79,-63,-15,-13,-76,-64,-14
9.769920,-0.219359,-0.398835,-0.004602,0.279185,-0.719425,0.000000,0.000000,0.000000,-0.727275,0.001924,0.002196,0.000624,-0.265724,-0.669165,0.469165,0.785398,-0.739081,-0.470514,0.470514,0.000000,-0.025886,-0.279389,-0.185347,-0.023597,-15,-80,-63,-15,-14,-79,-62,-14
9.779915,-0.225495,-0.398835,-0.004602,0.280718,-0.719425,0.000000,0.000000,0.000000,-0.714569,0.004903,0.001690,0.009195,-0.273098,-0.673859,0.473859,0.785398,-0.736388,-0.468799,0.468799,0.000000,-0.027415,-0.284497,-0.186838,-0.023947,-15,-81,-64,-15,-17,-80,-63,-13
9.789919,-0.233165,-0.398835,-0.004602,0.280718,-0.719425,0.000000,0.000000,0.000000,-0.711139,0.006297,0.001251,0.013602,-0.280451,-0.678541,0.478541,0.785398,-0.733619,-0.467037,0.467037,0.000000,-0.027252,-0.288497,-0.187553,-0.024052,-15,-82,-64,-15,-12,-80,-63,-14
9.799937,-0.239301,-0.398835,-0.004602,0.279185,-0.695444,0.000000,0.000000,0.000000,-0.701277,0.006631,0.000887,0.002886,-0.287786,-0.683210,0.483210,0.785398,-0.730773,-0.465225,0.465225,0.000000,-0.028462,-0.290931,-0.187082,-0.023758,-15,-83,-64,-15,-17,-83,-63,-15
