t,q1,q2,q3,q4,dq1,dq2,dq3,dq4,dq1_filt,dq2_filt,dq3_filt,dq4_filt,q1_des,q2_des,q3_des,q4_des,dq1_des,dq2_des,dq3_des,dq4_des,tau1,tau2,tau3,tau4,curr_cmd1,curr_cmd2,curr_cmd3,curr_cmd4,curr_meas1,curr_meas2,curr_meas3,curr_meas4
0.890141,0.211689,0.839087,0.352816,-1.402058,0.407674,0.000000,-0.599521,0.791367,0.395237,-0.007148,-0.631060,0.761009,0.211524,0.746826,0.443476,-1.287059,0.341050,-0.358571,-0.361091,1.072766,-0.013381,-0.441600,0.011287,0.009709,3,-135,-44,2,1,-144,-47,7
0.900142,0.216291,0.839087,0.345146,-1.397456,0.407674,0.000000,-0.623501,0.719425,0.396339,-0.005991,-0.661203,0.699892,0.214952,0.743213,0.439844,-1.276261,0.344431,-0.363860,-0.365104,1.086632,-0.019275,-0.404973,0.033389,0.023542,2,-126,-39,5,3,-134,-47,5
0.910179,0.219359,0.839087,0.337476,-1.391321,0.383693,0.000000,-0.647482,0.647482,0.389837,-0.004817,-0.687752,0.656317,0.218426,0.739534,0.436160,-1.265285,0.347739,-0.369144,-0.369058,1.100404,-0.013217,-0.378009,0.051503,0.033910,3,-120,-35,8,2,-127,-37,5
0.920136,0.220893,0.839087,0.332874,-1.386719,0.359712,0.000000,-0.671463,0.599521,0.367020,-0.003728,-0.685477,0.614483,0.221904,0.735833,0.432466,-1.254262,0.350935,-0.374363,-0.372907,1.113920,0.008106,-0.362748,0.056995,0.043227,8,-117,-33,10,2,-118,-36,7
0.930192,0.223961,0.839087,0.328272,-1.377515,0.335732,0.000000,-0.671463,0.575540,0.348512,-0.002776,-0.666089,0.613855,0.225449,0.732042,0.428697,-1.242991,0.354075,-0.379609,-0.376718,1.127420,0.019322,-0.377352,0.049683,0.042176,10,-120,-35,9,7,-118,-34,8
0.940144,0.228563,0.839087,0.325204,-1.366777,0.311751,0.000000,-0.647482,0.599521,0.346342,-0.001982,-0.625713,0.650272,0.228988,0.728239,0.424929,-1.231706,0.357093,-0.384773,-0.380411,1.140624,0.014990,-0.415464,0.028759,0.034331,9,-129,-40,8,10,-117,-34,8
0.950150,0.231631,0.839087,0.323670,-1.354505,0.311751,0.000000,-0.575540,0.647482,0.341877,-0.001348,-0.563702,0.718276,0.232576,0.724363,0.421105,-1.220227,0.360037,-0.389939,-0.384046,1.153742,0.020679,-0.476527,-0.006035,0.020069,10,-143,-48,5,9,-129,-40,7
0.960149,0.234699,0.839087,0.322136,-1.342233,0.311751,0.000000,-0.503597,0.719425,0.336391,-0.000859,-0.493672,0.799791,0.236190,0.720438,0.417247,-1.208626,0.362886,-0.395072,-0.387597,1.166687,0.026896,-0.542206,-0.043970,0.004589,12,-157,-56,1,10,-143,-46,4
0.970128,0.237767,0.837554,0.320602,-1.326893,0.311751,0.000000,-0.431655,0.839329,0.330732,-0.012769,-0.424431,0.907435,0.239825,0.716470,0.413362,-1.196920,0.365636,-0.400164,-0.391059,1.179439,0.033333,-0.611452,-0.082929,-0.014528,13,-173,-65,-3,11,-154,-53,1
0.980122,0.239301,0.832952,0.317534,-1.311554,0.311751,-0.023981,-0.359712,0.983214,0.313149,-0.055709,-0.373476,1.022145,0.243493,0.712445,0.409436,-1.185069,0.368294,-0.405234,-0.394442,1.192041,0.054074,-0.640016,-0.100688,-0.025385,17,-179,-69,-5,12,-175,-65,1
0.990123,0.242369,0.829884,0.312932,-1.299282,0.311751,-0.071942,-0.311751,1.127099,0.302092,-0.101560,-0.349841,1.107374,0.247189,0.708367,0.405475,-1.173086,0.370858,-0.410275,-0.397743,1.204474,0.063520,-0.645862,-0.104318,-0.028576,19,-181,-70,-6,17,-182,-67,-15
1.000125,0.245437,0.825282,0.309864,-1.283942,0.287770,-0.119904,-0.287770,1.247003,0.295834,-0.157762,-0.332216,1.192640,0.250911,0.704239,0.401480,-1.160976,0.373323,-0.415283,-0.400957,1.216732,0.071159,-0.656030,-0.111005,-0.034815,21,-183,-71,-7,19,-182,-69,-41
1.010123,0.248505,0.825282,0.308330,-1.270136,0.287770,-0.167866,-0.263789,1.318945,0.292956,-0.178861,-0.307335,1.258835,0.254655,0.700062,0.397456,-1.148751,0.375687,-0.420255,-0.404082,1.228801,0.077338,-0.708181,-0.139639,-0.048086,22,-195,-78,-10,19,-183,-68,-36
1.020123,0.254641,0.823748,0.306796,-1.256330,0.287770,-0.191847,-0.263789,1.390888,0.316880,-0.189484,-0.280092,1.308292,0.258423,0.695834,0.393400,-1.136403,0.377951,-0.425192,-0.407118,1.240687,0.054085,-0.753300,-0.165984,-0.059427,17,-205,-83,-13,20,-193,-76,-37
1.030124,0.259243,0.823748,0.305262,-1.242524,0.311751,-0.215827,-0.239808,1.414869,0.342700,-0.180699,-0.253611,1.343750,0.262214,0.691558,0.389314,-1.123938,0.380112,-0.430093,-0.410064,1.252383,0.039199,-0.814407,-0.199737,-0.073673,14,-219,-91,-16,16,-201,-80,-38
1.040125,0.263845,0.819146,0.302194,-1.230253,0.335732,-0.215827,-0.239808,1.414869,0.367591,-0.197788,-0.241977,1.355699,0.266026,0.687232,0.385198,-1.111354,0.382170,-0.434957,-0.412918,1.263887,0.024827,-0.814234,-0.202919,-0.073528,11,-219,-92,-16,14,-215,-91,-43
1.050128,0.266913,0.809942,0.297592,-1.219515,0.359712,-0.239808,-0.239808,1.366907,0.377662,-0.265849,-0.252454,1.340315,0.269859,0.682857,0.381054,-1.098654,0.384122,-0.439783,-0.415679,1.275197,0.026137,-0.738290,-0.167552,-0.055955,12,-202,-84,-12,12,-217,-91,-34
1.060151,0.269981,0.799204,0.291456,-1.210311,0.383693,-0.311751,-0.263789,1.318945,0.378036,-0.371321,-0.287631,1.297491,0.273718,0.678425,0.376874,-1.085817,0.385972,-0.444579,-0.418350,1.286328,0.031841,-0.610307,-0.103369,-0.025937,13,-173,-69,-5,11,-202,-83,-12
1.070128,0.273049,0.794602,0.288388,-1.201107,0.383693,-0.359712,-0.263789,1.270984,0.372561,-0.441714,-0.310271,1.241628,0.277577,0.673966,0.372687,-1.072930,0.387706,-0.449312,-0.420914,1.297205,0.039831,-0.550077,-0.074771,-0.009828,15,-159,-63,-2,12,-175,-68,-27
1.080164,0.277651,0.793068,0.286854,-1.191903,0.383693,-0.407674,-0.287770,1.199041,0.376286,-0.460884,-0.311304,1.182411,0.281477,0.669433,0.368450,-1.059857,0.389342,-0.454032,-0.423396,1.307941,0.034506,-0.543422,-0.075087,-0.004632,14,-158,-63,0,13,-160,-62,9
1.090159,0.285320,0.791534,0.285320,-1.182699,0.407674,-0.431655,-0.287770,1.127099,0.409778,-0.447788,-0.299292,1.125920,0.285376,0.664871,0.364207,-1.046732,0.390861,-0.458689,-0.425770,1.318422,-0.002634,-0.554938,-0.085294,-0.003226,5,-160,-65,0,14,-154,-63,15
1.100208,0.289922,0.786932,0.282252,-1.175029,0.407674,-0.479616,-0.287770,1.055156,0.433906,-0.440922,-0.292685,1.063310,0.289311,0.660239,0.359917,-1.033431,0.392276,-0.463329,-0.428056,1.328746,-0.016772,-0.527306,-0.075258,0.007574,3,-154,-63,2,4,-155,-66,8
1.110153,0.292990,0.777728,0.277651,-1.168893,0.407674,-0.503597,-0.311751,0.983214,0.438214,-0.475160,-0.302122,0.989767,0.293218,0.655608,0.355649,-1.020167,0.393565,-0.467876,-0.430219,1.338749,-0.013106,-0.430925,-0.029803,0.033772,3,-132,-53,8,1,-151,-63,-4
1.120145,0.297592,0.766990,0.273049,-1.164291,0.407674,-0.527578,-0.311751,0.887290,0.442558,-0.543593,-0.320430,0.903275,0.297157,0.650911,0.351339,-1.006740,0.394748,-0.472400,-0.432292,1.348583,-0.018844,-0.296111,0.034668,0.069098,2,-102,-39,16,2,-134,-54,9
1.130147,0.302194,0.757787,0.266913,-1.156622,0.431655,-0.551559,-0.335732,0.839329,0.446575,-0.614797,-0.354867,0.840477,0.301111,0.646163,0.347006,-0.993203,0.395818,-0.476883,-0.434265,1.358205,-0.024397,-0.176845,0.096927,0.098717,1,-75,-25,22,3,-107,-42,13
1.140146,0.303728,0.757787,0.266913,-1.145884,0.431655,-0.551559,-0.335732,0.791367,0.425531,-0.608335,-0.347140,0.821463,0.305073,0.641373,0.342654,-0.979575,0.396773,-0.481317,-0.436133,1.367600,0.000233,-0.214306,0.074099,0.092950,6,-83,-30,21,1,-74,-25,20
1.150152,0.309864,0.759320,0.266913,-1.130544,0.431655,-0.527578,-0.311751,0.791367,0.427949,-0.543519,-0.314733,0.867057,0.309048,0.636535,0.338281,-0.965845,0.397612,-0.485706,-0.437899,1.376775,-0.014444,-0.328969,0.012358,0.066981,3,-109,-44,15,5,-78,-30,21
1.160146,0.314466,0.757787,0.266913,-1.115204,0.407674,-0.527578,-0.287770,0.863310,0.431980,-0.473420,-0.270110,0.947766,0.313025,0.631659,0.333897,-0.952041,0.398334,-0.490041,-0.439558,1.385710,-0.020291,-0.435963,-0.048400,0.041759,2,-133,-57,10,2,-107,-40,15
1.170227,0.319068,0.753185,0.262311,-1.095262,0.407674,-0.479616,-0.287770,0.959233,0.436656,-0.430303,-0.258543,1.079905,0.317044,0.626697,0.329457,-0.938027,0.398943,-0.494365,-0.441123,1.394489,-0.026152,-0.513611,-0.085851,0.019148,0,-151,-65,5,1,-130,-56,10
1.180151,0.322136,0.742447,0.259243,-1.076855,0.407674,-0.479616,-0.263789,1.103118,0.429072,-0.455911,-0.255463,1.220058,0.321006,0.621770,0.325072,-0.924146,0.399424,-0.498571,-0.442559,1.402898,-0.017222,-0.517699,-0.090898,0.012293,2,-152,-67,3,4,-148,-68,6
1.190159,0.322136,0.730175,0.254641,-1.055379,0.383693,-0.455636,-0.239808,1.294964,0.390196,-0.532978,-0.269993,1.378351,0.325005,0.616759,0.320636,-0.910064,0.399791,-0.502762,-0.443899,1.411144,0.025590,-0.494425,-0.079140,0.009261,12,-147,-64,3,2,-154,-68,1
1.200148,0.323670,0.722505,0.251573,-1.032369,0.335732,-0.479616,-0.215827,1.486811,0.347927,-0.597939,-0.281656,1.547136,0.329000,0.611716,0.316196,-0.895928,0.400037,-0.506894,-0.445128,1.419135,0.060282,-0.525496,-0.095917,-0.006036,19,-154,-68,0,11,-150,-64,5
1.210144,0.328272,0.722505,0.251573,-1.009359,0.335732,-0.503597,-0.215827,1.678658,0.331547,-0.589080,-0.266121,1.708714,0.332999,0.606629,0.311741,-0.881704,0.400163,-0.510976,-0.446249,1.426890,0.063551,-0.664219,-0.172350,-0.043609,20,-185,-85,-9,16,-154,-66,6
1.220143,0.332874,0.720971,0.251573,-0.984816,0.311751,-0.527578,-0.215827,1.870504,0.332010,-0.548911,-0.235510,1.865313,0.337001,0.601500,0.307274,-0.867399,0.400168,-0.515006,-0.447260,1.434406,0.059157,-0.819357,-0.260711,-0.085326,19,-220,-105,-18,21,-184,-85,-30
1.230142,0.337476,0.716369,0.251573,-0.961806,0.311751,-0.551559,-0.215827,2.014389,0.342543,-0.517712,-0.198303,1.994126,0.341002,0.596330,0.302797,-0.853019,0.400050,-0.518983,-0.448161,1.441677,0.050115,-0.939236,-0.334207,-0.118337,17,-247,-121,-25,21,-218,-100,-31
1.240156,0.345146,0.705631,0.246971,-0.941864,0.311751,-0.551559,-0.215827,2.110313,0.382819,-0.543478,-0.196930,2.071417,0.345006,0.591113,0.298305,-0.838547,0.399809,-0.522911,-0.448951,1.448710,0.008040,-0.934459,-0.335902,-0.121628,8,-246,-121,-26,18,-239,-120,-7
1.250149,0.345146,0.690291,0.240835,-0.921922,0.335732,-0.599521,-0.215827,2.182255,0.376359,-0.638178,-0.229439,2.111612,0.349000,0.585868,0.293815,-0.824035,0.399445,-0.526775,-0.449628,1.455480,0.036703,-0.841290,-0.288337,-0.105303,14,-225,-111,-22,6,-249,-123,-38
1.260165,0.346680,0.676486,0.236233,-0.903515,0.335732,-0.623501,-0.215827,2.182255,0.354646,-0.754391,-0.267405,2.114063,0.352999,0.580573,0.289309,-0.809425,0.398956,-0.530593,-0.450194,1.462013,0.062404,-0.737795,-0.235857,-0.085445,20,-202,-99,-18,13,-226,-114,-42
1.270159,0.349748,0.668816,0.233165,-0.886641,0.335732,-0.695444,-0.239808,2.158274,0.337790,-0.825126,-0.293336,2.081398,0.356983,0.575251,0.284807,-0.794782,0.398343,-0.534346,-0.450645,1.468280,0.075739,-0.694039,-0.214580,-0.076693,23,-192,-94,-16,19,-204,-97,-3
1.280204,0.355884,0.667282,0.231631,-0.868233,0.335732,-0.743406,-0.263789,2.086332,0.349741,-0.813829,-0.297699,2.042550,0.360981,0.569865,0.280279,-0.780003,0.397602,-0.538061,-0.450984,1.474323,0.055781,-0.752633,-0.248975,-0.090058,18,-205,-102,-19,22,-191,-91,2
1.290166,0.362019,0.664214,0.228563,-0.852893,0.359712,-0.791367,-0.287770,1.990408,0.378019,-0.766488,-0.301045,1.978555,0.364937,0.564487,0.275785,-0.765287,0.396742,-0.541687,-0.451206,1.480061,0.028019,-0.789894,-0.269720,-0.096630,12,-213,-107,-20,16,-202,-100,-42
1.300157,0.366621,0.653476,0.222427,-0.839087,0.359712,-0.815348,-0.335732,1.894485,0.401560,-0.762668,-0.328056,1.892321,0.368896,0.559057,0.271276,-0.750471,0.395753,-0.545267,-0.451315,1.485558,0.012441,-0.717996,-0.228385,-0.078638,9,-197,-97,-16,11,-209,-104,-37
1.310156,0.371223,0.633534,0.211689,-0.826816,0.359712,-0.863310,-0.383693,1.774581,0.420376,-0.858896,-0.403922,1.787369,0.372848,0.553587,0.266763,-0.735590,0.394638,-0.548790,-0.451309,1.490801,-0.001123,-0.481902,-0.091253,-0.024507,6,-144,-67,-4,7,-195,-96,-2
1.320162,0.377359,0.613592,0.200951,-0.816078,0.383693,-0.935252,-0.455636,1.654677,0.447122,-1.007455,-0.503030,1.667312,0.376791,0.548078,0.262248,-0.720648,0.393395,-0.552257,-0.451186,1.495787,-0.028942,-0.198515,0.074795,0.040262,0,-80,-30,10,6,-147,-68,-27
1.330158,0.380427,0.604388,0.193282,-0.806874,0.431655,-0.959233,-0.527578,1.534773,0.451944,-1.089625,-0.583612,1.535523,0.380716,0.542541,0.257739,-0.705673,0.392026,-0.555661,-0.450948,1.500506,-0.026305,-0.033347,0.177326,0.081074,1,-43,-7,19,0,-83,-32,7
1.340156,0.383495,0.605922,0.193282,-0.793068,0.455636,-0.959233,-0.551559,1.414869,0.443225,-1.039486,-0.585272,1.444055,0.384629,0.536969,0.253232,-0.690648,0.390530,-0.559005,-0.450594,1.504963,-0.017418,-0.107817,0.136446,0.068010,2,-59,-16,16,1,-44,-14,19
1.350166,0.389631,0.607456,0.191748,-0.779262,0.455636,-0.935252,-0.575540,1.342926,0.451624,-0.913971,-0.551718,1.384096,0.388530,0.531357,0.248724,-0.675562,0.388904,-0.562293,-0.450122,1.509160,-0.037371,-0.227512,0.069147,0.045037,-2,-86,-31,11,1,-58,-15,15
1.360155,0.394233,0.605922,0.187146,-0.766990,0.455636,-0.887290,-0.575540,1.294964,0.457348,-0.777817,-0.524264,1.335568,0.392406,0.525724,0.244230,-0.660468,0.387154,-0.565512,-0.449534,1.513083,-0.046114,-0.306435,0.027487,0.031547,-4,-104,-40,8,-14,-82,-31,12
1.370167,0.397301,0.596719,0.182544,-0.750117,0.455636,-0.815348,-0.551559,1.270984,0.448739,-0.707530,-0.502666,1.334596,0.396273,0.520046,0.239733,-0.645300,0.385271,-0.568678,-0.448828,1.516749,-0.038017,-0.329868,0.011239,0.026063,-2,-109,-44,7,-6,-101,-41,7
1.380191,0.400369,0.584447,0.182544,-0.733243,0.431655,-0.719425,-0.479616,1.294964,0.432218,-0.706930,-0.449494,1.362235,0.400124,0.514330,0.235238,-0.630079,0.383258,-0.571785,-0.448003,1.520150,-0.026493,-0.336726,-0.007917,0.021843,0,-111,-48,6,4,-106,-45,6
1.390160,0.401903,0.564505,0.177942,-0.710233,0.407674,-0.671463,-0.383693,1.366907,0.399999,-0.809550,-0.418446,1.453918,0.403935,0.508615,0.230777,-0.614909,0.381127,-0.574813,-0.447064,1.523265,0.002203,-0.250086,0.025741,0.033358,6,-91,-41,8,-18,-115,-47,5
1.400162,0.401903,0.546097,0.171806,-0.685689,0.359712,-0.719425,-0.335732,1.486811,0.348669,-0.953620,-0.415430,1.588964,0.407736,0.502850,0.226310,-0.599658,0.378862,-0.577788,-0.446005,1.526121,0.050169,-0.152660,0.069518,0.046223,17,-69,-31,11,7,-97,-45,7
1.410264,0.404971,0.541495,0.171806,-0.662680,0.335732,-0.839329,-0.335732,1.630696,0.314520,-1.000588,-0.380385,1.726951,0.411551,0.496999,0.221810,-0.584228,0.376443,-0.580729,-0.444816,1.528732,0.069602,-0.242170,0.005466,0.020404,21,-90,-45,6,15,-69,-32,7
1.420180,0.409573,0.546097,0.174874,-0.638136,0.287770,-0.911271,-0.311751,1.774581,0.305685,-0.911906,-0.304384,1.867938,0.415271,0.491226,0.217406,-0.569058,0.373941,-0.583553,-0.443531,1.531026,0.066261,-0.506698,-0.161045,-0.043150,20,-149,-82,-8,21,-91,-44,4
1.430183,0.415709,0.549165,0.177942,-0.612058,0.287770,-0.887290,-0.239808,1.966428,0.325017,-0.761201,-0.209889,2.011716,0.418998,0.485375,0.212977,-0.553733,0.371289,-0.586338,-0.442116,1.533069,0.039214,-0.804894,-0.351433,-0.114998,14,-217,-125,-24,21,-150,-80,4
1.440189,0.420311,0.543029,0.176408,-0.587515,0.287770,-0.839329,-0.167866,2.110313,0.347430,-0.658969,-0.148673,2.133395,0.422700,0.479495,0.208560,-0.538385,0.368507,-0.589059,-0.440583,1.534841,0.020823,-0.963508,-0.459116,-0.155833,10,-252,-149,-33,13,-212,-122,-16
1.450201,0.424913,0.527689,0.168738,-0.566039,0.311751,-0.767386,-0.143885,2.230217,0.369899,-0.667631,-0.161408,2.207537,0.426375,0.473583,0.204157,-0.523009,0.365595,-0.591718,-0.438931,1.536341,0.002313,-0.916871,-0.438586,-0.149577,6,-242,-144,-32,11,-247,-145,-12
1.460176,0.424913,0.509282,0.159534,-0.546097,0.311751,-0.695444,-0.167866,2.278178,0.353788,-0.766680,-0.229768,2.234953,0.430007,0.467668,0.199788,-0.507678,0.362565,-0.594303,-0.437166,1.537563,0.032631,-0.756881,-0.347214,-0.117480,13,-206,-124,-25,0,-250,-144,-70
1.470192,0.423379,0.495476,0.154932,-0.527689,0.311751,-0.671463,-0.191847,2.278178,0.303547,-0.875221,-0.289218,2.219868,0.433622,0.461703,0.195418,-0.492272,0.359395,-0.596833,-0.435276,1.538517,0.089014,-0.636336,-0.281718,-0.093403,25,-179,-109,-19,11,-209,-121,-9
1.480216,0.427981,0.493942,0.153398,-0.509282,0.311751,-0.695444,-0.215827,2.230217,0.285934,-0.882600,-0.314022,2.180490,0.437208,0.455708,0.191065,-0.476847,0.356093,-0.599300,-0.433265,1.539198,0.088775,-0.682003,-0.309978,-0.103360,25,-189,-116,-22,24,-180,-107,5
1.490180,0.432583,0.492408,0.151864,-0.492408,0.311751,-0.743406,-0.287770,2.158274,0.289307,-0.828691,-0.316055,2.117415,0.440740,0.449724,0.186758,-0.461507,0.352684,-0.601687,-0.431149,1.539601,0.078250,-0.753140,-0.353010,-0.117638,23,-205,-125,-25,23,-188,-113,-40
1.500216,0.440252,0.490874,0.150330,-0.477068,0.311751,-0.791367,-0.335732,2.062351,0.329546,-0.742323,-0.304262,2.032895,0.444262,0.443674,0.182443,-0.446055,0.349122,-0.604026,-0.428899,1.539733,0.029626,-0.832711,-0.400191,-0.132574,12,-223,-136,-28,21,-195,-122,-6
1.510201,0.450990,0.480136,0.142660,-0.464796,0.335732,-0.815348,-0.383693,1.942447,0.413228,-0.717019,-0.334205,1.917726,0.447729,0.437631,0.178172,-0.430682,0.345450,-0.606287,-0.426543,1.539591,-0.060528,-0.742400,-0.338892,-0.108616,-8,-203,-122,-23,11,-219,-135,-58
1.520184,0.454058,0.460194,0.133456,-0.452524,0.359712,-0.839329,-0.407674,1.798562,0.454923,-0.804009,-0.399065,1.793381,0.451159,0.431568,0.173926,-0.415314,0.341653,-0.608481,-0.424069,1.539176,-0.079778,-0.502328,-0.192129,-0.054032,-11,-148,-89,-11,6,-201,-121,-16
1.530209,0.458660,0.440252,0.121184,-0.443320,0.407674,-0.863310,-0.455636,1.654677,0.480362,-0.951416,-0.504231,1.648935,0.454565,0.425457,0.169687,-0.399887,0.337712,-0.610619,-0.421468,1.538484,-0.102048,-0.176183,0.015367,0.021323,-16,-75,-43,6,-10,-153,-88,4
1.540182,0.458660,0.429515,0.115049,-0.434117,0.455636,-0.911271,-0.479616,1.510792,0.457196,-1.049650,-0.576079,1.503984,0.457912,0.419357,0.165497,-0.384548,0.333666,-0.612680,-0.418763,1.537524,-0.070943,0.008878,0.135599,0.066144,-9,-33,-16,16,-15,-79,-45,8
1.550190,0.463262,0.429515,0.115049,-0.424913,0.455636,-0.959233,-0.527578,1.366907,0.443536,-1.024618,-0.573102,1.370325,0.461231,0.413215,0.161321,-0.369167,0.329479,-0.614682,-0.415932,1.536287,-0.075133,-0.016313,0.125751,0.066146,-11,-39,-18,16,-10,-33,-19,16
1.560182,0.464796,0.434117,0.115049,-0.414175,0.455636,-0.959233,-0.527578,1.247003,0.412129,-0.890815,-0.525467,1.266407,0.464502,0.407064,0.157179,-0.353824,0.325173,-0.616614,-0.412988,1.534780,-0.050693,-0.161549,0.043908,0.040340,-5,-71,-36,10,-12,-37,-15,15
1.570202,0.467864,0.431049,0.108913,-0.409573,0.407674,-0.911271,-0.551559,1.127099,0.384859,-0.763811,-0.503936,1.139559,0.467738,0.400876,0.153056,-0.338453,0.320730,-0.618485,-0.409920,1.532995,-0.038810,-0.160614,0.057950,0.049299,-3,-71,-33,12,-3,-65,-35,10
1.580258,0.470932,0.424913,0.105845,-0.397301,0.359712,-0.839329,-0.527578,1.031175,0.362251,-0.675591,-0.475247,1.070460,0.470940,0.394647,0.148950,-0.323049,0.316145,-0.620295,-0.406724,1.530930,-0.029474,-0.191042,0.040654,0.045613,-1,-78,-37,11,2,-66,-31,12
1.590184,0.474000,0.415709,0.102777,-0.383495,0.311751,-0.719425,-0.479616,0.983214,0.344250,-0.642243,-0.444557,1.053811,0.474055,0.388482,0.144929,-0.307863,0.311495,-0.622017,-0.403454,1.528622,-0.023104,-0.189202,0.036985,0.046065,0,-78,-38,11,-15,-76,-37,10
1.600209,0.477068,0.401903,0.101243,-0.371223,0.287770,-0.599521,-0.383693,1.007195,0.330454,-0.681301,-0.402850,1.057691,0.477154,0.382237,0.140902,-0.292551,0.306676,-0.623689,-0.400037,1.526020,-0.019133,-0.122812,0.064234,0.058387,1,-63,-32,14,7,-78,-37,10
1.610259,0.475534,0.385029,0.095107,-0.346680,0.263789,-0.575540,-0.311751,1.079137,0.283467,-0.785222,-0.394686,1.171754,0.480211,0.375961,0.136899,-0.277229,0.301721,-0.625297,-0.396496,1.523139,0.030128,-0.048045,0.092336,0.065726,12,-46,-26,15,2,-69,-30,12
1.620171,0.474000,0.375825,0.093573,-0.328272,0.215827,-0.671463,-0.311751,1.199041,0.220326,-0.858388,-0.370484,1.293713,0.483177,0.369755,0.132987,-0.262147,0.296712,-0.626818,-0.392890,1.520032,0.086042,-0.050350,0.075867,0.059283,24,-46,-29,14,10,-46,-26,13
1.630178,0.475534,0.378893,0.095107,-0.306796,0.167866,-0.767386,-0.311751,1.342926,0.177087,-0.809073,-0.314052,1.435197,0.486120,0.363476,0.129074,-0.246953,0.291534,-0.628288,-0.389136,1.516627,0.112848,-0.261717,-0.064557,0.009016,30,-94,-61,3,22,-49,-27,13
1.640194,0.478602,0.383495,0.099709,-0.282252,0.143885,-0.767386,-0.239808,1.510792,0.161521,-0.677943,-0.218254,1.601622,0.489014,0.357175,0.125195,-0.231780,0.286229,-0.629692,-0.385266,1.512951,0.116221,-0.578874,-0.278358,-0.066360,30,-166,-109,-14,29,-95,-61,1
1.650192,0.483204,0.385029,0.101243,-0.259243,0.143885,-0.695444,-0.143885,1.702638,0.176075,-0.532757,-0.131042,1.757424,0.491849,0.350873,0.121363,-0.216674,0.280815,-0.631027,-0.381291,1.509015,0.095083,-0.846161,-0.458904,-0.129793,26,-226,-149,-28,32,-162,-105,-36
1.660187,0.487806,0.377359,0.098175,-0.237767,0.143885,-0.599521,-0.095923,1.870504,0.207537,-0.464385,-0.092776,1.882118,0.494628,0.344560,0.117573,-0.201612,0.275281,-0.632295,-0.377204,1.504814,0.065544,-0.945177,-0.533862,-0.156585,19,-248,-166,-34,25,-222,-145,-2
1.670174,0.487806,0.365087,0.092039,-0.217825,0.143885,-0.527578,-0.095923,2.014389,0.209811,-0.484385,-0.111481,1.965898,0.497349,0.338239,0.113827,-0.186606,0.269634,-0.633496,-0.373011,1.500353,0.079058,-0.909808,-0.521219,-0.153302,22,-240,-163,-33,18,-250,-169,-51
1.680175,0.487806,0.351282,0.082835,-0.200951,0.167866,-0.479616,-0.095923,2.038370,0.194391,-0.568081,-0.187417,1.993885,0.500017,0.331897,0.110117,-0.171623,0.263860,-0.634634,-0.368700,1.495623,0.100215,-0.764613,-0.430220,-0.123185,27,-208,-143,-26,20,-240,-160,-19
1.690176,0.487806,0.343612,0.079767,-0.184078,0.191847,-0.479616,-0.143885,2.062351,0.169587,-0.634211,-0.242529,1.986157,0.502626,0.325546,0.106452,-0.156692,0.257970,-0.635705,-0.364280,1.490631,0.125089,-0.711674,-0.400065,-0.113008,32,-196,-136,-24,25,-214,-146,-49
1.700227,0.493942,0.342078,0.079767,-0.168738,0.191847,-0.503597,-0.191847,2.038370,0.190225,-0.635425,-0.256194,1.945346,0.505189,0.319151,0.102814,-0.141735,0.251933,-0.636715,-0.359728,1.485352,0.089503,-0.758046,-0.429579,-0.121999,24,-206,-142,-26,29,-191,-135,-13
