t,q1,q2,q3,q4,dq1,dq2,dq3,dq4,q1_des,q2_des,q3_des,q4_des,dq1_des,dq2_des,dq3_des,dq4_des,s1,s2,s3,s4,tau1,tau2,tau3,tau4,sat1,sat2,sat3,sat4,mL_hat,b1_hat,b2_hat,b3_hat,b4_hat
0.830000,0.484720,-0.026127,0.117018,0.838396,0.242080,2.310090,-4.800000,4.800000,0.579570,-0.081034,-0.018966,0.969881,0.530046,0.337438,-0.337438,0.168719,-0.762215,2.247189,-3.102723,1.344162,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.724591,0.171604,0.019322,0.981987,0.990573
0.840000,0.480306,-0.013844,0.098841,0.799858,-0.979157,1.143262,-1.862167,-4.800000,0.584841,-0.077678,-0.022322,0.971559,0.524224,0.333731,-0.333731,0.166866,-2.026057,1.128702,-0.316811,-9.259386,1.200000,-1.200000,1.200000,1.200000,1,1,1,1,1.688749,0.175432,0.018616,0.955656,0.967347
0.850000,0.477371,-0.019010,0.106890,0.751858,0.252235,-1.883319,2.989659,-4.800000,0.590054,-0.074360,-0.025640,0.973218,0.518350,0.329992,-0.329992,0.164996,-0.829531,-1.936561,4.644957,-10.498999,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.186037,0.018533,0.953208,1.000000
0.860000,0.477371,-0.019010,0.106890,0.751858,0.252235,-1.883319,2.989659,-4.800000,0.595208,-0.071079,-0.028921,0.974859,0.512423,0.326219,-0.326219,0.163109,-0.849374,-1.949194,4.673995,-10.538126,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.190524,0.019049,0.991652,1.000000
0.870000,0.486606,-0.045545,0.131423,0.783114,1.489049,-3.824127,3.914681,4.800000,0.600303,-0.067836,-0.032164,0.976480,0.506446,0.322413,-0.322413,0.161207,0.414119,-4.035087,5.872971,-0.195363,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.195202,0.019691,1.000000,1.000000
0.880000,0.508825,-0.064859,0.148522,0.831114,2.816942,-0.378016,-0.073238,4.800000,0.605337,-0.064631,-0.035369,0.978083,0.500417,0.318576,-0.318576,0.159288,1.833966,-0.697735,2.084251,0.966493,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.192977,0.023947,1.000000,1.000000
0.890000,0.508825,-0.064859,0.148522,0.831114,2.816942,-0.378016,-0.073238,4.800000,0.610311,-0.061464,-0.038536,0.979666,0.494339,0.314706,-0.314706,0.157353,1.815176,-0.709698,2.112046,0.928848,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.183963,0.025063,1.000000,0.981475
0.900000,0.529270,-0.049698,0.126147,0.879114,1.404363,3.056684,-4.013479,4.800000,0.615224,-0.058337,-0.041663,0.981230,0.488211,0.310805,-0.310805,0.155402,0.486386,2.789070,-2.024567,2.091704,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.174871,0.026240,1.000000,0.963496
0.910000,0.535699,-0.030657,0.115691,0.841045,0.043330,1.779911,-1.066939,-4.800000,0.620075,-0.055248,-0.044752,0.982774,0.482035,0.306873,-0.306873,0.153436,-0.860583,1.595994,0.844362,-8.496654,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.172638,0.022508,0.979867,0.935171
0.920000,0.529273,-0.029433,0.131262,0.793045,-1.194826,-1.229482,3.694997,-4.800000,0.624864,-0.052199,-0.047801,0.984299,0.475810,0.302910,-0.302910,0.151455,-2.148592,-1.418561,5.788535,-9.732785,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.176528,0.021040,0.987936,1.000000
0.930000,0.529273,-0.029433,0.131262,0.793045,-1.194826,-1.229482,3.694997,-4.800000,0.629591,-0.049190,-0.050810,0.985803,0.469538,0.298917,-0.298917,0.149458,-2.165953,-1.429614,5.814634,-9.768403,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.186774,0.022381,1.000000,1.000000
0.940000,0.524375,-0.030395,0.126262,0.837054,0.084652,-0.032028,-1.072194,4.800000,0.634255,-0.046221,-0.053779,0.987288,0.463218,0.294894,-0.294894,0.147447,-0.927967,-0.247795,1.023108,0.896720,1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.197291,0.023812,1.000000,1.000000
0.950000,0.532131,-0.012031,0.093916,0.885054,1.324305,3.246262,-4.800000,4.800000,0.638855,-0.043292,-0.056708,0.988752,0.456853,0.290842,-0.290842,0.145421,0.333832,3.111728,-3.002924,2.062137,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.201990,0.024079,1.000000,0.982499
0.960000,0.532131,-0.012031,0.093916,0.885054,1.324305,3.246262,-4.800000,4.800000,0.643392,-0.040404,-0.059596,0.990196,0.450442,0.286760,-0.286760,0.143380,0.317561,3.101370,-2.978125,2.028078,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.200336,0.021986,0.973018,0.954270
0.970000,0.551449,0.009169,0.075530,0.846976,2.405429,2.040800,-1.905370,-4.800000,0.647864,-0.037557,-0.062443,0.991620,0.443985,0.282650,-0.282650,0.141325,1.479369,1.991779,-0.242987,-8.557414,-1.200000,-1.200000,1.200000,1.200000,1,1,1,1,2.000000,0.198738,0.019739,0.945889,0.926162
0.980000,0.568163,0.013083,0.083142,0.798976,1.101321,-0.966419,2.952835,-4.800000,0.652271,-0.034751,-0.065249,0.993023,0.437484,0.278511,-0.278511,0.139256,0.243295,-1.005758,4.715256,-9.790417,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.191888,0.019251,0.943869,1.000000
0.990000,0.572561,-0.003665,0.107613,0.828994,-0.103125,-2.806644,3.881872,4.800000,0.656613,-0.031987,-0.068013,0.994405,0.430940,0.274345,-0.274345,0.137172,-0.954327,-2.939381,5.912477,0.527553,1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.190844,0.019449,0.985420,1.000000
1.000000,0.572561,-0.003665,0.107613,0.828994,-0.103125,-2.806644,3.881872,4.800000,0.660890,-0.029265,-0.070735,0.995766,0.424352,0.270151,-0.270151,0.135076,-0.969121,-2.948800,5.935508,0.495618,1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.194906,0.021399,1.000000,0.988730
1.010000,0.564689,-0.012636,0.124282,0.876994,-1.349973,0.663316,-0.125284,4.800000,0.665100,-0.026584,-0.073416,0.997106,0.417722,0.265930,-0.265930,0.132965,-2.269749,0.467128,2.117627,1.664223,1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.199102,0.023495,1.000000,0.978064
1.020000,0.558408,0.002504,0.132780,0.846890,-0.043845,2.828308,-0.229964,-4.800000,0.669244,-0.023946,-0.076054,0.998425,0.411051,0.261683,-0.261683,0.130841,-1.009075,2.698875,2.120054,-8.719213,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.209540,0.023037,1.000000,0.951970
1.030000,0.564583,0.031143,0.124769,0.798890,1.133987,2.898154,-1.269867,-4.800000,0.673321,-0.021351,-0.078649,0.999723,0.404338,0.257409,-0.257409,0.128705,0.185957,2.903215,1.021729,-9.949520,-1.055256,-1.200000,-1.200000,1.200000,0,1,1,1,2.000000,0.214410,0.021290,1.000000,1.000000
1.040000,0.564583,0.031143,0.124769,0.798890,1.133987,2.898154,-1.269867,-4.800000,0.677331,-0.018798,-0.081202,1.000999,0.397584,0.253110,-0.253110,0.126555,0.172662,2.894751,1.042956,-9.979278,-0.986834,-1.200000,-1.200000,1.200000,0,1,1,1,2.000000,0.213529,0.021364,1.000000,1.000000
1.050000,0.581749,0.067198,0.077941,0.842364,2.176865,3.415118,-4.800000,4.800000,0.681273,-0.016288,-0.083712,1.002254,0.390791,0.248786,-0.248786,0.124393,1.288456,3.583765,-2.934684,0.678349,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.212699,0.021315,1.000000,1.000000
1.060000,0.597694,0.098900,0.029941,0.890364,1.135097,2.973003,-4.800000,4.800000,0.685146,-0.013822,-0.086178,1.003487,0.383959,0.244436,-0.244436,0.122218,0.313874,3.292177,-3.394372,1.849697,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.206976,0.024337,0.972629,0.986020
1.070000,0.597694,0.098900,0.029941,0.890364,1.135097,2.973003,-4.800000,4.800000,0.688952,-0.011400,-0.088600,1.004698,0.377089,0.240062,-0.240062,0.120031,0.301718,3.284438,-3.374521,1.821603,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.205687,0.029590,0.948773,0.958735
1.080000,0.602735,0.099039,0.048271,0.845217,0.003035,-1.380749,4.175051,-4.800000,0.692688,-0.009021,-0.090979,1.005888,0.370180,0.235664,-0.235664,0.117832,-0.816911,-1.076114,5.803209,-8.934593,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.204430,0.034705,0.924722,0.931607
1.090000,0.596716,0.079735,0.096133,0.797217,-1.099388,-2.125203,4.800000,-4.800000,0.696355,-0.006687,-0.093313,1.007055,0.363235,0.231243,-0.231243,0.115621,-1.960820,-1.924335,6.925704,-10.161564,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.207779,0.033066,0.971964,1.000000
1.100000,0.592017,0.089286,0.083478,0.842373,0.044766,2.573641,-3.253230,4.800000,0.699953,-0.004396,-0.095604,1.008200,0.356254,0.226798,-0.226798,0.113399,-0.851167,2.815253,-1.235618,0.540924,1.200000,-1.200000,0.722044,-1.200000,1,1,0,1,2.000000,0.216224,0.031133,1.000000,1.000000
1.110000,0.592017,0.089286,0.083478,0.842373,0.044766,2.573641,-3.253230,4.800000,0.703480,-0.002151,-0.097849,1.009323,0.349236,0.222331,-0.222331,0.111165,-0.861787,2.808492,-1.217629,0.515087,1.200000,-1.200000,0.548890,-1.200000,1,1,0,1,2.000000,0.220037,0.034534,0.987535,0.988481
1.120000,0.598456,0.128972,0.037579,0.890373,1.114297,4.628490,-4.800000,4.800000,0.706937,0.000050,-0.100050,1.010423,0.342184,0.217841,-0.217841,0.108921,0.229708,5.055259,-3.205871,1.689821,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.223943,0.037832,0.975142,0.977445
1.130000,0.614927,0.150991,0.045456,0.846217,2.077794,1.227888,2.358517,-4.800000,0.710324,0.002206,-0.102206,1.011501,0.335098,0.213330,-0.213330,0.106665,1.265712,1.758482,4.048468,-9.038780,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.222927,0.048619,0.949589,0.951167
1.140000,0.614927,0.150991,0.045456,0.846217,2.077794,1.227888,2.358517,-4.800000,0.713639,0.004317,-0.104317,1.012557,0.327978,0.208797,-0.208797,0.104399,1.256254,1.752462,4.065042,-9.062897,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.217788,0.053284,0.983798,1.000000
1.150000,0.629597,0.151044,0.088329,0.798217,0.979073,-0.427385,4.800000,-4.800000,0.716883,0.006382,-0.106382,1.013589,0.320825,0.204244,-0.204244,0.102122,0.221816,0.091681,6.951352,-10.286435,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.212628,0.057881,1.000000,1.000000
1.160000,0.633482,0.159527,0.092592,0.842290,-0.095945,1.005089,-0.237712,4.800000,0.720055,0.008402,-0.108402,1.014599,0.313641,0.199670,-0.199670,0.099835,-0.842452,1.561046,1.971889,0.392435,1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.211788,0.058119,1.000000,1.000000
1.170000,0.626637,0.170787,0.084035,0.890290,-1.162629,1.223493,-1.366060,4.800000,0.723156,0.010375,-0.110375,1.015586,0.306424,0.195076,-0.195076,0.097538,-1.951649,1.830476,0.773124,1.570060,1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.214932,0.062458,1.000000,0.991352
1.180000,0.626637,0.170787,0.084035,0.890290,-1.162629,1.223493,-1.366060,4.800000,0.726184,0.012303,-0.112303,1.016550,0.299178,0.190462,-0.190462,0.095231,-1.959543,1.825451,0.787787,1.548270,1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.222632,0.068013,1.000000,0.965996
1.190000,0.621122,0.172320,0.099507,0.852219,-0.056104,0.108489,1.442149,-4.800000,0.729139,0.014184,-0.114184,1.017490,0.291901,0.185830,-0.185830,0.092915,-0.888090,0.713334,3.764895,-9.024691,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.230440,0.073508,1.000000,0.940823
1.200000,0.626408,0.174507,0.107773,0.804219,0.996598,0.311192,0.324251,-4.800000,0.732022,0.016020,-0.116020,1.018408,0.284595,0.181179,-0.181179,0.090589,0.183935,0.922450,2.743352,-10.245304,-1.153698,-1.200000,-1.200000,1.200000,0,1,1,1,2.000000,0.234134,0.075665,1.000000,1.000000
1.210000,0.626408,0.174507,0.107773,0.804219,0.996598,0.311192,0.324251,-4.800000,0.734831,0.017808,-0.117808,1.019302,0.277261,0.176510,-0.176510,0.088255,0.177223,0.918177,2.756567,-10.265325,-1.122320,-1.200000,-1.200000,1.200000,0,1,1,1,2.000000,0.233387,0.078484,1.000000,1.000000
1.220000,0.641833,0.190255,0.067324,0.848231,1.975644,1.745244,-4.762015,4.800000,0.737567,0.019550,-0.119550,1.020173,0.269899,0.171823,-0.171823,0.085911,1.227076,2.426945,-2.721457,0.415543,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.232661,0.081271,1.000000,1.000000
1.230000,0.655761,0.205838,0.019324,0.896231,0.929044,1.391445,-4.800000,4.800000,0.740229,0.021244,-0.121244,1.021020,0.262510,0.167119,-0.167119,0.083559,0.244195,2.147296,-3.227199,1.596711,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.997371,0.228068,0.089543,0.972234,0.990890
1.240000,0.659292,0.190442,0.037574,0.851073,-0.108772,-2.912237,4.146900,-4.800000,0.742817,0.022892,-0.122892,1.021844,0.255094,0.162398,-0.162398,0.081199,-0.781491,-2.236883,5.913955,-9.150484,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.969579,0.227232,0.097658,0.946855,0.965317
1.250000,0.659292,0.190442,0.037574,0.851073,-0.108772,-2.912237,4.146900,-4.800000,0.745331,0.024492,-0.124492,1.022644,0.247654,0.157661,-0.157661,0.078831,-0.786619,-2.240148,5.925221,-9.168119,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.229860,0.090105,0.999106,1.000000
1.260000,0.652520,0.155634,0.085403,0.803073,-1.148590,-3.684258,4.800000,-4.800000,0.747770,0.026045,-0.126045,1.023421,0.240188,0.152908,-0.152908,0.076454,-1.865030,-3.189224,7.067389,-10.385153,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.232527,0.082577,1.000000,1.000000
1.270000,0.646946,0.149983,0.071904,0.848249,-0.069569,1.078659,-3.383790,4.800000,0.750134,0.027550,-0.127550,1.024173,0.232698,0.148140,-0.148140,0.074070,-0.818210,1.542679,-1.241105,0.327812,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.239207,0.074683,1.000000,1.000000
1.280000,0.646946,0.149983,0.071904,0.848249,-0.069569,1.078659,-3.383790,4.800000,0.752424,0.029008,-0.129008,1.024902,0.225186,0.143358,-0.143358,0.071679,-0.822144,1.540175,-1.231313,0.311985,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.242270,0.078262,0.986704,0.992670
1.290000,0.652032,0.174433,0.025569,0.896249,0.966774,3.099156,-4.800000,4.800000,0.754638,0.030418,-0.130418,1.025607,0.217650,0.138560,-0.138560,0.069280,0.236094,3.680675,-3.101578,1.496763,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.245364,0.081816,0.973452,0.985669
1.300000,0.667023,0.176092,0.043560,0.851119,1.938296,-1.193053,4.099122,-4.800000,0.756777,0.031779,-0.131779,1.026288,0.210093,0.133749,-0.133749,0.066875,1.279434,-0.605238,5.986264,-9.246095,-1.200000,-0.655443,-1.200000,1.200000,1,0,1,1,2.000000,0.244501,0.092518,0.947113,0.960948
1.310000,0.667023,0.176092,0.043560,0.851119,1.938296,-1.193053,4.099122,-4.800000,0.758840,0.033092,-0.133092,1.026944,0.202515,0.128925,-0.128925,0.064463,1.276697,-0.606980,5.994573,-9.260100,-1.200000,-0.645092,-1.200000,1.200000,1,0,1,1,2.000000,0.240286,0.090739,1.000000,1.000000
1.320000,0.680585,0.158476,0.091335,0.803119,0.879546,-1.949075,4.800000,-4.800000,0.760827,0.034358,-0.134358,1.027577,0.194917,0.124088,-0.124088,0.062044,0.283417,-1.452572,7.181015,-10.473495,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.236063,0.088961,1.000000,1.000000
1.330000,0.683504,0.155823,0.091736,0.847427,-0.192392,0.220268,-0.926302,4.800000,0.762738,0.035574,-0.135574,1.028185,0.187299,0.119238,-0.119238,0.059619,-0.775862,0.702276,1.466043,0.221420,1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.235218,0.085355,1.000000,1.000000
1.340000,0.675778,0.177437,0.059565,0.895427,-1.232964,3.582412,-4.800000,4.800000,0.764573,0.036742,-0.136742,1.028769,0.179662,0.114376,-0.114376,0.057188,-1.856599,4.171512,-2.722555,1.409249,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.237482,0.087047,1.000000,0.994931
1.350000,0.675778,0.177437,0.059565,0.895427,-1.232964,3.582412,-4.800000,4.800000,0.766331,0.037862,-0.137862,1.029329,0.172007,0.109503,-0.109503,0.054752,-1.857737,4.170788,-2.716234,1.397693,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.243271,0.099334,0.971720,0.971039
1.360000,0.669578,0.202565,0.040574,0.857422,-0.135815,2.486675,-2.032992,-4.800000,0.768013,0.038932,-0.138932,1.029864,0.164336,0.104619,-0.104619,0.052310,-0.792327,3.200221,-0.133310,-9.163377,1.200000,-1.200000,1.200000,1.200000,1,1,1,1,2.000000,0.249074,0.111604,0.943420,0.947262
1.370000,0.673702,0.211239,0.046876,0.809422,0.851754,-0.456149,2.810535,-4.800000,0.769618,0.039954,-0.139954,1.030375,0.156647,0.099725,-0.099725,0.049862,0.215528,0.300552,4.778561,-10.373701,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.251675,0.123022,0.942154,1.000000
1.380000,0.687687,0.200441,0.069270,0.839216,1.860468,-2.142191,3.623371,4.800000,0.771146,0.040927,-0.140927,1.030862,0.148944,0.094820,-0.094820,0.047410,1.294229,-1.439441,5.820160,-0.038561,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.250990,0.124159,0.989176,1.000000
1.390000,0.687687,0.200441,0.069270,0.839216,1.860468,-2.142191,3.623371,4.800000,0.772597,0.041850,-0.141850,1.031323,0.141225,0.089906,-0.089906,0.044953,1.294693,-1.439145,5.824482,-0.047650,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.247325,0.119101,1.000000,1.000000
1.400000,0.700733,0.180667,0.098739,0.887216,0.835363,-1.860419,2.409844,4.800000,0.773970,0.042725,-0.142725,1.031761,0.133492,0.084984,-0.084984,0.042492,0.335683,-1.255690,4.909463,1.143881,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.243663,0.114042,1.000000,1.000000
1.410000,0.703041,0.155250,0.143759,0.852097,-0.271229,-2.494726,4.223864,-4.800000,0.775267,0.043550,-0.143550,1.032173,0.125746,0.080052,-0.080052,0.040026,-0.758101,-2.016277,7.177008,-9.341942,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.242824,0.110246,1.000000,0.979089
1.420000,0.694110,0.131020,0.179906,0.804097,-1.402836,-2.367624,3.123218,-4.800000,0.776485,0.044326,-0.144326,1.032561,0.117987,0.075113,-0.075113,0.037556,-1.932700,-2.009264,6.440645,-10.549170,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.244670,0.105422,1.000000,1.000000
1.430000,0.686636,0.138053,0.152365,0.848998,-0.213175,2.336409,-4.689850,4.800000,0.777626,0.045052,-0.145052,1.032924,0.110216,0.070166,-0.070166,0.035083,-0.778342,2.731244,-1.645513,0.166752,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.249790,0.101822,1.000000,1.000000
1.440000,0.686636,0.138053,0.152365,0.848998,-0.213175,2.336409,-4.689850,4.800000,0.778690,0.045729,-0.145729,1.033263,0.102435,0.065212,-0.065212,0.032606,-0.775876,2.732814,-1.643698,0.160768,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.251989,0.107214,0.974953,0.996137
1.450000,0.690707,0.169374,0.104365,0.896998,0.896659,3.726173,-4.800000,4.800000,0.779675,0.046356,-0.146356,1.033576,0.094643,0.060251,-0.060251,0.030126,0.357176,4.281011,-2.232535,1.355407,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.254172,0.112630,0.949918,0.992408
1.460000,0.705307,0.178196,0.119449,0.852094,1.922247,-0.427025,3.673978,-4.800000,0.780582,0.046934,-0.146934,1.033865,0.086841,0.055285,-0.055285,0.027642,1.459029,0.173997,6.393100,-9.371929,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.253209,0.124507,0.921258,0.969064
1.470000,0.705307,0.178196,0.119449,0.852094,1.922247,-0.427025,3.673978,-4.800000,0.781412,0.047462,-0.147462,1.034129,0.079031,0.050313,-0.050313,0.025156,1.462692,0.176329,6.393408,-9.376043,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.249830,0.125030,1.000000,1.000000
1.480000,0.718350,0.166174,0.166535,0.804094,0.800320,-1.438303,4.800000,-4.800000,0.782163,0.047940,-0.147940,1.034368,0.071213,0.045336,-0.045336,0.022668,0.410043,-0.892471,7.990092,-10.579532,-1.200000,0.494232,-1.200000,1.200000,1,0,1,1,2.000000,0.246469,0.125561,1.000000,1.000000
1.490000,0.720142,0.163800,0.172146,0.847982,-0.333524,-0.121709,-0.077653,4.800000,0.782836,0.048369,-0.148369,1.034583,0.063388,0.040354,-0.040354,0.020177,-0.710384,0.415090,3.167853,0.114805,1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.245669,0.123126,1.000000,1.000000
1.500000,0.710594,0.176633,0.154085,0.895982,-1.452877,2.434567,-3.234634,4.800000,0.783431,0.048747,-0.148747,1.034772,0.055557,0.035369,-0.035369,0.017684,-1.872619,3.038626,-0.170941,1.312565,1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.247007,0.124240,1.000000,0.997311
1.510000,0.710594,0.176633,0.154085,0.895982,-1.452877,2.434567,-3.234634,4.800000,0.783947,0.049076,-0.149076,1.034936,0.047720,0.030379,-0.030379,0.015190,-1.867364,3.041971,-0.172643,1.310951,1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.250937,0.133417,0.997381,0.974423
1.520000,0.702673,0.190134,0.150047,0.858217,-0.264176,1.281705,-0.495233,-4.800000,0.784385,0.049355,-0.149355,1.035076,0.039878,0.025387,-0.025387,0.012694,-0.712617,1.960213,2.524176,-9.234170,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.254807,0.142656,0.994738,0.951553
1.530000,0.706084,0.203921,0.138963,0.810217,0.818509,1.465444,-1.613460,-4.800000,0.784745,0.049584,-0.149584,1.035190,0.032032,0.020393,-0.020393,0.010196,0.393174,2.216737,1.292401,-10.434533,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.256405,0.149306,1.000000,1.000000
1.540000,0.719727,0.224592,0.091825,0.852928,1.798281,1.882102,-4.800000,4.800000,0.785026,0.049763,-0.149763,1.035280,0.024184,0.015396,-0.015396,0.007698,1.447603,2.740852,-2.368728,0.233508,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.255569,0.157633,1.000000,1.000000
1.550000,0.719727,0.224592,0.091825,0.852928,1.798281,1.882102,-4.800000,4.800000,0.785228,0.049892,-0.149892,1.035344,0.016332,0.010397,-0.010397,0.005199,1.454442,2.745206,-2.372437,0.234395,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.253031,0.169402,0.971205,0.994668
1.560000,0.731547,0.241280,0.043825,0.900928,0.692267,1.497379,-4.800000,4.800000,0.785352,0.049971,-0.149971,1.035384,0.008479,0.005398,-0.005398,0.002699,0.414759,2.448529,-2.856647,1.435908,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.250530,0.181249,0.942409,0.989318
