t,q1,q2,q3,q4,dq1,dq2,dq3,dq4,q1_des,q2_des,q3_des,q4_des,dq1_des,dq2_des,dq3_des,dq4_des,tau1,tau2,tau3,tau4
0.720000,0.372427,0.661283,-0.241788,-0.104480,1.770925,-1.298246,-1.080764,4.800000,0.517880,-0.170308,-0.029692,1.500000,0.590467,0.375903,-0.375903,0.000000,0.095163,-0.820000,-0.409716,0.598633
0.730000,0.372427,0.661283,-0.241788,-0.104480,1.770925,-1.298246,-1.080764,4.800000,0.523758,-0.166565,-0.033435,1.500000,0.585259,0.372587,-0.372587,0.000000,0.116671,-0.820000,-0.408211,0.599027
0.740000,0.372427,0.661283,-0.241788,-0.104480,1.770925,-1.298246,-1.080764,4.800000,0.529584,-0.162856,-0.037144,1.500000,0.579992,0.369234,-0.369234,0.000000,0.137946,-0.820000,-0.406723,0.599416
0.750000,0.390026,0.648229,-0.252209,-0.056480,1.751245,-1.310601,-1.012207,4.800000,0.535358,-0.159181,-0.040819,1.500000,0.574667,0.365844,-0.365844,0.000000,0.092915,-0.820000,-0.406417,0.574879
0.760000,0.390026,0.648229,-0.252209,-0.056480,1.751245,-1.310601,-1.012207,4.800000,0.541078,-0.155539,-0.044461,1.500000,0.569285,0.362418,-0.362418,0.000000,0.113670,-0.820000,-0.404954,0.575243
0.770000,0.390026,0.648229,-0.252209,-0.056480,1.751245,-1.310601,-1.012207,4.800000,0.546743,-0.151932,-0.048068,1.500000,0.563846,0.358955,-0.358955,0.000000,0.134186,-0.820000,-0.403508,0.575604
0.780000,0.407440,0.635051,-0.261959,-0.008480,1.733738,-1.322933,-0.946410,4.800000,0.552354,-0.148360,-0.051640,1.500000,0.558350,0.355457,-0.355457,0.000000,0.088450,-0.820000,-0.403407,0.550901
0.790000,0.407440,0.635051,-0.261959,-0.008480,1.733738,-1.322933,-0.946410,4.800000,0.557910,-0.144823,-0.055177,1.500000,0.552799,0.351923,-0.351923,0.000000,0.108422,-0.820000,-0.401991,0.551236
0.800000,0.424680,0.621757,-0.271081,0.039520,1.716484,-1.334211,-0.885760,4.800000,0.563410,-0.141322,-0.058678,1.500000,0.547192,0.348353,-0.348353,0.000000,0.063098,-0.820000,-0.401703,0.526551
0.810000,0.424680,0.621757,-0.271081,0.039520,1.716484,-1.334211,-0.885760,4.800000,0.568854,-0.137856,-0.062144,1.500000,0.541531,0.344749,-0.344749,0.000000,0.082505,-0.820000,-0.400318,0.526861
0.820000,0.424680,0.621757,-0.271081,0.039520,1.716484,-1.334211,-0.885760,4.800000,0.574241,-0.134427,-0.065573,1.500000,0.535815,0.341111,-0.341111,0.000000,0.101663,-0.820000,-0.398951,0.527167
0.830000,0.441669,0.608371,-0.279660,0.087520,1.685013,-1.342123,-0.835654,4.800000,0.579570,-0.131034,-0.068966,1.500000,0.530046,0.337438,-0.337438,0.000000,0.062766,-0.820000,-0.397700,0.502851
0.840000,0.441669,0.608371,-0.279660,0.087520,1.685013,-1.342123,-0.835654,4.800000,0.584841,-0.127678,-0.072322,1.500000,0.524224,0.333731,-0.333731,0.000000,0.081340,-0.820000,-0.396368,0.503132
0.850000,0.441669,0.608371,-0.279660,0.087520,1.685013,-1.342123,-0.835654,4.800000,0.590054,-0.124360,-0.075640,1.500000,0.518350,0.329992,-0.329992,0.000000,0.099662,-0.820000,-0.395054,0.503408
0.860000,0.458336,0.594900,-0.287743,0.135520,1.652283,-1.351229,-0.786728,4.800000,0.595208,-0.121079,-0.078921,1.500000,0.512423,0.326219,-0.326219,0.000000,0.062036,-0.820000,-0.393882,0.478952
0.870000,0.458336,0.594900,-0.287743,0.135520,1.652283,-1.351229,-0.786728,4.800000,0.600303,-0.117836,-0.082164,1.500000,0.506446,0.322413,-0.322413,0.000000,0.079755,-0.820000,-0.392606,0.479204
0.880000,0.458336,0.594900,-0.287743,0.135520,1.652283,-1.351229,-0.786728,4.800000,0.605337,-0.114631,-0.085369,1.500000,0.500417,0.318576,-0.318576,0.000000,0.097218,-0.820000,-0.391348,0.479452
0.890000,0.474687,0.581324,-0.295329,0.183520,1.621379,-1.362536,-0.736816,4.800000,0.610311,-0.111464,-0.088536,1.500000,0.494339,0.314706,-0.314706,0.000000,0.059563,-0.820000,-0.390506,0.454713
0.900000,0.474687,0.581324,-0.295329,0.183520,1.621379,-1.362536,-0.736816,4.800000,0.615224,-0.108337,-0.091663,1.500000,0.488211,0.310805,-0.310805,0.000000,0.076408,-0.820000,-0.389289,0.454937
