t,q1,q2,q3,q4,x,y,z,phi,x_des,y_des,z_des,phi_des,xdot,ydot,zdot,phidot,xdot_des,ydot_des,zdot_des,phidot_des,tau1,tau2,tau3,tau4
1.550000,0.097905,-0.002403,0.633273,-0.444483,0.258456,0.024207,0.108067,0.186388,0.207499,0.046058,0.094771,0.716895,-0.119239,0.053686,0.179319,0.653654,-0.043337,0.022781,0.030216,0.395882,0.021748,-0.499904,-0.305483,0.210801
1.560000,0.100516,-0.021720,0.631592,-0.417015,0.257280,0.024738,0.109819,0.192858,0.207072,0.046282,0.095069,0.720792,-0.117826,0.052487,0.169800,0.661529,-0.041969,0.022062,0.029262,0.383382,0.021430,-0.482860,-0.310817,0.207010
1.570000,0.100516,-0.021720,0.631592,-0.417015,0.257280,0.024738,0.109819,0.192858,0.206660,0.046499,0.095357,0.724563,-0.117826,0.052487,0.169800,0.661529,-0.040598,0.021341,0.028307,0.370863,0.021390,-0.483789,-0.311390,0.207821
1.580000,0.103096,-0.040147,0.629557,-0.390049,0.256122,0.025257,0.111479,0.199361,0.206260,0.046709,0.095635,0.728209,-0.115632,0.051316,0.160584,0.665005,-0.039227,0.020620,0.027350,0.358336,0.021092,-0.467936,-0.316139,0.204329
1.590000,0.103096,-0.040147,0.629557,-0.390049,0.256122,0.025257,0.111479,0.199361,0.205875,0.046912,0.095904,0.731730,-0.115632,0.051316,0.160584,0.665005,-0.037856,0.019900,0.026394,0.345812,0.021029,-0.468531,-0.316588,0.205017
1.600000,0.105640,-0.057675,0.627162,-0.363435,0.254984,0.025765,0.113031,0.206051,0.205503,0.047107,0.096163,0.735125,-0.113579,0.050081,0.149282,0.687690,-0.036486,0.019180,0.025440,0.333302,0.020765,-0.453189,-0.321619,0.199161
1.610000,0.105640,-0.057675,0.627162,-0.363435,0.254984,0.025765,0.113031,0.206051,0.205145,0.047295,0.096412,0.738396,-0.113579,0.050081,0.149282,0.687690,-0.035120,0.018461,0.024487,0.320818,0.020680,-0.453480,-0.321947,0.199729
1.620000,0.105640,-0.057675,0.627162,-0.363435,0.254984,0.025765,0.113031,0.206051,0.204801,0.047476,0.096653,0.741542,-0.113579,0.050081,0.149282,0.687690,-0.033757,0.017745,0.023537,0.308372,0.020586,-0.453645,-0.322219,0.200240
1.630000,0.108147,-0.074306,0.624443,-0.337130,0.253867,0.026259,0.114465,0.213006,0.204470,0.047650,0.096883,0.744563,-0.111608,0.048798,0.137162,0.716297,-0.032400,0.017032,0.022591,0.295976,0.020337,-0.439091,-0.327311,0.193369
1.640000,0.108147,-0.074306,0.624443,-0.337130,0.253867,0.026259,0.114465,0.213006,0.204153,0.047817,0.097104,0.747461,-0.111608,0.048798,0.137162,0.716297,-0.031050,0.016322,0.021649,0.283642,0.020225,-0.438996,-0.327469,0.193769
1.650000,0.110612,-0.090028,0.621454,-0.311285,0.252772,0.026741,0.115787,0.220140,0.203849,0.047977,0.097316,0.750236,-0.109110,0.047516,0.126068,0.733338,-0.029708,0.015617,0.020714,0.271382,0.020006,-0.425896,-0.332124,0.187918
1.660000,0.110612,-0.090028,0.621454,-0.311285,0.252772,0.026741,0.115787,0.220140,0.203559,0.048129,0.097519,0.752889,-0.109110,0.047516,0.126068,0.733338,-0.028376,0.014916,0.019784,0.259210,0.019878,-0.425574,-0.332176,0.188213
1.670000,0.113034,-0.104828,0.618237,-0.286066,0.251707,0.027211,0.117007,0.227342,0.203282,0.048275,0.097712,0.755421,-0.106020,0.046296,0.116008,0.739242,-0.027054,0.014221,0.018863,0.247137,0.019664,-0.414006,-0.336405,0.183408
1.680000,0.113034,-0.104828,0.618237,-0.286066,0.251707,0.027211,0.117007,0.227342,0.203018,0.048414,0.097896,0.757832,-0.106020,0.046296,0.116008,0.739242,-0.025745,0.013533,0.017950,0.235178,0.019523,-0.413490,-0.336358,0.183606
1.690000,0.115411,-0.118716,0.614804,-0.261414,0.250671,0.027668,0.118121,0.234674,0.202767,0.048546,0.098071,0.760125,-0.102968,0.045081,0.105217,0.753736,-0.024449,0.012852,0.017047,0.223344,0.019320,-0.402731,-0.340549,0.177684
1.700000,0.115411,-0.118716,0.614804,-0.261414,0.250671,0.027668,0.118121,0.234674,0.202529,0.048671,0.098237,0.762300,-0.102968,0.045081,0.105217,0.753736,-0.023169,0.012179,0.016154,0.211650,0.019168,-0.402056,-0.340413,0.177792
1.710000,0.115411,-0.118716,0.614804,-0.261414,0.250671,0.027668,0.118121,0.234674,0.202303,0.048789,0.098394,0.764358,-0.102968,0.045081,0.105217,0.753736,-0.021906,0.011515,0.015273,0.200109,0.019013,-0.401318,-0.340239,0.177859
1.720000,0.117743,-0.131720,0.611174,-0.237232,0.249664,0.028113,0.119120,0.242223,0.202090,0.048901,0.098543,0.766302,-0.100178,0.043847,0.093736,0.776876,-0.020661,0.010861,0.014405,0.188734,0.018821,-0.391145,-0.344401,0.170738
1.730000,0.117743,-0.131720,0.611174,-0.237232,0.249664,0.028113,0.119120,0.242223,0.201890,0.049007,0.098682,0.768134,-0.100178,0.043847,0.093736,0.776876,-0.019435,0.010217,0.013551,0.177540,0.018659,-0.390298,-0.344154,0.170728
1.740000,0.120028,-0.143863,0.607395,-0.213604,0.248686,0.028546,0.120013,0.249928,0.201702,0.049106,0.098814,0.769854,-0.097172,0.042658,0.083232,0.791478,-0.018231,0.009584,0.012711,0.166542,0.018473,-0.381185,-0.347981,0.164367
1.750000,0.120028,-0.143863,0.607395,-0.213604,0.248686,0.028546,0.120013,0.249928,0.201525,0.049198,0.098937,0.771465,-0.097172,0.042658,0.083232,0.791478,-0.017050,0.008963,0.011888,0.155752,0.018309,-0.380264,-0.347675,0.164290
1.760000,0.122264,-0.155156,0.603504,-0.190654,0.247742,0.028967,0.120809,0.257694,0.201361,0.049285,0.099051,0.772970,-0.093701,0.041487,0.073801,0.796239,-0.015893,0.008355,0.011081,0.145186,0.018161,-0.372473,-0.351155,0.158898
1.770000,0.122264,-0.155156,0.603504,-0.190654,0.247742,0.028967,0.120809,0.257694,0.201207,0.049365,0.099158,0.774370,-0.093701,0.041487,0.073801,0.796239,-0.014763,0.007760,0.010293,0.134859,0.017999,-0.371515,-0.350805,0.158765
1.780000,0.124452,-0.165625,0.599511,-0.168337,0.246831,0.029377,0.121508,0.265549,0.201065,0.049440,0.099257,0.775668,-0.090349,0.040345,0.064268,0.805444,-0.013660,0.007181,0.009524,0.124785,0.017860,-0.364426,-0.354134,0.152796
1.790000,0.124452,-0.165625,0.599511,-0.168337,0.246831,0.029377,0.121508,0.265549,0.200934,0.049509,0.099349,0.776866,-0.090349,0.040345,0.064268,0.805444,-0.012587,0.006617,0.008776,0.114980,0.017702,-0.363466,-0.353754,0.152617
1.800000,0.124452,-0.165625,0.599511,-0.168337,0.246831,0.029377,0.121508,0.265549,0.200813,0.049572,0.099433,0.777968,-0.090349,0.040345,0.064268,0.805444,-0.011545,0.006069,0.008049,0.105459,0.017548,-0.362512,-0.353367,0.152420
1.810000,0.126590,-0.175314,0.595430,-0.146564,0.245952,0.029775,0.122109,0.273553,0.200703,0.049630,0.099510,0.778977,-0.087335,0.039219,0.054522,0.820618,-0.010535,0.005538,0.007345,0.096237,0.017418,-0.355963,-0.356599,0.145675
1.820000,0.126590,-0.175314,0.595430,-0.146564,0.245952,0.029775,0.122109,0.273553,0.200603,0.049683,0.099580,0.779894,-0.087335,0.039219,0.054522,0.820618,-0.009560,0.005025,0.006666,0.087330,0.017275,-0.355058,-0.356207,0.145451
1.830000,0.128679,-0.184253,0.591297,-0.125400,0.245103,0.030162,0.122619,0.281645,0.200512,0.049731,0.099643,0.780724,-0.084161,0.038113,0.045681,0.828281,-0.008621,0.004532,0.006011,0.078755,0.017180,-0.349523,-0.359243,0.139452
1.840000,0.128679,-0.184253,0.591297,-0.125400,0.245103,0.030162,0.122619,0.281645,0.200430,0.049774,0.099700,0.781470,-0.084161,0.038113,0.045681,0.828281,-0.007721,0.004058,0.005383,0.070527,0.017053,-0.348702,-0.358865,0.139215
1.850000,0.130720,-0.192475,0.587139,-0.104896,0.244288,0.030539,0.123047,0.289768,0.200357,0.049812,0.099751,0.782136,-0.080895,0.037101,0.037823,0.829894,-0.006860,0.003606,0.004783,0.062662,0.016952,-0.343813,-0.361554,0.133870
1.860000,0.130720,-0.192475,0.587139,-0.104896,0.244288,0.030539,0.123047,0.289768,0.200293,0.049846,0.099796,0.782725,-0.080895,0.037101,0.037823,0.829894,-0.006040,0.003175,0.004211,0.055177,0.016845,-0.343110,-0.361208,0.133633
1.870000,0.130720,-0.192475,0.587139,-0.104896,0.244288,0.030539,0.123047,0.289768,0.200236,0.049876,0.099835,0.783241,-0.080895,0.037101,0.037823,0.829894,-0.005264,0.002767,0.003670,0.048089,0.016750,-0.342471,-0.360886,0.133401
1.880000,0.132715,-0.200024,0.582961,-0.084994,0.243503,0.030906,0.123396,0.297943,0.200187,0.049902,0.099869,0.783688,-0.077899,0.036151,0.030172,0.834551,-0.004534,0.002383,0.003161,0.041415,0.016659,-0.338057,-0.363395,0.127741
1.890000,0.132715,-0.200024,0.582961,-0.084994,0.243503,0.030906,0.123396,0.297943,0.200145,0.049924,0.099899,0.784071,-0.077899,0.036151,0.030172,0.834551,-0.003850,0.002024,0.002684,0.035171,0.016592,-0.337586,-0.363135,0.127533
1.900000,0.134667,-0.206949,0.578772,-0.065629,0.242745,0.031263,0.123669,0.306193,0.200110,0.049942,0.099923,0.784393,-0.075218,0.035250,0.022776,0.841472,-0.003216,0.001690,0.002242,0.029375,0.016506,-0.333546,-0.365485,0.121641
1.910000,0.134667,-0.206949,0.578772,-0.065629,0.242745,0.031263,0.123669,0.306193,0.200081,0.049958,0.099944,0.784660,-0.075218,0.035250,0.022776,0.841472,-0.002632,0.001384,0.001835,0.024045,0.016472,-0.333276,-0.365308,0.121472
1.920000,0.136579,-0.213290,0.574595,-0.046843,0.242015,0.031612,0.123874,0.314462,0.200057,0.049970,0.099960,0.784875,-0.072495,0.034418,0.016352,0.841764,-0.002102,0.001105,0.001465,0.019198,0.016406,-0.329819,-0.367438,0.116357
1.930000,0.136579,-0.213290,0.574595,-0.046843,0.242015,0.031612,0.123874,0.314462,0.200039,0.049980,0.099973,0.785045,-0.072495,0.034418,0.016352,0.841764,-0.001626,0.000855,0.001134,0.014852,0.016410,-0.329780,-0.367365,0.116245
1.940000,0.136579,-0.213290,0.574595,-0.046843,0.242015,0.031612,0.123874,0.314462,0.200025,0.049987,0.099983,0.785174,-0.072495,0.034418,0.016352,0.841764,-0.001207,0.000634,0.000842,0.011025,0.016435,-0.329868,-0.367353,0.116169
