t,q1,q2,q3,q4,x,y,z,phi,x_des,y_des,z_des,phi_des,tau1,tau2,tau3,tau4
5.460000,-0.187618,-0.256188,0.341301,0.688951,0.212845,-0.038131,0.107783,0.774064,0.184347,-0.047487,0.100000,0.785398,-0.007642,-0.344391,-0.316147,-0.042579
5.470000,-0.188673,-0.260492,0.344438,0.690110,0.212269,-0.038240,0.107887,0.774056,0.183873,-0.047328,0.100000,0.785398,-0.007454,-0.341653,-0.316217,-0.042658
5.480000,-0.188673,-0.260492,0.344438,0.690110,0.212269,-0.038240,0.107887,0.774056,0.183401,-0.047164,0.100000,0.785398,-0.007012,-0.343215,-0.316164,-0.042591
5.490000,-0.189680,-0.264843,0.347604,0.691266,0.211690,-0.038338,0.107992,0.774027,0.182930,-0.046996,0.100000,0.785398,-0.006980,-0.339875,-0.316016,-0.042363
5.500000,-0.190636,-0.269224,0.350784,0.692425,0.211110,-0.038424,0.108098,0.773985,0.182461,-0.046823,0.100000,0.785398,-0.006780,-0.336798,-0.315880,-0.042172
5.510000,-0.190636,-0.269224,0.350784,0.692425,0.211110,-0.038424,0.108098,0.773985,0.181993,-0.046645,0.100000,0.785398,-0.006315,-0.338346,-0.315835,-0.042106
5.520000,-0.191548,-0.273639,0.353972,0.693610,0.210528,-0.038500,0.108204,0.773942,0.181528,-0.046463,0.100000,0.785398,-0.006301,-0.335411,-0.315813,-0.042141
5.530000,-0.191548,-0.273639,0.353972,0.693610,0.210528,-0.038500,0.108204,0.773942,0.181064,-0.046276,0.100000,0.785398,-0.005820,-0.336947,-0.315772,-0.042076
5.540000,-0.192412,-0.278084,0.357171,0.694815,0.209945,-0.038564,0.108309,0.773903,0.180602,-0.046084,0.100000,0.785398,-0.005710,-0.334010,-0.315813,-0.042102
5.550000,-0.193234,-0.282553,0.360381,0.696026,0.209361,-0.038619,0.108414,0.773854,0.180143,-0.045888,0.100000,0.785398,-0.005399,-0.331062,-0.315756,-0.041975
5.560000,-0.193234,-0.282553,0.360381,0.696026,0.209361,-0.038619,0.108414,0.773854,0.179685,-0.045687,0.100000,0.785398,-0.004895,-0.332581,-0.315723,-0.041911
5.570000,-0.194010,-0.287047,0.363600,0.697240,0.208776,-0.038663,0.108519,0.773794,0.179229,-0.045481,0.100000,0.785398,-0.004717,-0.329381,-0.315633,-0.041747
5.580000,-0.194736,-0.291574,0.366831,0.698472,0.208191,-0.038696,0.108624,0.773728,0.178775,-0.045271,0.100000,0.785398,-0.004661,-0.325885,-0.315478,-0.041629
5.590000,-0.194736,-0.291574,0.366831,0.698472,0.208191,-0.038696,0.108624,0.773728,0.178323,-0.045057,0.100000,0.785398,-0.004135,-0.327385,-0.315453,-0.041566
5.600000,-0.195412,-0.296118,0.370064,0.699723,0.207604,-0.038717,0.108727,0.773668,0.177874,-0.044838,0.100000,0.785398,-0.004075,-0.325261,-0.315786,-0.041706
5.610000,-0.195412,-0.296118,0.370064,0.699723,0.207604,-0.038717,0.108727,0.773668,0.177427,-0.044614,0.100000,0.785398,-0.003533,-0.326747,-0.315765,-0.041644
5.620000,-0.196043,-0.300686,0.373303,0.700990,0.207017,-0.038729,0.108830,0.773607,0.176982,-0.044386,0.100000,0.785398,-0.003312,-0.323356,-0.315630,-0.041568
5.630000,-0.196043,-0.300686,0.373303,0.700990,0.207017,-0.038729,0.108830,0.773607,0.176539,-0.044154,0.100000,0.785398,-0.002754,-0.324826,-0.315613,-0.041506
5.640000,-0.196622,-0.305279,0.376554,0.702253,0.206431,-0.038730,0.108933,0.773528,0.176099,-0.043917,0.100000,0.785398,-0.002692,-0.321375,-0.315498,-0.041264
5.650000,-0.196622,-0.305279,0.376554,0.702253,0.206431,-0.038730,0.108933,0.773528,0.175661,-0.043676,0.100000,0.785398,-0.002120,-0.322829,-0.315485,-0.041203
5.660000,-0.197144,-0.309906,0.379817,0.703530,0.205843,-0.038718,0.109036,0.773441,0.175225,-0.043430,0.100000,0.785398,-0.002088,-0.319626,-0.315506,-0.041137
5.670000,-0.197144,-0.309906,0.379817,0.703530,0.205843,-0.038718,0.109036,0.773441,0.174792,-0.043181,0.100000,0.785398,-0.001502,-0.321064,-0.315497,-0.041077
5.680000,-0.197609,-0.314565,0.383089,0.704835,0.205254,-0.038694,0.109138,0.773359,0.174362,-0.042926,0.100000,0.785398,-0.001507,-0.317793,-0.315520,-0.041115
5.690000,-0.197609,-0.314565,0.383089,0.704835,0.205254,-0.038694,0.109138,0.773359,0.173934,-0.042668,0.100000,0.785398,-0.000906,-0.319213,-0.315515,-0.041056
5.700000,-0.198013,-0.319261,0.386373,0.706157,0.204663,-0.038656,0.109241,0.773270,0.173508,-0.042405,0.100000,0.785398,-0.000927,-0.315425,-0.315352,-0.040884
5.710000,-0.198362,-0.323979,0.389662,0.707483,0.204073,-0.038608,0.109343,0.773167,0.173085,-0.042138,0.100000,0.785398,-0.000774,-0.312378,-0.315376,-0.040751
5.720000,-0.198362,-0.323979,0.389662,0.707483,0.204073,-0.038608,0.109343,0.773167,0.172665,-0.041867,0.100000,0.785398,-0.000151,-0.313773,-0.315378,-0.040693
5.730000,-0.198664,-0.328710,0.392948,0.708828,0.203484,-0.038549,0.109445,0.773065,0.172248,-0.041591,0.100000,0.785398,-0.000104,-0.310612,-0.315423,-0.040679
5.740000,-0.198664,-0.328710,0.392948,0.708828,0.203484,-0.038549,0.109445,0.773065,0.171834,-0.041312,0.100000,0.785398,0.000533,-0.311987,-0.315429,-0.040623
5.750000,-0.198913,-0.333458,0.396235,0.710190,0.202894,-0.038480,0.109545,0.772966,0.171422,-0.041028,0.100000,0.785398,0.000632,-0.308678,-0.315465,-0.040590
5.760000,-0.198913,-0.333458,0.396235,0.710190,0.202894,-0.038480,0.109545,0.772966,0.171013,-0.040740,0.100000,0.785398,0.001282,-0.310033,-0.315473,-0.040535
5.770000,-0.199101,-0.338229,0.399528,0.711561,0.202305,-0.038399,0.109644,0.772860,0.170607,-0.040448,0.100000,0.785398,0.001288,-0.306696,-0.315510,-0.040437
5.780000,-0.199101,-0.338229,0.399528,0.711561,0.202305,-0.038399,0.109644,0.772860,0.170204,-0.040152,0.100000,0.785398,0.001952,-0.308031,-0.315522,-0.040382
5.790000,-0.199225,-0.343025,0.402828,0.712943,0.201716,-0.038304,0.109743,0.772745,0.169804,-0.039852,0.100000,0.785398,0.001878,-0.304716,-0.315583,-0.040305
5.800000,-0.199225,-0.343025,0.402828,0.712943,0.201716,-0.038304,0.109743,0.772745,0.169407,-0.039548,0.100000,0.785398,0.002556,-0.306030,-0.315598,-0.040251
5.810000,-0.199285,-0.347848,0.406131,0.714342,0.201127,-0.038197,0.109842,0.772626,0.169013,-0.039240,0.100000,0.785398,0.002485,-0.302482,-0.315582,-0.040165
5.820000,-0.199285,-0.347848,0.406131,0.714342,0.201127,-0.038197,0.109842,0.772626,0.168622,-0.038929,0.100000,0.785398,0.003176,-0.303773,-0.315601,-0.040112
5.830000,-0.199283,-0.352693,0.409438,0.715757,0.200539,-0.038078,0.109940,0.772501,0.168235,-0.038613,0.100000,0.785398,0.003123,-0.299964,-0.315492,-0.039958
5.840000,-0.199283,-0.352693,0.409438,0.715757,0.200539,-0.038078,0.109940,0.772501,0.167850,-0.038293,0.100000,0.785398,0.003827,-0.301232,-0.315513,-0.039906
5.850000,-0.199283,-0.352693,0.409438,0.715757,0.200539,-0.038078,0.109940,0.772501,0.167469,-0.037970,0.100000,0.785398,0.004537,-0.302487,-0.315534,-0.039855
5.860000,-0.199214,-0.357564,0.412746,0.717187,0.199951,-0.037946,0.110038,0.772369,0.167091,-0.037643,0.100000,0.785398,0.004509,-0.299000,-0.315565,-0.039778
5.870000,-0.199214,-0.357564,0.412746,0.717187,0.199951,-0.037946,0.110038,0.772369,0.166716,-0.037312,0.100000,0.785398,0.005232,-0.300231,-0.315589,-0.039728
5.880000,-0.199080,-0.362454,0.416052,0.718637,0.199363,-0.037801,0.110135,0.772236,0.166344,-0.036977,0.100000,0.785398,0.005188,-0.296780,-0.315658,-0.039710
5.890000,-0.199080,-0.362454,0.416052,0.718637,0.199363,-0.037801,0.110135,0.772236,0.165976,-0.036639,0.100000,0.785398,0.005924,-0.297986,-0.315685,-0.039661
5.900000,-0.198870,-0.367371,0.419365,0.720104,0.198775,-0.037642,0.110232,0.772097,0.165612,-0.036297,0.100000,0.785398,0.005624,-0.293887,-0.315578,-0.039504
5.910000,-0.198870,-0.367371,0.419365,0.720104,0.198775,-0.037642,0.110232,0.772097,0.165250,-0.035951,0.100000,0.785398,0.006372,-0.295068,-0.315607,-0.039456
5.920000,-0.198589,-0.372311,0.422679,0.721581,0.198189,-0.037469,0.110329,0.771949,0.164893,-0.035602,0.100000,0.785398,0.006328,-0.291412,-0.315584,-0.039309
5.930000,-0.198589,-0.372311,0.422679,0.721581,0.198189,-0.037469,0.110329,0.771949,0.164538,-0.035249,0.100000,0.785398,0.007087,-0.292566,-0.315615,-0.039263
5.940000,-0.198235,-0.377267,0.425988,0.723079,0.197603,-0.037283,0.110425,0.771800,0.164188,-0.034892,0.100000,0.785398,0.006946,-0.289065,-0.315733,-0.039278
5.950000,-0.198235,-0.377267,0.425988,0.723079,0.197603,-0.037283,0.110425,0.771800,0.163841,-0.034533,0.100000,0.785398,0.007717,-0.290193,-0.315767,-0.039233
5.960000,-0.197805,-0.382242,0.429297,0.724597,0.197019,-0.037082,0.110519,0.771653,0.163497,-0.034169,0.100000,0.785398,0.007512,-0.286594,-0.315848,-0.039220
5.970000,-0.197805,-0.382242,0.429297,0.724597,0.197019,-0.037082,0.110519,0.771653,0.163157,-0.033803,0.100000,0.785398,0.008294,-0.287695,-0.315884,-0.039177
5.980000,-0.197311,-0.387221,0.432597,0.726122,0.196436,-0.036871,0.110613,0.771498,0.162821,-0.033432,0.100000,0.785398,0.008334,-0.284229,-0.315942,-0.039062
5.990000,-0.197311,-0.387221,0.432597,0.726122,0.196436,-0.036871,0.110613,0.771498,0.162489,-0.033059,0.100000,0.785398,0.009127,-0.285301,-0.315979,-0.039019
6.000000,-0.196759,-0.392197,0.435885,0.727652,0.195857,-0.036650,0.110705,0.771340,0.162160,-0.032682,0.100000,0.785398,0.009167,-0.281885,-0.316075,-0.038938
6.010000,-0.196148,-0.397170,0.439158,0.729197,0.195280,-0.036418,0.110795,0.771185,0.161835,-0.032302,0.100000,0.785398,0.009125,-0.278543,-0.316222,-0.038948
6.020000,-0.196148,-0.397170,0.439158,0.729197,0.195280,-0.036418,0.110795,0.771185,0.161514,-0.031919,0.100000,0.785398,0.009935,-0.279572,-0.316263,-0.038907
6.030000,-0.195469,-0.402140,0.442420,0.730754,0.194706,-0.036175,0.110882,0.771034,0.161197,-0.031532,0.100000,0.785398,0.009835,-0.276148,-0.316394,-0.038896
6.040000,-0.194722,-0.407109,0.445671,0.732316,0.194135,-0.035921,0.110968,0.770878,0.160883,-0.031143,0.100000,0.785398,0.009695,-0.272527,-0.316442,-0.038792
6.050000,-0.194722,-0.407109,0.445671,0.732316,0.194135,-0.035921,0.110968,0.770878,0.160574,-0.030750,0.100000,0.785398,0.010521,-0.273511,-0.316487,-0.038754
6.060000,-0.193914,-0.412067,0.448905,0.733884,0.193568,-0.035657,0.111053,0.770722,0.160268,-0.030354,0.100000,0.785398,0.010595,-0.270256,-0.316630,-0.038713
6.070000,-0.193914,-0.412067,0.448905,0.733884,0.193568,-0.035657,0.111053,0.770722,0.159967,-0.029955,0.100000,0.785398,0.011430,-0.271208,-0.316676,-0.038676
6.080000,-0.193051,-0.417007,0.452119,0.735462,0.193004,-0.035384,0.111134,0.770574,0.159669,-0.029554,0.100000,0.785398,0.011456,-0.268105,-0.316907,-0.038744
6.090000,-0.193051,-0.417007,0.452119,0.735462,0.193004,-0.035384,0.111134,0.770574,0.159376,-0.029149,0.100000,0.785398,0.012301,-0.269026,-0.316954,-0.038708
6.100000,-0.192126,-0.421932,0.455315,0.737048,0.192444,-0.035101,0.111212,0.770431,0.159086,-0.028741,0.100000,0.785398,0.012231,-0.265804,-0.317158,-0.038734
6.110000,-0.192126,-0.421932,0.455315,0.737048,0.192444,-0.035101,0.111212,0.770431,0.158801,-0.028331,0.100000,0.785398,0.013085,-0.266691,-0.317205,-0.038700
6.120000,-0.191133,-0.426844,0.458496,0.738632,0.191888,-0.034807,0.111288,0.770285,0.158520,-0.027917,0.100000,0.785398,0.012945,-0.263252,-0.317328,-0.038625
6.130000,-0.191133,-0.426844,0.458496,0.738632,0.191888,-0.034807,0.111288,0.770285,0.158242,-0.027501,0.100000,0.785398,0.013809,-0.264106,-0.317375,-0.038592
6.140000,-0.190067,-0.431746,0.461662,0.740220,0.191336,-0.034502,0.111363,0.770136,0.157970,-0.027082,0.100000,0.785398,0.013642,-0.260480,-0.317428,-0.038503
6.150000,-0.190067,-0.431746,0.461662,0.740220,0.191336,-0.034502,0.111363,0.770136,0.157701,-0.026660,0.100000,0.785398,0.014514,-0.261299,-0.317476,-0.038472
6.160000,-0.188928,-0.436634,0.464809,0.741818,0.190787,-0.034186,0.111435,0.769993,0.157436,-0.026236,0.100000,0.785398,0.014339,-0.258091,-0.317690,-0.038538
6.170000,-0.188928,-0.436634,0.464809,0.741818,0.190787,-0.034186,0.111435,0.769993,0.157176,-0.025809,0.100000,0.785398,0.015219,-0.258875,-0.317738,-0.038508
6.180000,-0.187715,-0.441506,0.467937,0.743426,0.190243,-0.033857,0.111504,0.769857,0.156920,-0.025380,0.100000,0.785398,0.015044,-0.255628,-0.317946,-0.038582
6.190000,-0.187715,-0.441506,0.467937,0.743426,0.190243,-0.033857,0.111504,0.769857,0.156669,-0.024948,0.100000,0.785398,0.015932,-0.256377,-0.317993,-0.038554
6.200000,-0.186441,-0.446354,0.471043,0.745033,0.189703,-0.033520,0.111571,0.769721,0.156421,-0.024513,0.100000,0.785398,0.016001,-0.253271,-0.318214,-0.038556
6.210000,-0.186441,-0.446354,0.471043,0.745033,0.189703,-0.033520,0.111571,0.769721,0.156178,-0.024076,0.100000,0.785398,0.016897,-0.253983,-0.318261,-0.038529
6.220000,-0.185099,-0.451180,0.474128,0.746636,0.189168,-0.033173,0.111635,0.769584,0.155940,-0.023637,0.100000,0.785398,0.016658,-0.250476,-0.318369,-0.038472
6.230000,-0.185099,-0.451180,0.474128,0.746636,0.189168,-0.033173,0.111635,0.769584,0.155706,-0.023195,0.100000,0.785398,0.017562,-0.251151,-0.318415,-0.038446
