t,q1,q2,q3,q4,x,y,z,phi,x_des,y_des,z_des,phi_des,xdot,ydot,zdot,phidot,xdot_des,ydot_des,zdot_des,phidot_des,tau1,tau2,tau3,tau4
7.400000,0.113938,-0.685790,0.676193,0.805063,0.160731,0.017020,0.101963,0.795466,0.161362,0.031735,0.100000,0.785398,0.012117,0.039406,-0.010131,0.031257,0.031735,0.038638,0.000000,0.000000,0.024930,-0.083072,-0.350247,-0.064844
7.410000,0.116449,-0.684093,0.675946,0.803919,0.160855,0.017413,0.101862,0.795772,0.161681,0.032119,0.100000,0.785398,0.012501,0.039216,-0.010123,0.031022,0.032119,0.038319,0.000000,0.000000,0.024701,-0.083453,-0.350456,-0.065030
7.420000,0.118938,-0.682357,0.675678,0.802755,0.160983,0.017804,0.101761,0.796076,0.162004,0.032501,0.100000,0.785398,0.012882,0.039022,-0.010115,0.030804,0.032501,0.037996,0.000000,0.000000,0.024469,-0.083860,-0.350668,-0.065218
7.430000,0.121406,-0.680584,0.675389,0.801572,0.161114,0.018193,0.101660,0.796377,0.162331,0.032879,0.100000,0.785398,0.013265,0.038824,-0.010105,0.030560,0.032879,0.037669,0.000000,0.000000,0.024233,-0.084287,-0.350880,-0.065401
7.440000,0.123851,-0.678773,0.675079,0.800369,0.161249,0.018580,0.101560,0.796676,0.162662,0.033254,0.100000,0.785398,0.013649,0.038624,-0.010092,0.030278,0.033254,0.037338,0.000000,0.000000,0.023994,-0.084728,-0.351090,-0.065578
7.450000,0.126274,-0.676925,0.674749,0.799147,0.161388,0.018965,0.101459,0.796972,0.162996,0.033626,0.100000,0.785398,0.014031,0.038419,-0.010076,0.029990,0.033626,0.037004,0.000000,0.000000,0.023751,-0.085190,-0.351299,-0.065752
7.460000,0.128674,-0.675040,0.674397,0.797907,0.161531,0.019348,0.101359,0.797265,0.163334,0.033994,0.100000,0.785398,0.014412,0.038211,-0.010061,0.029715,0.033994,0.036666,0.000000,0.000000,0.023506,-0.085676,-0.351511,-0.065927
7.470000,0.131051,-0.673118,0.674025,0.796649,0.161678,0.019728,0.101259,0.797555,0.163676,0.034359,0.100000,0.785398,0.014792,0.037999,-0.010044,0.029427,0.034359,0.036324,0.000000,0.000000,0.023257,-0.086183,-0.351724,-0.066098
7.480000,0.133405,-0.671161,0.673631,0.795372,0.161828,0.020107,0.101159,0.797843,0.164021,0.034721,0.100000,0.785398,0.015174,0.037784,-0.010024,0.029106,0.034721,0.035979,0.000000,0.000000,0.023005,-0.086706,-0.351935,-0.066263
7.490000,0.135734,-0.669168,0.673217,0.794078,0.161982,0.020484,0.101059,0.798127,0.164370,0.035079,0.100000,0.785398,0.015555,0.037566,-0.010002,0.028772,0.035079,0.035630,0.000000,0.000000,0.022750,-0.087247,-0.352146,-0.066425
7.500000,0.138040,-0.667140,0.672781,0.792767,0.162140,0.020858,0.100959,0.798408,0.164723,0.035433,0.100000,0.785398,0.015934,0.037344,-0.009980,0.028444,0.035433,0.035277,0.000000,0.000000,0.022492,-0.087811,-0.352358,-0.066586
7.510000,0.140321,-0.665077,0.672324,0.791439,0.162302,0.021230,0.100860,0.798685,0.165079,0.035784,0.100000,0.785398,0.016312,0.037119,-0.009956,0.028111,0.035784,0.034921,0.000000,0.000000,0.022232,-0.088397,-0.352570,-0.066744
7.520000,0.142577,-0.662980,0.671845,0.790094,0.162468,0.021600,0.100761,0.798960,0.165439,0.036132,0.100000,0.785398,0.016690,0.036890,-0.009930,0.027753,0.036132,0.034561,0.000000,0.000000,0.021969,-0.088999,-0.352782,-0.066897
7.530000,0.144809,-0.660849,0.671346,0.788733,0.162637,0.021967,0.100662,0.799230,0.165802,0.036476,0.100000,0.785398,0.017068,0.036658,-0.009901,0.027367,0.036476,0.034198,0.000000,0.000000,0.021703,-0.089615,-0.352991,-0.067045
7.540000,0.147015,-0.658684,0.670825,0.787356,0.162810,0.022332,0.100564,0.799497,0.166168,0.036816,0.100000,0.785398,0.017445,0.036423,-0.009872,0.026995,0.036816,0.033832,0.000000,0.000000,0.021435,-0.090257,-0.353203,-0.067192
7.550000,0.149196,-0.656486,0.670282,0.785964,0.162987,0.022695,0.100466,0.799760,0.166538,0.037152,0.100000,0.785398,0.017819,0.036184,-0.009842,0.026625,0.037152,0.033462,0.000000,0.000000,0.021164,-0.090920,-0.353415,-0.067337
7.560000,0.151350,-0.654255,0.669719,0.784556,0.163168,0.023056,0.100368,0.800020,0.166911,0.037485,0.100000,0.785398,0.018201,0.035943,-0.009820,0.026280,0.037485,0.033089,0.000000,0.000000,0.020892,-0.091628,-0.353638,-0.067482
7.570000,0.153479,-0.651992,0.669133,0.783134,0.163352,0.023414,0.100270,0.800276,0.167288,0.037814,0.100000,0.785398,0.018576,0.035698,-0.009785,0.025859,0.037814,0.032712,0.000000,0.000000,0.020617,-0.092322,-0.353848,-0.067617
7.580000,0.155582,-0.649697,0.668527,0.781697,0.163540,0.023769,0.100173,0.800526,0.167667,0.038139,0.100000,0.785398,0.018942,0.035449,-0.009731,0.025332,0.038139,0.032333,0.000000,0.000000,0.020339,-0.092989,-0.354036,-0.067737
7.590000,0.157658,-0.647372,0.667899,0.780246,0.163732,0.024122,0.100076,0.800773,0.168050,0.038461,0.100000,0.785398,0.019312,0.035197,-0.009690,0.024887,0.038461,0.031950,0.000000,0.000000,0.020060,-0.093712,-0.354241,-0.067863
7.600000,0.159707,-0.645015,0.667249,0.778782,0.163927,0.024472,0.099980,0.801016,0.168437,0.038778,0.100000,0.785398,0.019681,0.034942,-0.009663,0.024560,0.038778,0.031563,0.000000,0.000000,0.019778,-0.094494,-0.354463,-0.068000
7.610000,0.161730,-0.642627,0.666577,0.777306,0.164127,0.024820,0.099884,0.801256,0.168826,0.039092,0.100000,0.785398,0.020048,0.034684,-0.009632,0.024191,0.039092,0.031174,0.000000,0.000000,0.019495,-0.095285,-0.354682,-0.068131
7.620000,0.163725,-0.640209,0.665885,0.775815,0.164329,0.025165,0.099788,0.801491,0.169218,0.039402,0.100000,0.785398,0.020424,0.034423,-0.009588,0.023675,0.039402,0.030782,0.000000,0.000000,0.019210,-0.096069,-0.354889,-0.068242
7.630000,0.165693,-0.637762,0.665171,0.774312,0.164536,0.025508,0.099693,0.801720,0.169614,0.039708,0.100000,0.785398,0.020805,0.034161,-0.009549,0.023186,0.039708,0.030386,0.000000,0.000000,0.018924,-0.096892,-0.355103,-0.068352
7.640000,0.167634,-0.635285,0.664435,0.772796,0.164746,0.025848,0.099598,0.801946,0.170013,0.040009,0.100000,0.785398,0.021161,0.033893,-0.009497,0.022711,0.040009,0.029987,0.000000,0.000000,0.018635,-0.097696,-0.355301,-0.068462
7.650000,0.169547,-0.632780,0.663677,0.771270,0.164960,0.026185,0.099503,0.802167,0.170414,0.040307,0.100000,0.785398,0.021528,0.033622,-0.009459,0.022304,0.040307,0.029586,0.000000,0.000000,0.018346,-0.098562,-0.355516,-0.068577
7.660000,0.171432,-0.630247,0.662897,0.769732,0.165178,0.026520,0.099409,0.802383,0.170819,0.040601,0.100000,0.785398,0.021887,0.033349,-0.009402,0.021762,0.040601,0.029181,0.000000,0.000000,0.018055,-0.099395,-0.355712,-0.068673
7.670000,0.173289,-0.627686,0.662097,0.768183,0.165399,0.026852,0.099316,0.802594,0.171226,0.040891,0.100000,0.785398,0.022254,0.033074,-0.009350,0.021214,0.040891,0.028774,0.000000,0.000000,0.017761,-0.100264,-0.355913,-0.068766
7.680000,0.175118,-0.625098,0.661274,0.766624,0.165624,0.027181,0.099223,0.802800,0.171637,0.041177,0.100000,0.785398,0.022624,0.032796,-0.009324,0.020872,0.041177,0.028363,0.000000,0.000000,0.017467,-0.101223,-0.356146,-0.068878
7.690000,0.176918,-0.622483,0.660430,0.765055,0.165852,0.027507,0.099130,0.803002,0.172050,0.041458,0.100000,0.785398,0.022974,0.032511,-0.009271,0.020398,0.041458,0.027950,0.000000,0.000000,0.017173,-0.102126,-0.356347,-0.068974
7.700000,0.178691,-0.619841,0.659564,0.763476,0.166084,0.027830,0.099039,0.803198,0.172466,0.041736,0.100000,0.785398,0.023331,0.032226,-0.009193,0.019678,0.041736,0.027534,0.000000,0.000000,0.016877,-0.102990,-0.356521,-0.069038
7.710000,0.180434,-0.617175,0.658677,0.761887,0.166319,0.028151,0.098947,0.803389,0.172884,0.042009,0.100000,0.785398,0.023696,0.031938,-0.009141,0.019144,0.042009,0.027116,0.000000,0.000000,0.016580,-0.103943,-0.356726,-0.069120
7.720000,0.182149,-0.614482,0.657767,0.760290,0.166558,0.028468,0.098856,0.803575,0.173306,0.042278,0.100000,0.785398,0.024041,0.031647,-0.009105,0.018823,0.042278,0.026694,0.000000,0.000000,0.016281,-0.104949,-0.356948,-0.069222
7.730000,0.183836,-0.611765,0.656836,0.758686,0.166801,0.028783,0.098766,0.803758,0.173730,0.042543,0.100000,0.785398,0.024393,0.031353,-0.009056,0.018351,0.042543,0.026270,0.000000,0.000000,0.015982,-0.105944,-0.357157,-0.069306
7.740000,0.185493,-0.609022,0.655884,0.757071,0.167047,0.029095,0.098676,0.803933,0.174157,0.042803,0.100000,0.785398,0.024756,0.031059,-0.008989,0.017657,0.042803,0.025843,0.000000,0.000000,0.015681,-0.106914,-0.357345,-0.069361
7.750000,0.187122,-0.606256,0.654911,0.755449,0.167297,0.029403,0.098587,0.804103,0.174586,0.043060,0.100000,0.785398,0.025109,0.030759,-0.008922,0.017040,0.043060,0.025414,0.000000,0.000000,0.015381,-0.107906,-0.357535,-0.069420
7.760000,0.188721,-0.603467,0.653915,0.753821,0.167550,0.029709,0.098498,0.804269,0.175018,0.043312,0.100000,0.785398,0.025450,0.030455,-0.008871,0.016613,0.043312,0.024982,0.000000,0.000000,0.015080,-0.108954,-0.357742,-0.069498
7.770000,0.190292,-0.600655,0.652898,0.752186,0.167806,0.030012,0.098410,0.804429,0.175452,0.043559,0.100000,0.785398,0.025793,0.030149,-0.008819,0.016155,0.043559,0.024548,0.000000,0.000000,0.014778,-0.110018,-0.357949,-0.069569
7.780000,0.191833,-0.597820,0.651859,0.750545,0.168066,0.030311,0.098322,0.804584,0.175889,0.043803,0.100000,0.785398,0.026133,0.029840,-0.008741,0.015479,0.043803,0.024111,0.000000,0.000000,0.014475,-0.111032,-0.358126,-0.069613
7.790000,0.193345,-0.594963,0.650799,0.748896,0.168330,0.030608,0.098236,0.804733,0.176328,0.044041,0.100000,0.785398,0.026480,0.029531,-0.008671,0.014833,0.044041,0.023672,0.000000,0.000000,0.014172,-0.112088,-0.358313,-0.069656
7.800000,0.194827,-0.592084,0.649718,0.747243,0.168597,0.030901,0.098149,0.804877,0.176770,0.044276,0.100000,0.785398,0.026833,0.029222,-0.008643,0.014501,0.044276,0.023230,0.000000,0.000000,0.013867,-0.113273,-0.358548,-0.069731
7.810000,0.196281,-0.589184,0.648615,0.745585,0.168867,0.031192,0.098064,0.805016,0.177214,0.044506,0.100000,0.785398,0.027182,0.028904,-0.008606,0.014131,0.044506,0.022786,0.000000,0.000000,0.013566,-0.114454,-0.358773,-0.069798
7.820000,0.197705,-0.586262,0.647491,0.743921,0.169140,0.031479,0.097979,0.805149,0.177660,0.044732,0.100000,0.785398,0.027505,0.028584,-0.008495,0.013234,0.044732,0.022340,0.000000,0.000000,0.013261,-0.115451,-0.358913,-0.069805
7.830000,0.199099,-0.583323,0.646346,0.742251,0.169417,0.031762,0.097895,0.805273,0.178108,0.044953,0.100000,0.785398,0.027870,0.028267,-0.008422,0.012503,0.044953,0.021892,0.000000,0.000000,0.012957,-0.116586,-0.359098,-0.069823
7.840000,0.200464,-0.580364,0.645179,0.740579,0.169698,0.032043,0.097811,0.805394,0.178559,0.045170,0.100000,0.785398,0.028168,0.027939,-0.008358,0.012132,0.045170,0.021441,0.000000,0.000000,0.012652,-0.117730,-0.359288,-0.069880
7.850000,0.201800,-0.577386,0.643990,0.738906,0.169981,0.032320,0.097728,0.805510,0.179012,0.045382,0.100000,0.785398,0.028468,0.027607,-0.008272,0.011567,0.045382,0.020988,0.000000,0.000000,0.012347,-0.118839,-0.359454,-0.069912
7.860000,0.203106,-0.574389,0.642781,0.737228,0.170268,0.032595,0.097646,0.805620,0.179467,0.045589,0.100000,0.785398,0.028808,0.027280,-0.008198,0.010854,0.045589,0.020533,0.000000,0.000000,0.012042,-0.120001,-0.359636,-0.069924
7.870000,0.204382,-0.571374,0.641551,0.735546,0.170558,0.032865,0.097565,0.805723,0.179924,0.045792,0.100000,0.785398,0.029169,0.026948,-0.008155,0.010320,0.045792,0.020076,0.000000,0.000000,0.011742,-0.121269,-0.359854,-0.069951
7.880000,0.205630,-0.568338,0.640299,0.733863,0.170851,0.033133,0.097483,0.805824,0.180382,0.045991,0.100000,0.785398,0.029472,0.026616,-0.008124,0.010115,0.045991,0.019618,0.000000,0.000000,0.011434,-0.122560,-0.360079,-0.070014
7.890000,0.206847,-0.565286,0.639027,0.732178,0.171147,0.033397,0.097403,0.805919,0.180843,0.046185,0.100000,0.785398,0.029792,0.026281,-0.008046,0.009498,0.046185,0.019157,0.000000,0.000000,0.011129,-0.123770,-0.360256,-0.070026
7.900000,0.208035,-0.562217,0.637734,0.730489,0.171447,0.033658,0.097324,0.806005,0.181306,0.046374,0.100000,0.785398,0.030112,0.025942,-0.007911,0.008398,0.046374,0.018694,0.000000,0.000000,0.010824,-0.124848,-0.360370,-0.069981
7.910000,0.209194,-0.559135,0.636421,0.728798,0.171750,0.033915,0.097245,0.806084,0.181771,0.046559,0.100000,0.785398,0.030439,0.025598,-0.007836,0.007786,0.046559,0.018229,0.000000,0.000000,0.010523,-0.126097,-0.360549,-0.069985
7.920000,0.210323,-0.556034,0.635085,0.727111,0.172056,0.034169,0.097167,0.806162,0.182237,0.046738,0.100000,0.785398,0.030716,0.025247,-0.007800,0.007681,0.046738,0.017763,0.000000,0.000000,0.010220,-0.127436,-0.360766,-0.070043
7.930000,0.211423,-0.552918,0.633729,0.725423,0.172365,0.034419,0.097089,0.806235,0.182706,0.046914,0.100000,0.785398,0.031036,0.024906,-0.007762,0.007302,0.046914,0.017294,0.000000,0.000000,0.009914,-0.128797,-0.360984,-0.070069
7.940000,0.212493,-0.549787,0.632354,0.723732,0.172677,0.034666,0.097013,0.806298,0.183176,0.047084,0.100000,0.785398,0.031390,0.024554,-0.007659,0.006246,0.047084,0.016824,0.000000,0.000000,0.009619,-0.130024,-0.361133,-0.070015
7.950000,0.213534,-0.546642,0.630958,0.722039,0.172992,0.034910,0.096937,0.806355,0.183647,0.047250,0.100000,0.785398,0.031664,0.024208,-0.007525,0.005358,0.047250,0.016353,0.000000,0.000000,0.009309,-0.131171,-0.361244,-0.069975
7.960000,0.214545,-0.543483,0.629541,0.720351,0.173311,0.035149,0.096862,0.806408,0.184121,0.047411,0.100000,0.785398,0.031955,0.023854,-0.007493,0.005230,0.047411,0.015879,0.000000,0.000000,0.009006,-0.132592,-0.361464,-0.070015
7.970000,0.215528,-0.540312,0.628103,0.718666,0.173631,0.035386,0.096788,0.806457,0.184595,0.047568,0.100000,0.785398,0.032259,0.023484,-0.007445,0.004876,0.047568,0.015405,0.000000,0.000000,0.008713,-0.133985,-0.361666,-0.070028
7.980000,0.216481,-0.537125,0.626645,0.716979,0.173956,0.035618,0.096714,0.806500,0.185072,0.047720,0.100000,0.785398,0.032563,0.023139,-0.007358,0.004094,0.047720,0.014928,0.000000,0.000000,0.008405,-0.135287,-0.361826,-0.069991
7.990000,0.217405,-0.533927,0.625168,0.715292,0.174283,0.035848,0.096642,0.806533,0.185550,0.047866,0.100000,0.785398,0.032862,0.022781,-0.007250,0.003249,0.047866,0.014450,0.000000,0.000000,0.008104,-0.136560,-0.361963,-0.069941
8.000000,0.218300,-0.530718,0.623671,0.713609,0.174613,0.036073,0.096570,0.806562,0.186029,0.048009,0.100000,0.785398,0.033145,0.022421,-0.007179,0.002813,0.048009,0.013971,0.000000,0.000000,0.007802,-0.137939,-0.362138,-0.069933
8.010000,0.219165,-0.527497,0.622153,0.711931,0.174945,0.036295,0.096499,0.806587,0.186510,0.048146,0.100000,0.785398,0.033413,0.022043,-0.007107,0.002404,0.048146,0.013490,0.000000,0.000000,0.007508,-0.139315,-0.362309,-0.069925
8.020000,0.220002,-0.524265,0.620616,0.710254,0.175281,0.036513,0.096429,0.806605,0.186992,0.048278,0.100000,0.785398,0.033708,0.021679,-0.007033,0.001819,0.048278,0.013008,0.000000,0.000000,0.007209,-0.140710,-0.362480,-0.069894
8.030000,0.220809,-0.521022,0.619059,0.708579,0.175620,0.036728,0.096359,0.806617,0.187476,0.048406,0.100000,0.785398,0.033996,0.021310,-0.006940,0.001086,0.048406,0.012524,0.000000,0.000000,0.006913,-0.142063,-0.362628,-0.069843
8.040000,0.221588,-0.517769,0.617483,0.706908,0.175961,0.036938,0.096291,0.806623,0.187960,0.048529,0.100000,0.785398,0.034253,0.020927,-0.006821,0.000331,0.048529,0.012040,0.000000,0.000000,0.006620,-0.143361,-0.362746,-0.069786
8.050000,0.222338,-0.514506,0.615887,0.705242,0.176305,0.037145,0.096223,0.806624,0.188446,0.048647,0.100000,0.785398,0.034533,0.020556,-0.006773,-0.000000,0.048647,0.011554,0.000000,0.000000,0.006324,-0.144851,-0.362939,-0.069772
8.060000,0.223059,-0.511234,0.614272,0.703582,0.176651,0.037348,0.096156,0.806621,0.188933,0.048760,0.100000,0.785398,0.034823,0.020170,-0.006734,-0.000309,0.048760,0.011067,0.000000,0.000000,0.006037,-0.146377,-0.363141,-0.069758
8.070000,0.223752,-0.507950,0.612638,0.701925,0.177001,0.037548,0.096089,0.806613,0.189421,0.048868,0.100000,0.785398,0.035071,0.019800,-0.006630,-0.001010,0.048868,0.010579,0.000000,0.000000,0.005736,-0.147739,-0.363272,-0.069698
8.080000,0.224417,-0.504660,0.610985,0.700271,0.177353,0.037744,0.096024,0.806596,0.189910,0.048971,0.100000,0.785398,0.035345,0.019426,-0.006516,-0.001859,0.048971,0.010090,0.000000,0.000000,0.005440,-0.149109,-0.363394,-0.069616
8.090000,0.225053,-0.501362,0.609313,0.698622,0.177707,0.037936,0.095960,0.806574,0.190401,0.049070,0.100000,0.785398,0.035598,0.019039,-0.006429,-0.002370,0.049070,0.009599,0.000000,0.000000,0.005150,-0.150546,-0.363540,-0.069568
8.100000,0.225661,-0.498056,0.607622,0.696983,0.178064,0.038124,0.095896,0.806549,0.190892,0.049163,0.100000,0.785398,0.035822,0.018643,-0.006334,-0.002820,0.049163,0.009108,0.000000,0.000000,0.004862,-0.151963,-0.363674,-0.069525
8.110000,0.226241,-0.494743,0.605913,0.695348,0.178424,0.038308,0.095833,0.806518,0.191384,0.049252,0.100000,0.785398,0.036100,0.018262,-0.006292,-0.003199,0.049252,0.008616,0.000000,0.000000,0.004572,-0.153531,-0.363867,-0.069486
8.120000,0.226792,-0.491421,0.604185,0.693719,0.178786,0.038488,0.095771,0.806482,0.191877,0.049336,0.100000,0.785398,0.036353,0.017871,-0.006215,-0.003745,0.049336,0.008123,0.000000,0.000000,0.004286,-0.155015,-0.364020,-0.069426
8.130000,0.227315,-0.488094,0.602439,0.692095,0.179151,0.038664,0.095710,0.806440,0.192371,0.049415,0.100000,0.785398,0.036610,0.017483,-0.006118,-0.004439,0.049415,0.007629,0.000000,0.000000,0.003998,-0.156473,-0.364153,-0.069345
8.140000,0.227811,-0.484761,0.600675,0.690478,0.179518,0.038837,0.095649,0.806392,0.192865,0.049488,0.100000,0.785398,0.036828,0.017083,-0.005986,-0.005180,0.049488,0.007135,0.000000,0.000000,0.003713,-0.157849,-0.364245,-0.069255
8.150000,0.228279,-0.481422,0.598893,0.688869,0.179887,0.039005,0.095590,0.806339,0.193360,0.049557,0.100000,0.785398,0.037079,0.016691,-0.005939,-0.005467,0.049557,0.006640,0.000000,0.000000,0.003428,-0.159442,-0.364424,-0.069212
8.160000,0.228719,-0.478078,0.597092,0.687269,0.180259,0.039169,0.095531,0.806284,0.193856,0.049621,0.100000,0.785398,0.037301,0.016289,-0.005878,-0.005746,0.049621,0.006144,0.000000,0.000000,0.003146,-0.160999,-0.364587,-0.069169
8.170000,0.229132,-0.474729,0.595275,0.685675,0.180633,0.039330,0.095473,0.806221,0.194353,0.049680,0.100000,0.785398,0.037541,0.015890,-0.005779,-0.006447,0.049680,0.005647,0.000000,0.000000,0.002864,-0.162483,-0.364711,-0.069075
8.180000,0.229517,-0.471377,0.593440,0.684088,0.181010,0.039486,0.095416,0.806151,0.194850,0.049734,0.100000,0.785398,0.037762,0.015488,-0.005631,-0.007402,0.049734,0.005150,0.000000,0.000000,0.002583,-0.163857,-0.364782,-0.068948
8.190000,0.229875,-0.468020,0.591588,0.682509,0.181388,0.039639,0.095360,0.806078,0.195347,0.049783,0.100000,0.785398,0.037996,0.015089,-0.005587,-0.007620,0.049783,0.004653,0.000000,0.000000,0.002303,-0.165489,-0.364957,-0.068899
8.200000,0.230206,-0.464660,0.589718,0.680944,0.181769,0.039787,0.095305,0.806002,0.195846,0.049827,0.100000,0.785398,0.038171,0.014672,-0.005499,-0.007897,0.049827,0.004154,0.000000,0.000000,0.002026,-0.167006,-0.365084,-0.068843
8.210000,0.230510,-0.461295,0.587831,0.679384,0.182152,0.039931,0.095250,0.805921,0.196344,0.049866,0.100000,0.785398,0.038420,0.014272,-0.005442,-0.008392,0.049866,0.003656,0.000000,0.000000,0.001750,-0.168622,-0.365244,-0.068759
8.220000,0.230787,-0.457928,0.585929,0.677832,0.182537,0.040072,0.095196,0.805832,0.196843,0.049900,0.100000,0.785398,0.038647,0.013867,-0.005348,-0.009056,0.049900,0.003157,0.000000,0.000000,0.001475,-0.170156,-0.365365,-0.068653
8.230000,0.231038,-0.454559,0.584009,0.676289,0.182924,0.040208,0.095144,0.805739,0.197342,0.049929,0.100000,0.785398,0.038851,0.013457,-0.005248,-0.009601,0.049929,0.002658,0.000000,0.000000,0.001201,-0.171684,-0.365477,-0.068556
8.240000,0.231262,-0.451189,0.582073,0.674757,0.183313,0.040340,0.095092,0.805641,0.197841,0.049953,0.100000,0.785398,0.039044,0.013042,-0.005160,-0.010001,0.049953,0.002159,0.000000,0.000000,0.000928,-0.173244,-0.365598,-0.068472
8.250000,0.231459,-0.447817,0.580120,0.673236,0.183705,0.040468,0.095041,0.805539,0.198341,0.049972,0.100000,0.785398,0.039239,0.012628,-0.005072,-0.010455,0.049972,0.001659,0.000000,0.000000,0.000657,-0.174808,-0.365717,-0.068379
8.260000,0.231630,-0.444445,0.578152,0.671724,0.184098,0.040592,0.094991,0.805431,0.198841,0.049987,0.100000,0.785398,0.039438,0.012212,-0.004978,-0.011003,0.049987,0.001159,0.000000,0.000000,0.000388,-0.176364,-0.365830,-0.068273
8.270000,0.231775,-0.441071,0.576168,0.670222,0.184493,0.040711,0.094942,0.805319,0.199341,0.049996,0.100000,0.785398,0.039625,0.011791,-0.004882,-0.011520,0.049996,0.000659,0.000000,0.000000,0.000122,-0.177916,-0.365937,-0.068168
8.280000,0.231894,-0.437698,0.574168,0.668732,0.184890,0.040826,0.094894,0.805202,0.199841,0.050000,0.100000,0.785398,0.039813,0.011376,-0.004804,-0.011914,0.050000,0.000159,0.000000,0.000000,-0.000146,-0.179521,-0.366060,-0.068072
8.290000,0.231987,-0.434324,0.572153,0.667253,0.185288,0.040938,0.094846,0.805081,0.200341,0.049999,0.100000,0.785398,0.039997,0.010957,-0.004727,-0.012301,0.049999,-0.000341,0.000000,0.000000,-0.000411,-0.181130,-0.366183,-0.067976
8.300000,0.232054,-0.430950,0.570122,0.665784,0.185689,0.041045,0.094800,0.804957,0.200841,0.049993,0.100000,0.785398,0.040168,0.010532,-0.004633,-0.012760,0.049993,-0.000841,0.000000,0.000000,-0.000674,-0.182704,-0.366287,-0.067868
8.310000,0.232096,-0.427577,0.568077,0.664327,0.186091,0.041147,0.094754,0.804826,0.201341,0.049982,0.100000,0.785398,0.040348,0.010110,-0.004539,-0.013284,0.049982,-0.001341,0.000000,0.000000,-0.000935,-0.184288,-0.366389,-0.067750
8.320000,0.232112,-0.424205,0.566016,0.662881,0.186495,0.041246,0.094710,0.804692,0.201840,0.049966,0.100000,0.785398,0.040509,0.009680,-0.004446,-0.013701,0.049966,-0.001840,0.000000,0.000000,-0.001193,-0.185873,-0.366490,-0.067641
8.330000,0.232103,-0.420835,0.563941,0.661447,0.186901,0.041340,0.094666,0.804554,0.202340,0.049945,0.100000,0.785398,0.040667,0.009251,-0.004361,-0.014061,0.049945,-0.002340,0.000000,0.000000,-0.001451,-0.187481,-0.366596,-0.067536
8.340000,0.232069,-0.417466,0.561852,0.660026,0.187308,0.041430,0.094623,0.804412,0.202839,0.049919,0.100000,0.785398,0.040828,0.008824,-0.004275,-0.014475,0.049919,-0.002839,0.000000,0.000000,-0.001708,-0.189092,-0.366700,-0.067423
8.350000,0.232010,-0.414099,0.559749,0.658616,0.187717,0.041516,0.094581,0.804266,0.203338,0.049888,0.100000,0.785398,0.040986,0.008396,-0.004186,-0.014923,0.049888,-0.003338,0.000000,0.000000,-0.001964,-0.190700,-0.366799,-0.067303
8.360000,0.231926,-0.410734,0.557631,0.657218,0.188127,0.041597,0.094540,0.804115,0.203837,0.049853,0.100000,0.785398,0.041142,0.007970,-0.004106,-0.015289,0.049853,-0.003837,0.000000,0.000000,-0.002219,-0.192334,-0.366904,-0.067189
8.370000,0.231818,-0.407372,0.555500,0.655833,0.188539,0.041674,0.094499,0.803961,0.204335,0.049812,0.100000,0.785398,0.041279,0.007533,-0.004007,-0.015711,0.049812,-0.004335,0.000000,0.000000,-0.002469,-0.193924,-0.366988,-0.067066
8.380000,0.231685,-0.404013,0.553355,0.654461,0.188952,0.041747,0.094460,0.803803,0.204833,0.049766,0.100000,0.785398,0.041424,0.007109,-0.003926,-0.016076,0.049766,-0.004833,0.000000,0.000000,-0.002724,-0.195563,-0.367089,-0.066948
8.390000,0.231527,-0.400657,0.551197,0.653102,0.189367,0.041815,0.094421,0.803642,0.205331,0.049715,0.100000,0.785398,0.041556,0.006674,-0.003830,-0.016485,0.049715,-0.005331,0.000000,0.000000,-0.002973,-0.197167,-0.367172,-0.066822
8.400000,0.231346,-0.397306,0.549027,0.651755,0.189783,0.041879,0.094383,0.803476,0.205827,0.049659,0.100000,0.785398,0.041632,0.006190,-0.003633,-0.017433,0.049659,-0.005827,0.000000,0.000000,-0.003199,-0.198510,-0.367154,-0.066635
8.410000,0.231140,-0.393958,0.546843,0.650422,0.190200,0.041939,0.094347,0.803307,0.206324,0.049598,0.100000,0.785398,0.041750,0.005765,-0.003535,-0.017817,0.049598,-0.006324,0.000000,0.000000,-0.003452,-0.200118,-0.367232,-0.066507
8.420000,0.230912,-0.390611,0.544645,0.649107,0.190618,0.041994,0.094310,0.803140,0.206819,0.049533,0.100000,0.785398,0.041928,0.005366,-0.003665,-0.016823,0.049533,-0.006819,0.000000,0.000000,-0.003711,-0.202265,-0.367527,-0.066531
8.430000,0.230659,-0.387267,0.542435,0.647805,0.191038,0.042045,0.094274,0.802973,0.207314,0.049462,0.100000,0.785398,0.042017,0.004933,-0.003565,-0.017206,0.049462,-0.007314,0.000000,0.000000,-0.003961,-0.203860,-0.367599,-0.066404
8.440000,0.230383,-0.383928,0.540215,0.646506,0.191459,0.042092,0.094239,0.802793,0.207809,0.049386,0.100000,0.785398,0.042259,0.004465,-0.003482,-0.018202,0.049386,-0.007809,0.000000,0.000000,-0.004165,-0.205547,-0.367693,-0.066202
8.450000,0.230083,-0.380597,0.537984,0.645220,0.191882,0.042134,0.094205,0.802607,0.208302,0.049306,0.100000,0.785398,0.042350,0.004065,-0.003337,-0.018831,0.049306,-0.008302,0.000000,0.000000,-0.004430,-0.207070,-0.367717,-0.066035
